Player Name,Player Reference,Game Reference,Team,Period,Starter,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Moses Malone,malonmo01,198610310BOS,WSB,game,True,39:00,6,13,.462,0,0,,11,12,.917,7,3,10,2,1,3,3,1,23,
Terry Catledge,catlete01,198610310BOS,WSB,game,True,30:00,7,17,.412,0,0,,1,3,.333,3,4,7,2,1,0,2,4,15,
John Williams,willijo02,198610310BOS,WSB,game,True,29:00,2,11,.182,0,0,,5,6,.833,6,1,7,3,2,0,2,4,9,
Frank Johnson,johnsfr01,198610310BOS,WSB,game,True,26:00,4,8,.500,0,0,,3,5,.600,1,1,2,2,2,0,1,4,11,
Anthony Jones,jonesan01,198610310BOS,WSB,game,True,19:00,2,5,.400,0,0,,0,0,,0,0,0,3,2,0,2,4,4,
Jeff Malone,malonje01,198610310BOS,WSB,game,False,26:00,7,13,.538,0,0,,3,4,.750,0,0,0,2,1,0,0,1,17,
Darwin Cook,cookda01,198610310BOS,WSB,game,False,25:00,5,9,.556,0,1,.000,0,0,,1,2,3,3,0,0,5,3,10,
Dan Roundfield,roundda01,198610310BOS,WSB,game,False,23:00,2,5,.400,0,0,,3,4,.750,0,4,4,0,1,0,1,3,7,
Manute Bol,bolma01,198610310BOS,WSB,game,False,14:00,2,3,.667,0,0,,2,2,1.000,2,2,4,0,0,3,6,1,6,
Charles Jones,jonesch01,198610310BOS,WSB,game,False,6:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,
Jay Murphy,murphja01,198610310BOS,WSB,game,False,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,
Dennis Johnson,johnsde01,198610310BOS,BOS,game,True,44:00,11,14,.786,0,1,.000,4,4,1.000,0,3,3,7,2,0,7,2,26,
Larry Bird,birdla01,198610310BOS,BOS,game,True,40:00,7,18,.389,1,3,.333,9,9,1.000,3,5,8,9,0,2,2,3,24,
Robert Parish,parisro01,198610310BOS,BOS,game,True,40:00,8,16,.500,0,0,,4,4,1.000,5,6,11,3,1,3,2,5,20,
Kevin McHale,mchalke01,198610310BOS,BOS,game,True,37:00,8,11,.727,0,0,,6,6,1.000,3,6,9,1,0,1,2,5,22,
Sam Vincent,vincesa01,198610310BOS,BOS,game,True,28:00,3,5,.600,0,0,,2,2,1.000,1,4,5,4,0,0,3,2,8,
Jerry Sichting,sichtje01,198610310BOS,BOS,game,False,20:00,4,6,.667,0,0,,0,0,,1,1,2,5,1,0,0,4,8,
Fred Roberts,roberfr01,198610310BOS,BOS,game,False,13:00,3,5,.600,0,0,,0,0,,0,1,1,0,1,0,1,2,6,
Greg Kite,kitegr01,198610310BOS,BOS,game,False,8:00,1,5,.200,0,0,,0,0,,1,2,3,2,0,0,1,1,2,
Rick Carlisle,carliri01,198610310BOS,BOS,game,False,7:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,2,0,
David Thirdkill,thirdda01,198610310BOS,BOS,game,False,3:00,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,1,4,
Mark Eaton,eatonma01,198610310DAL,UTA,game,True,31:00,2,8,.250,0,0,,0,0,,3,5,8,1,0,1,3,5,4,
Thurl Bailey,baileth01,198610310DAL,UTA,game,True,28:00,2,13,.154,0,0,,2,4,.500,1,1,2,1,0,0,4,2,6,
John Stockton,stockjo01,198610310DAL,UTA,game,True,27:00,0,6,.000,0,0,,3,3,1.000,0,2,2,6,1,0,2,3,3,
Karl Malone,malonka01,198610310DAL,UTA,game,True,21:00,5,14,.357,0,0,,2,5,.400,1,3,4,0,1,1,3,4,12,
Bob Hansen,hansebo01,198610310DAL,UTA,game,True,19:00,3,4,.750,0,1,.000,0,0,,0,2,2,3,0,0,1,1,6,
Kelly Tripucka,tripuke01,198610310DAL,UTA,game,False,26:00,4,9,.444,0,0,,2,2,1.000,3,3,6,2,1,0,3,2,10,
Rickey Green,greenri01,198610310DAL,UTA,game,False,21:00,3,10,.300,0,0,,5,7,.714,2,3,5,4,0,0,2,2,11,
Darrell Griffith,griffda01,198610310DAL,UTA,game,False,18:00,4,11,.364,0,2,.000,3,3,1.000,1,0,1,1,1,0,1,5,11,
Kent Benson,bensoke01,198610310DAL,UTA,game,False,18:00,0,6,.000,0,0,,0,0,,4,3,7,1,0,0,0,3,0,
Marc Iavaroni,iavarma01,198610310DAL,UTA,game,False,13:00,0,1,.000,0,0,,2,2,1.000,0,3,3,0,0,0,1,2,2,
Dell Curry,curryde01,198610310DAL,UTA,game,False,11:00,3,5,.600,0,1,.000,0,0,,0,2,2,1,0,0,1,1,6,
Carey Scurry,scurrca01,198610310DAL,UTA,game,False,7:00,2,3,.667,0,0,,2,4,.500,0,2,2,1,1,0,0,3,6,
James Donaldson,donalja01,198610310DAL,DAL,game,True,29:00,3,6,.500,0,0,,2,2,1.000,5,7,12,0,0,2,2,2,8,
Mark Aguirre,aguirma01,198610310DAL,DAL,game,True,28:00,7,13,.538,1,1,1.000,3,4,.750,1,5,6,3,0,1,3,1,18,
Sam Perkins,perkisa01,198610310DAL,DAL,game,True,27:00,4,6,.667,0,0,,5,6,.833,3,7,10,1,2,0,2,4,13,
Derek Harper,harpede01,198610310DAL,DAL,game,True,25:00,4,12,.333,0,1,.000,2,2,1.000,2,2,4,2,0,0,3,3,10,
Rolando Blackman,blackro01,198610310DAL,DAL,game,True,22:00,3,8,.375,0,0,,3,4,.750,0,1,1,0,2,1,1,3,9,
Al Wood,woodal01,198610310DAL,DAL,game,False,23:00,2,6,.333,0,0,,7,10,.700,0,1,1,0,2,0,2,2,11,
Brad Davis,davisbr01,198610310DAL,DAL,game,False,22:00,2,6,.333,0,0,,2,2,1.000,0,4,4,7,1,0,0,1,6,
Detlef Schrempf,schrede01,198610310DAL,DAL,game,False,20:00,3,4,.750,1,1,1.000,3,6,.500,0,7,7,0,0,0,4,3,10,
Roy Tarpley,tarplro01,198610310DAL,DAL,game,False,19:00,3,10,.300,0,0,,1,2,.500,5,5,10,0,0,1,2,6,7,
Bill Wennington,wennibi01,198610310DAL,DAL,game,False,14:00,1,3,.333,0,0,,7,7,1.000,0,5,5,0,0,0,2,1,9,
Uwe Blab,blabuw01,198610310DAL,DAL,game,False,9:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,5,0,
Myron Jackson,jacksmy01,198610310DAL,DAL,game,False,2:00,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,
Mychal Thompson,thompmy01,198610310DEN,SAS,game,True,29:00,3,9,.333,0,0,,2,4,.500,1,4,5,6,0,1,4,3,8,
Johnny Moore,moorejo01,198610310DEN,SAS,game,True,25:00,5,10,.500,2,3,.667,0,0,,0,1,1,3,2,0,1,1,12,
Alvin Robertson,roberal01,198610310DEN,SAS,game,True,22:00,5,6,.833,0,0,,0,0,,1,1,2,3,2,0,4,3,10,
Mike Mitchell,mitchmi01,198610310DEN,SAS,game,True,19:00,4,12,.333,0,0,,0,0,,2,2,4,0,0,0,0,2,8,
Artis Gilmore,gilmoar01,198610310DEN,SAS,game,True,19:00,1,7,.143,0,0,,3,6,.500,2,3,5,3,0,2,2,1,5,
Jon Sundvold,sundvjo01,198610310DEN,SAS,game,False,29:00,7,10,.700,0,1,.000,0,0,,0,0,0,8,1,0,2,2,14,
Dave Greenwood,greenda01,198610310DEN,SAS,game,False,23:00,6,10,.600,0,0,,3,3,1.000,4,0,4,1,0,1,1,2,15,
Johnny Dawkins,dawkijo01,198610310DEN,SAS,game,False,20:00,8,17,.471,0,1,.000,0,0,,0,1,1,1,0,0,1,0,16,
Tyrone Corbin,corbity01,198610310DEN,SAS,game,False,20:00,2,3,.667,0,0,,7,9,.778,4,2,6,1,0,0,2,4,11,
Ed Nealy,nealyed01,198610310DEN,SAS,game,False,18:00,1,3,.333,0,1,.000,1,2,.500,1,4,5,0,2,0,0,1,3,
Kevin Duckworth,duckwke01,198610310DEN,SAS,game,False,11:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,
Larry Krystkowiak,krystla01,198610310DEN,SAS,game,False,5:00,1,3,.333,0,0,,0,0,,1,0,1,1,0,0,0,1,2,
T.R. Dunn,dunntr01,198610310DEN,DEN,game,True,38:00,2,4,.500,0,0,,0,0,,2,4,6,1,1,0,0,2,4,
Fat Lever,leverfa01,198610310DEN,DEN,game,True,34:00,12,18,.667,1,1,1.000,0,0,,3,6,9,8,3,2,1,1,25,
Alex English,englial01,198610310DEN,DEN,game,True,32:00,10,19,.526,0,0,,4,4,1.000,1,1,2,7,2,0,0,2,24,
Calvin Natt,nattca01,198610310DEN,DEN,game,True,20:00,4,10,.400,0,0,,2,2,1.000,2,3,5,2,1,0,1,2,10,
Wayne Cooper,coopewa01,198610310DEN,DEN,game,True,8:00,4,5,.800,0,0,,0,0,,0,4,4,1,0,0,1,0,8,
Bill Hanzlik,hanzlbi01,198610310DEN,DEN,game,False,26:00,7,14,.500,0,0,,2,2,1.000,1,1,2,5,1,0,2,3,16,
Darrell Walker,walkeda01,198610310DEN,DEN,game,False,20:00,2,5,.400,0,0,,2,2,1.000,1,3,4,3,1,0,1,2,6,
Mark Alarie,alarima01,198610310DEN,DEN,game,False,19:00,5,6,.833,0,0,,2,4,.500,1,4,5,3,0,0,3,0,12,
Danny Schayes,schayda01,198610310DEN,DEN,game,False,18:00,5,9,.556,0,0,,5,6,.833,3,3,6,1,0,2,2,2,15,
Blair Rasmussen,rasmubl01,198610310DEN,DEN,game,False,17:00,2,7,.286,0,0,,4,4,1.000,4,5,9,2,0,1,2,4,8,
Maurice Martin,martima01,198610310DEN,DEN,game,False,4:00,2,3,.667,0,0,,2,2,1.000,1,0,1,1,0,1,0,0,6,
Mike Evans,evansmi01,198610310DEN,DEN,game,False,4:00,0,2,.000,0,1,.000,0,0,,0,1,1,2,0,1,0,0,0,
Sidney Moncrief,moncrsi01,198610310DET,MIL,game,True,35:00,6,14,.429,0,1,.000,10,11,.909,3,3,6,5,1,3,3,1,22,
Jack Sikma,sikmaja01,198610310DET,MIL,game,True,35:00,4,7,.571,0,0,,2,2,1.000,3,11,14,1,0,1,4,4,10,
Paul Pressey,presspa01,198610310DET,MIL,game,True,34:00,5,11,.455,0,0,,5,6,.833,0,2,2,8,2,2,3,4,15,
Terry Cummings,cummite01,198610310DET,MIL,game,True,25:00,4,10,.400,0,0,,4,4,1.000,2,7,9,4,3,3,2,4,12,
Craig Hodges,hodgecr01,198610310DET,MIL,game,True,20:00,4,9,.444,3,3,1.000,0,0,,0,1,1,4,0,0,2,4,11,
Ricky Pierce,piercri01,198610310DET,MIL,game,False,29:00,7,11,.636,1,1,1.000,6,6,1.000,0,1,1,0,2,1,0,2,21,
Randy Breuer,breuera01,198610310DET,MIL,game,False,16:00,2,6,.333,0,0,,3,3,1.000,1,3,4,0,0,1,1,1,7,
Dudley Bradley,bradldu01,198610310DET,MIL,game,False,15:00,2,3,.667,2,2,1.000,2,2,1.000,0,1,1,2,2,0,0,3,8,
Paul Mokeski,mokespa01,198610310DET,MIL,game,False,14:00,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,1,0,4,4,
Mike Glenn,glennmi01,198610310DET,MIL,game,False,9:00,3,4,.750,0,0,,0,0,,0,2,2,0,1,0,0,1,6,
Kenny Fields,fieldke01,198610310DET,MIL,game,False,6:00,2,2,1.000,0,0,,0,0,,0,2,2,0,1,0,0,2,4,
Keith Smith,smithke03,198610310DET,MIL,game,False,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,
Adrian Dantley,dantlad01,198610310DET,DET,game,True,34:00,10,18,.556,0,2,.000,13,14,.929,0,2,2,1,0,0,1,4,33,
Bill Laimbeer,laimbbi01,198610310DET,DET,game,True,34:00,5,15,.333,0,0,,7,9,.778,7,3,10,1,1,2,1,4,17,
Isiah Thomas,thomais01,198610310DET,DET,game,True,33:00,8,20,.400,0,1,.000,6,9,.667,1,2,3,6,4,1,4,6,22,
Joe Dumars,dumarjo01,198610310DET,DET,game,True,31:00,1,6,.167,0,0,,3,3,1.000,2,0,2,2,1,0,2,2,5,
John Salley,sallejo01,198610310DET,DET,game,True,16:00,0,3,.000,0,0,,0,0,,3,5,8,1,2,0,0,5,0,
Vinnie Johnson,johnsvi01,198610310DET,DET,game,False,29:00,7,13,.538,0,0,,5,5,1.000,2,1,3,3,0,0,0,1,19,
Sidney Green,greensi02,198610310DET,DET,game,False,29:00,2,5,.400,0,0,,1,1,1.000,2,10,12,1,0,0,6,3,5,
Rick Mahorn,mahorri01,198610310DET,DET,game,False,14:00,0,2,.000,0,0,,3,4,.750,0,5,5,0,0,0,2,1,3,
Dennis Rodman,rodmade01,198610310DET,DET,game,False,14:00,0,6,.000,0,0,,0,0,,2,0,2,0,0,0,1,2,0,
Chuck Nevitt,nevitch01,198610310DET,DET,game,False,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,
John Schweitz,schwejo01,198610310DET,DET,game,False,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,
Herb Williams,willihe01,198610310PHI,IND,game,True,38:00,6,12,.500,0,1,.000,9,10,.900,0,4,4,3,1,0,2,6,21,
Vern Fleming,flemive01,198610310PHI,IND,game,True,30:00,5,7,.714,0,0,,6,9,.667,1,0,1,3,1,0,1,1,16,
John Long,longjo01,198610310PHI,IND,game,True,30:00,5,16,.313,0,0,,2,2,1.000,1,2,3,5,3,0,1,1,12,
Steve Stipanovich,stipast01,198610310PHI,IND,game,True,21:00,1,2,.500,0,0,,0,0,,0,3,3,1,1,2,1,6,2,
Clark Kellogg,kellocl01,198610310PHI,IND,game,True,18:00,2,5,.400,0,1,.000,1,2,.500,3,0,3,3,2,0,2,3,5,
Wayman Tisdale,tisdawa01,198610310PHI,IND,game,False,32:00,5,12,.417,0,0,,2,5,.400,2,2,4,1,1,1,1,2,12,
Chuck Person,persoch01,198610310PHI,IND,game,False,27:00,7,14,.500,0,1,.000,3,4,.750,4,5,9,1,1,0,3,5,17,
Clint Richardson,richacl01,198610310PHI,IND,game,False,18:00,3,7,.429,0,0,,3,3,1.000,1,4,5,5,3,0,2,1,9,
Walker Russell,russewa01,198610310PHI,IND,game,False,18:00,4,7,.571,0,0,,0,0,,1,1,2,4,0,1,1,1,8,
Stuart Gray,grayst01,198610310PHI,IND,game,False,4:00,1,1,1.000,0,0,,0,0,,1,0,1,0,1,0,0,0,2,
Ron Anderson,anderro01,198610310PHI,IND,game,False,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
Maurice Cheeks,cheekma01,198610310PHI,PHI,game,True,40:00,6,9,.667,0,0,,3,4,.750,0,2,2,7,3,0,2,4,15,
Charles Barkley,barklch01,198610310PHI,PHI,game,True,38:00,12,16,.750,0,0,,7,10,.700,5,7,12,6,2,0,6,4,31,
Julius Erving,ervinju01,198610310PHI,PHI,game,True,35:00,7,14,.500,1,2,.500,3,4,.750,0,2,2,3,2,0,3,1,18,
Roy Hinson,hinsoro01,198610310PHI,PHI,game,True,31:00,2,7,.286,0,0,,3,3,1.000,3,5,8,1,0,3,7,5,7,
Jeff Ruland,rulanje01,198610310PHI,PHI,game,True,27:00,6,7,.857,0,0,,0,1,.000,6,2,8,4,0,0,1,3,12,
Tim McCormick,mccorti01,198610310PHI,PHI,game,False,20:00,4,9,.444,0,0,,0,4,.000,4,6,10,0,0,0,3,5,8,
Sedale Threatt,threase01,198610310PHI,PHI,game,False,19:00,1,5,.200,1,1,1.000,0,0,,0,1,1,1,0,1,1,2,3,
Andrew Toney,toneyan01,198610310PHI,PHI,game,False,14:00,4,9,.444,0,0,,4,4,1.000,0,0,0,4,0,1,0,0,12,
Cliff Robinson,robincl01,198610310PHI,PHI,game,False,10:00,0,4,.000,0,0,,0,0,,0,4,4,0,0,0,0,3,0,
Kenny Green,greenke02,198610310PHI,PHI,game,False,6:00,1,4,.250,0,0,,0,0,,0,1,1,0,0,0,2,0,2,
Sleepy Floyd,floydsl01,198610310PHO,GSW,game,True,37:00,6,11,.545,0,2,.000,4,5,.800,1,1,2,12,3,0,3,6,16,
Purvis Short,shortpu01,198610310PHO,GSW,game,True,37:00,4,20,.200,0,0,,6,7,.857,7,2,9,4,2,1,5,4,14,
Joe Barry Carroll,carrojo01,198610310PHO,GSW,game,True,33:00,7,10,.700,0,0,,3,4,.750,0,6,6,0,2,2,0,3,17,
Chris Mullin,mullich01,198610310PHO,GSW,game,True,28:00,8,13,.615,1,1,1.000,7,8,.875,1,1,2,3,1,0,2,4,24,
Chris Washburn,washbch01,198610310PHO,GSW,game,True,19:00,3,4,.750,0,0,,1,4,.250,3,2,5,0,0,0,1,3,7,
Greg Ballard,ballagr01,198610310PHO,GSW,game,False,18:00,8,12,.667,0,1,.000,1,1,1.000,2,3,5,2,2,0,2,4,17,
Rod Higgins,higgiro01,198610310PHO,GSW,game,False,18:00,4,6,.667,0,0,,0,0,,1,4,5,2,1,0,1,2,8,
Terry Teagle,teaglte01,198610310PHO,GSW,game,False,13:00,3,7,.429,0,1,.000,2,2,1.000,0,0,0,1,1,0,1,0,8,
Jerome Whitehead,whiteje01,198610310PHO,GSW,game,False,13:00,2,6,.333,0,0,,0,0,,3,4,7,0,0,0,1,3,4,
Larry Smith,smithla01,198610310PHO,GSW,game,False,13:00,0,0,,0,0,,0,0,,0,3,3,0,1,0,0,1,0,
Clinton Smith,smithcl01,198610310PHO,GSW,game,False,11:00,4,10,.400,0,1,.000,0,0,,0,1,1,2,2,0,2,1,8,
Larry Nance,nancela01,198610310PHO,PHO,game,True,41:00,9,19,.474,0,0,,5,7,.714,1,9,10,2,2,6,3,1,23,
Ed Pinckney,pincked01,198610310PHO,PHO,game,True,34:00,6,8,.750,0,0,,7,7,1.000,3,4,7,2,3,0,4,2,19,
Jay Humphries,humphja01,198610310PHO,PHO,game,True,33:00,6,10,.600,0,0,,4,5,.800,0,3,3,8,0,0,3,2,16,
Walter Davis,daviswa03,198610310PHO,PHO,game,True,30:00,11,18,.611,0,0,,5,6,.833,1,4,5,4,1,0,5,3,27,
Alvan Adams,adamsal01,198610310PHO,PHO,game,True,28:00,8,14,.571,0,0,,3,3,1.000,3,7,10,8,2,2,6,4,19,
Grant Gondrezick,gondrgr01,198610310PHO,PHO,game,False,18:00,3,9,.333,0,0,,1,2,.500,1,1,2,3,0,0,0,2,7,
James Edwards,edwarja01,198610310PHO,PHO,game,False,17:00,3,4,.750,0,0,,4,6,.667,1,6,7,0,0,2,0,1,10,
Mike Sanders,sandemi01,198610310PHO,PHO,game,False,16:00,1,5,.200,0,0,,0,0,,2,1,3,0,1,0,0,0,2,
Jeff Hornacek,hornaje01,198610310PHO,PHO,game,False,15:00,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,1,2,2,
Kenny Gattison,gattike01,198610310PHO,PHO,game,False,8:00,1,2,.500,0,0,,0,0,,2,1,3,1,0,0,1,2,2,
Tom Chambers,chambto01,198610310POR,SEA,game,True,35:00,9,15,.600,0,0,,9,10,.900,0,3,3,4,1,1,3,4,27,
Xavier McDaniel,mcdanxa01,198610310POR,SEA,game,True,33:00,9,16,.563,0,0,,2,2,1.000,4,7,11,2,0,1,3,4,20,
Alton Lister,listeal01,198610310POR,SEA,game,True,24:00,6,10,.600,0,0,,0,0,,2,5,7,3,2,0,4,5,12,
Gerald Henderson,hendege01,198610310POR,SEA,game,True,21:00,6,8,.750,0,0,,0,0,,2,0,2,5,0,0,2,3,12,
Michael Phelps,phelpmi01,198610310POR,SEA,game,True,19:00,3,8,.375,0,0,,0,0,,1,0,1,4,0,0,2,1,6,
Dale Ellis,ellisda01,198610310POR,SEA,game,False,31:00,9,14,.643,1,3,.333,4,4,1.000,2,2,4,3,1,0,2,5,23,
Danny Young,youngda01,198610310POR,SEA,game,False,24:00,2,3,.667,0,0,,0,0,,0,2,2,8,4,0,3,0,4,
Maurice Lucas,lucasma01,198610310POR,SEA,game,False,20:00,7,9,.778,0,0,,5,6,.833,1,2,3,1,1,0,3,2,19,
Clemon Johnson,johnscl01,198610310POR,SEA,game,False,15:00,1,2,.500,0,0,,0,0,,0,2,2,0,1,1,0,3,2,
Kevin Williams,willike01,198610310POR,SEA,game,False,9:00,1,1,1.000,0,0,,0,0,,1,1,2,0,0,1,0,3,2,
Russ Schoene,schoeru01,198610310POR,SEA,game,False,5:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0,
Terence Stansbury,stanste01,198610310POR,SEA,game,False,4:00,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0,
Kiki Vandeweghe,vandeki01,198610310POR,POR,game,True,45:00,13,21,.619,0,0,,10,11,.909,0,0,0,8,0,0,1,2,36,
Terry Porter,portete01,198610310POR,POR,game,True,43:00,5,8,.625,0,1,.000,0,0,,0,4,4,8,2,0,2,3,10,
Clyde Drexler,drexlcl01,198610310POR,POR,game,True,37:00,5,11,.455,0,2,.000,3,4,.750,1,1,2,6,1,1,0,4,13,
Kenny Carr,carrke01,198610310POR,POR,game,True,31:00,2,7,.286,0,1,.000,3,4,.750,4,6,10,1,1,1,7,2,7,
Sam Bowie,bowiesa01,198610310POR,POR,game,True,28:00,5,11,.455,0,0,,5,6,.833,2,1,3,2,1,0,4,4,15,
Jerome Kersey,kerseje01,198610310POR,POR,game,False,20:00,2,4,.500,0,0,,5,6,.833,2,3,5,0,2,2,2,5,9,
Jim Paxson,paxsoji02,198610310POR,POR,game,False,18:00,3,6,.500,0,0,,4,4,1.000,0,1,1,1,1,0,3,0,10,
Steve Johnson,johnsst03,198610310POR,POR,game,False,11:00,4,8,.500,0,0,,2,2,1.000,0,0,0,2,0,0,1,6,10,
Caldwell Jones,jonesca01,198610310POR,POR,game,False,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
Walter Berry,berrywa01,198610310POR,POR,game,False,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,
Fernando Martín,martife01,198610310POR,POR,game,False,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
Cedric Maxwell,maxwece01,198610310SAC,LAC,game,True,37:00,4,11,.364,0,0,,13,16,.813,4,2,6,4,2,0,2,4,21,
Marques Johnson,johnsma01,198610310SAC,LAC,game,True,33:00,13,26,.500,0,2,.000,5,9,.556,1,2,3,4,2,0,1,3,31,
Benoit Benjamin,benjabe01,198610310SAC,LAC,game,True,29:00,3,6,.500,0,0,,2,2,1.000,3,5,8,0,1,0,1,4,8,
Larry Drew,drewla01,198610310SAC,LAC,game,True,27:00,6,13,.462,0,0,,2,2,1.000,0,1,1,1,1,0,2,4,14,
Mike Woodson,woodsmi01,198610310SAC,LAC,game,True,25:00,6,19,.316,0,1,.000,4,4,1.000,2,0,2,3,1,0,4,3,16,
Kurt Nimphius,nimphku01,198610310SAC,LAC,game,False,26:00,2,6,.333,0,0,,0,0,,1,1,2,0,0,1,0,4,4,
Michael Cage,cagemi01,198610310SAC,LAC,game,False,25:00,2,3,.667,0,0,,2,2,1.000,0,3,3,0,0,2,1,2,6,
Lancaster Gordon,gordola01,198610310SAC,LAC,game,False,23:00,0,3,.000,0,0,,0,0,,1,3,4,6,3,0,1,3,0,
Rory White,whitero01,198610310SAC,LAC,game,False,15:00,3,3,1.000,0,0,,0,0,,0,2,2,0,1,0,0,0,6,
Reggie Theus,theusre01,198610310SAC,SAC,game,True,38:00,10,18,.556,1,2,.500,12,14,.857,1,2,3,7,0,0,6,3,33,
Derek Smith,smithde02,198610310SAC,SAC,game,True,34:00,6,14,.429,0,0,,6,7,.857,2,6,8,6,3,2,4,5,18,
LaSalle Thompson,thompla01,198610310SAC,SAC,game,True,34:00,5,11,.455,0,0,,1,2,.500,3,12,15,1,2,3,2,4,11,
Otis Thorpe,thorpot01,198610310SAC,SAC,game,True,30:00,5,12,.417,0,0,,1,2,.500,3,6,9,0,1,0,2,1,11,
Terry Tyler,tylerte01,198610310SAC,SAC,game,True,16:00,3,7,.429,0,0,,0,0,,2,3,5,1,0,0,1,2,6,
Eddie Johnson,johnsed03,198610310SAC,SAC,game,False,32:00,10,15,.667,0,0,,0,0,,3,0,3,4,0,1,2,1,20,
Brook Steppe,steppbr01,198610310SAC,SAC,game,False,24:00,0,8,.000,0,0,,4,4,1.000,2,1,3,0,0,0,3,2,4,
Mark Olberding,olberma01,198610310SAC,SAC,game,False,18:00,0,0,,0,0,,1,2,.500,1,2,3,1,0,1,1,4,1,
Joe Kleine,kleinjo01,198610310SAC,SAC,game,False,14:00,1,3,.333,0,0,,1,2,.500,2,4,6,0,0,0,1,2,3,
Bill Cartwright,cartwbi01,198610310NJN,NYK,game,True,36:00,6,12,.500,0,0,,8,11,.727,4,6,10,4,2,0,1,4,20,
Patrick Ewing,ewingpa01,198610310NJN,NYK,game,True,31:00,5,13,.385,0,0,,2,2,1.000,1,7,8,2,2,2,3,3,12,
Rory Sparrow,sparrro01,198610310NJN,NYK,game,True,30:00,4,10,.400,0,0,,0,1,.000,1,0,1,5,1,0,2,3,8,
Kenny Walker,walkeke01,198610310NJN,NYK,game,True,26:00,6,12,.500,0,0,,2,2,1.000,2,3,5,0,0,0,0,4,14,
Gerald Wilkins,wilkige01,198610310NJN,NYK,game,True,22:00,3,10,.300,1,1,1.000,2,3,.667,1,0,1,1,0,0,1,2,9,
Pat Cummings,cummipa01,198610310NJN,NYK,game,False,24:00,4,10,.400,0,0,,5,7,.714,2,7,9,0,1,2,2,4,13,
Louis Orr,orrlo01,198610310NJN,NYK,game,False,22:00,1,8,.125,0,0,,6,6,1.000,1,3,4,0,1,1,0,3,8,
Trent Tucker,tucketr01,198610310NJN,NYK,game,False,22:00,3,9,.333,0,0,,0,0,,1,1,2,1,0,0,0,4,6,
Stewart Granger,grangst01,198610310NJN,NYK,game,False,18:00,1,3,.333,0,0,,0,0,,0,1,1,2,0,0,4,2,2,
Bob Thornton,thornbo01,198610310NJN,NYK,game,False,5:00,0,1,.000,0,0,,3,4,.750,0,2,2,1,0,0,0,1,3,
McKinley Singleton,singlmc01,198610310NJN,NYK,game,False,4:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,
Orlando Woolridge,woolror01,198610310NJN,NJN,game,True,40:00,5,17,.294,0,0,,10,12,.833,3,2,5,6,2,0,3,3,20,
Buck Williams,willibu01,198610310NJN,NJN,game,True,38:00,6,10,.600,0,0,,8,11,.727,6,11,17,2,2,1,3,2,20,
Albert King,kingal01,198610310NJN,NJN,game,True,29:00,7,14,.500,0,0,,4,5,.800,0,7,7,2,0,0,4,3,18,
Pearl Washington,washipe01,198610310NJN,NJN,game,True,26:00,2,5,.400,0,0,,0,1,.000,0,2,2,4,1,0,3,2,4,
Mike Gminski,gminsmi01,198610310NJN,NJN,game,True,25:00,6,13,.462,0,0,,5,6,.833,4,9,13,1,0,0,0,2,17,
Tony Brown,brownto01,198610310NJN,NJN,game,False,23:00,2,2,1.000,0,0,,2,4,.500,1,0,1,2,0,0,0,5,6,
Michael Wilson,wilsomi01,198610310NJN,NJN,game,False,21:00,1,4,.250,0,0,,2,2,1.000,1,1,2,5,1,0,3,3,4,
Darryl Dawkins,dawkida01,198610310NJN,NJN,game,False,20:00,6,8,.750,0,0,,2,3,.667,2,1,3,0,0,0,3,4,14,
James Bailey,baileja01,198610310NJN,NJN,game,False,7:00,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,3,2,
Jeff Turner,turneje01,198610310NJN,NJN,game,False,6:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
Leon Wood,woodle01,198610310NJN,NJN,game,False,3:00,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,
