Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,TS%,eFG%,3PAr%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Reason
198610310BOS,BOS,game,True,Kevin McHale,mchalke01,37:00,0.806,0.727,,0.545,12.2,15.6,14.2,3.5,0.0,1.5,12.8,18.0,152,103,3.8,
198610310BOS,BOS,game,True,Sam Vincent,vincesa01,28:00,0.68,0.6,,0.4,5.4,13.7,10.5,16.4,0.0,0.0,33.8,13.5,108,105,-2.4,
198610310BOS,BOS,game,False,Jerry Sichting,sichtje01,20:00,0.667,0.667,,0.0,7.5,4.8,5.9,32.1,2.5,0.0,0.0,12.7,164,104,8.4,
198610310BOS,BOS,game,False,Fred Roberts,roberfr01,13:00,0.6,0.6,,0.0,0.0,7.4,4.5,0.0,3.8,0.0,16.7,19.6,101,101,-3.0,
198610310BOS,BOS,game,False,Greg Kite,kitegr01,8:00,0.2,0.2,,0.0,18.8,24.0,22.0,29.3,0.0,0.0,16.7,31.9,72,100,-14.3,
198610310BOS,BOS,game,False,Rick Carlisle,carliri01,7:00,0.0,0.0,,0.0,0.0,27.4,16.7,0.0,0.0,0.0,0.0,6.1,0,98,-12.6,
198610310BOS,BOS,game,False,David Thirdkill,thirdda01,3:00,0.667,0.667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,140,111,-0.8,
198610310DAL,UTA,game,True,Mark Eaton,eatonma01,31:00,0.25,0.25,,0.0,7.9,17.2,11.9,6.2,0.0,2.1,27.3,13.7,49,100,-7.8,
198610310DAL,UTA,game,True,Thurl Bailey,baileth01,28:00,0.203,0.154,,0.308,2.9,3.8,3.3,7.0,0.0,0.0,21.3,25.9,39,106,-14.4,
198610310DAL,UTA,game,True,John Stockton,stockjo01,27:00,0.205,0.0,,0.5,0.0,7.9,3.4,38.1,1.7,0.0,21.5,13.3,55,101,-6.5,
198610310DAL,UTA,game,True,Karl Malone,malonka01,21:00,0.37,0.357,,0.357,3.9,15.2,8.8,0.0,2.2,3.1,15.6,35.3,64,95,-3.5,
198610310DAL,UTA,game,True,Bob Hansen,hansebo01,19:00,0.75,0.75,,0.0,0.0,11.2,4.9,37.1,0.0,0.0,20.0,10.2,118,103,4.7,
198610310DAL,UTA,game,False,Kelly Tripucka,tripuke01,26:00,0.506,0.444,,0.222,9.4,12.3,10.7,17.9,1.8,0.0,23.3,19.1,85,99,1.9,
198610310DAL,UTA,game,False,Rickey Green,greenri01,21:00,0.42,0.3,,0.7,7.7,15.2,11.0,43.2,0.0,0.0,13.3,27.8,88,102,3.5,
198610310DAL,UTA,game,False,Kent Benson,bensoke01,18:00,0.0,0.0,,0.0,18.1,17.8,17.9,9.5,0.0,0.0,0.0,12.9,33,101,-9.2,
198610310DAL,UTA,game,False,Darrell Griffith,griffda01,18:00,0.446,0.364,,0.273,4.5,0.0,2.6,15.4,2.6,0.0,7.5,28.6,90,102,2.3,
198610310DAL,UTA,game,False,Marc Iavaroni,iavarma01,13:00,0.532,0.0,,2.0,0.0,24.6,10.7,0.0,0.0,0.0,34.7,8.6,75,98,-6.7,
198610310DAL,UTA,game,False,Dell Curry,curryde01,11:00,0.6,0.6,,0.0,0.0,19.4,8.4,29.3,0.0,0.0,16.7,21.1,93,100,4.0,
198610310DAL,UTA,game,False,Carey Scurry,scurrca01,7:00,0.63,0.667,,1.333,0.0,30.5,13.2,48.0,6.7,0.0,0.0,26.3,128,81,21.7,
198610310DAL,DAL,game,True,James Donaldson,donalja01,29:00,0.581,0.5,,0.333,18.4,19.6,19.1,0.0,0.0,3.8,22.5,12.4,112,73,4.7,
198610310DAL,DAL,game,True,Mark Aguirre,aguirma01,28:00,0.61,0.577,,0.308,3.8,14.5,9.9,25.7,0.0,2.0,16.9,25.7,113,77,9.7,
198610310DAL,DAL,game,True,Sam Perkins,perkisa01,27:00,0.752,0.667,,1.0,11.9,21.1,17.1,7.1,3.4,0.0,18.8,15.9,134,68,11.2,
198610310DAL,DAL,game,True,Derek Harper,harpede01,25:00,0.388,0.333,,0.167,8.5,6.5,7.4,15.8,0.0,0.0,18.9,25.7,81,82,-5.7,
198610310DAL,DAL,game,True,Rolando Blackman,blackro01,22:00,0.461,0.375,,0.5,0.0,3.7,2.1,0.0,4.2,2.5,9.3,19.8,96,73,3.8,
198610310DAL,DAL,game,False,Al Wood,woodal01,23:00,0.529,0.333,,1.667,0.0,3.5,2.0,0.0,4.0,0.0,16.1,21.8,99,76,3.0,
198610310DAL,DAL,game,False,Brad Davis,davisbr01,22:00,0.436,0.333,,0.333,0.0,14.8,8.4,55.3,2.1,0.0,0.0,12.6,130,74,9.6,
198610310DAL,DAL,game,False,Detlef Schrempf,schrede01,20:00,0.753,0.875,,1.5,0.0,28.5,16.2,0.0,0.0,0.0,37.6,21.5,86,71,-0.1,
198610310DAL,DAL,game,False,Roy Tarpley,tarplro01,19:00,0.322,0.3,,0.2,28.1,21.4,24.3,0.0,0.0,2.9,15.5,27.4,79,72,-9.5,
198610310DAL,DAL,game,False,Bill Wennington,wennibi01,14:00,0.74,0.333,,2.333,0.0,29.1,16.5,0.0,0.0,0.0,24.8,23.3,122,71,5.9,
198610310DAL,DAL,game,False,Uwe Blab,blabuw01,9:00,0.0,0.0,,0.0,0.0,0.0,0.0,16.7,0.0,0.0,50.0,9.0,23,84,-12.3,
198610310DAL,DAL,game,False,Myron Jackson,jacksmy01,2:00,0.532,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,136,85,6.3,
198610310DEN,SAS,game,True,Mychal Thompson,thompmy01,29:00,0.372,0.333,,0.444,3.2,17.9,9.4,26.1,0.0,1.7,27.1,20.3,75,133,-7.8,
198610310DEN,SAS,game,True,Johnny Moore,moorejo01,25:00,0.6,0.6,,0.0,0.0,5.2,2.2,17.2,3.8,0.0,9.1,17.5,117,131,1.9,
198610310DEN,SAS,game,True,Alvin Robertson,roberal01,22:00,0.833,0.833,,0.0,4.3,5.9,5.0,20.4,4.3,0.0,40.0,18.1,96,129,-2.0,
198610310DEN,SAS,game,True,Artis Gilmore,gilmoar01,19:00,0.259,0.143,,0.857,9.9,20.5,14.4,18.7,0.0,5.1,17.2,24.4,68,130,-9.0,
198610310DEN,SAS,game,True,Mike Mitchell,mitchmi01,19:00,0.333,0.333,,0.0,9.9,13.7,11.5,0.0,0.0,0.0,0.0,25.1,83,135,-13.8,
198610310DEN,SAS,game,False,Jon Sundvold,sundvjo01,29:00,0.7,0.7,,0.0,0.0,0.0,0.0,42.2,1.6,0.0,16.7,16.5,128,137,1.7,
198610310DEN,SAS,game,False,Dave Greenwood,greenda01,23:00,0.663,0.6,,0.3,16.4,0.0,9.5,6.8,0.0,2.1,8.1,21.3,135,139,1.5,
198610310DEN,SAS,game,False,Tyrone Corbin,corbity01,20:00,0.79,0.667,,3.0,18.8,13.0,16.4,6.3,0.0,0.0,22.3,17.8,137,136,-1.4,
198610310DEN,SAS,game,False,Johnny Dawkins,dawkijo01,20:00,0.471,0.471,,0.0,0.0,6.5,2.7,10.1,0.0,0.0,5.6,35.8,93,138,-6.7,
198610310DEN,SAS,game,False,Ed Nealy,nealyed01,18:00,0.387,0.333,,0.667,5.2,28.8,15.2,0.0,5.3,0.0,0.0,8.6,98,119,-3.3,
198610310DEN,SAS,game,False,Kevin Duckworth,duckwke01,11:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0,140,-22.4,
198610310DEN,SAS,game,False,Larry Krystkowiak,krystla01,5:00,0.333,0.333,,0.0,18.8,0.0,10.9,28.7,0.0,0.0,0.0,23.9,100,140,-6.4,
198610310DEN,DEN,game,True,T.R. Dunn,dunntr01,38:00,0.5,0.5,,0.0,6.8,9.9,8.6,2.4,1.2,0.0,0.0,4.0,145,106,-4.3,
198610310DEN,DEN,game,True,Fat Lever,leverfa01,34:00,0.694,0.694,,0.0,11.4,16.6,14.4,29.7,4.2,3.2,5.3,21.2,156,95,17.7,
198610310DEN,DEN,game,True,Alex English,englial01,32:00,0.578,0.526,,0.211,4.1,2.9,3.4,26.3,3.0,0.0,0.0,24.6,152,105,6.6,
198610310DEN,DEN,game,True,Calvin Natt,nattca01,20:00,0.46,0.4,,0.2,13.0,14.1,13.6,10.6,2.4,0.0,8.4,22.5,119,102,-5.1,
198610310DEN,DEN,game,True,Wayne Cooper,coopewa01,8:00,0.8,0.8,,0.0,0.0,47.1,27.3,19.4,0.0,0.0,16.7,28.5,128,96,11.0,
198610310DEN,DEN,game,False,Bill Hanzlik,hanzlbi01,26:00,0.538,0.5,,0.143,5.0,3.6,4.2,21.9,1.8,0.0,11.8,24.6,123,107,-2.7,
198610310DEN,DEN,game,False,Darrell Walker,walkeda01,20:00,0.51,0.4,,0.4,6.5,14.1,10.9,14.3,2.4,0.0,14.5,13.1,125,102,-3.2,
198610310DEN,DEN,game,False,Mark Alarie,alarima01,19:00,0.773,0.833,,0.667,6.8,19.8,14.4,17.9,0.0,0.0,27.9,21.5,113,105,2.3,
198610310DEN,DEN,game,False,Danny Schayes,schayda01,18:00,0.644,0.556,,0.667,21.6,15.7,18.2,6.4,0.0,6.1,14.7,28.8,131,102,1.3,
198610310DEN,DEN,game,False,Blair Rasmussen,rasmubl01,17:00,0.457,0.286,,0.571,30.5,27.7,28.9,11.4,0.0,3.2,18.6,24.0,114,99,-7.8,
198610310DEN,DEN,game,False,Mike Evans,evansmi01,4:00,0.0,0.0,,0.0,0.0,23.5,13.6,43.6,0.0,13.8,0.0,19.0,73,94,1.9,
198610310DEN,DEN,game,False,Maurice Martin,martima01,4:00,0.773,0.667,,0.667,32.4,0.0,13.6,38.7,0.0,13.8,0.0,36.8,183,102,39.5,
198610310DET,MIL,game,True,Sidney Moncrief,moncrsi01,35:00,0.584,0.429,,0.786,10.5,7.8,8.9,21.6,1.4,4.8,13.7,27.0,120,106,5.4,
198610310DET,MIL,game,True,Jack Sikma,sikmaja01,35:00,0.635,0.571,,0.286,10.5,28.5,20.9,4.0,0.0,1.6,33.7,14.7,96,100,-5.4,
198610310DET,MIL,game,True,Paul Pressey,presspa01,34:00,0.55,0.455,,0.545,0.0,5.3,3.1,34.3,2.8,3.3,18.0,21.2,110,105,2.4,
198610310DET,MIL,game,True,Terry Cummings,cummite01,25:00,0.51,0.4,,0.4,9.8,25.4,18.8,23.8,5.7,6.8,14.5,23.8,109,87,8.1,
198610310DET,MIL,game,True,Craig Hodges,hodgecr01,20:00,0.611,0.611,,0.0,0.0,4.5,2.6,31.6,0.0,0.0,18.2,23.8,108,113,-2.5,
198610310DET,MIL,game,False,Ricky Pierce,piercri01,29:00,0.77,0.682,,0.545,0.0,3.1,1.8,0.0,3.3,1.9,0.0,20.4,159,106,8.3,
198610310DET,MIL,game,False,Randy Breuer,breuera01,16:00,0.478,0.333,,0.5,7.7,17.0,13.0,0.0,0.0,3.5,12.0,22.5,97,105,-7.2,
198610310DET,MIL,game,False,Dudley Bradley,bradldu01,15:00,1.031,1.0,,0.667,0.0,6.0,3.5,19.0,6.3,0.0,0.0,11.2,208,99,16.6,
198610310DET,MIL,game,False,Paul Mokeski,mokespa01,14:00,0.694,0.5,,1.0,0.0,6.5,3.7,0.0,0.0,4.0,0.0,8.9,150,110,-3.7,
198610310DET,MIL,game,False,Mike Glenn,glennmi01,9:00,0.75,0.75,,0.0,0.0,20.1,11.6,0.0,5.3,0.0,0.0,19.2,141,94,8.0,
198610310DET,MIL,game,False,Kenny Fields,fieldke01,6:00,1.0,1.0,,0.0,0.0,30.2,17.4,0.0,7.9,0.0,0.0,14.4,200,84,12.8,
198610310DET,MIL,game,False,Keith Smith,smithke03,2:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0,115,-36.7,
198610310DET,DET,game,True,Adrian Dantley,dantlad01,34:00,0.683,0.556,,0.778,0.0,7.2,3.1,7.5,0.0,0.0,4.0,28.2,146,125,9.6,
198610310DET,DET,game,True,Bill Laimbeer,laimbbi01,34:00,0.448,0.333,,0.6,18.6,10.9,15.3,5.4,1.4,3.9,5.0,22.4,112,117,1.3,
198610310DET,DET,game,True,Isiah Thomas,thomais01,33:00,0.459,0.4,,0.45,2.7,7.5,4.7,40.9,5.7,2.0,14.3,32.3,95,110,6.1,
198610310DET,DET,game,True,Joe Dumars,dumarjo01,31:00,0.342,0.167,,0.5,5.8,0.0,3.4,9.8,1.5,0.0,21.5,11.5,78,123,-6.5,
198610310DET,DET,game,True,John Salley,sallejo01,16:00,0.0,0.0,,0.0,17.0,38.5,26.1,9.1,5.9,0.0,0.0,7.2,65,105,-2.9,
198610310DET,DET,game,False,Sidney Green,greensi02,29:00,0.46,0.4,,0.2,6.2,42.4,21.6,5.6,0.0,0.0,52.4,15.1,52,118,-10.0,
198610310DET,DET,game,False,Vinnie Johnson,johnsvi01,29:00,0.625,0.538,,0.385,6.2,4.2,5.4,23.2,0.0,0.0,0.0,20.0,147,126,8.3,
198610310DET,DET,game,False,Rick Mahorn,mahorri01,14:00,0.399,0.0,,2.0,0.0,44.0,18.6,0.0,0.0,0.0,34.7,15.7,58,118,-9.6,
198610310DET,DET,game,False,Dennis Rodman,rodmade01,14:00,0.0,0.0,,0.0,12.9,0.0,7.5,0.0,0.0,0.0,14.3,19.1,18,126,-23.5,
198610310DET,DET,game,False,Chuck Nevitt,nevitch01,3:00,,,,,0.0,41.0,17.4,0.0,0.0,0.0,,0.0,0,118,-7.1,
198610310DET,DET,game,False,John Schweitz,schwejo01,3:00,,,,,0.0,41.0,17.4,0.0,0.0,0.0,100.0,12.7,0,118,-18.1,
198610310PHI,IND,game,True,Herb Williams,willihe01,38:00,0.64,0.5,,0.833,0.0,13.0,6.1,12.1,1.3,0.0,10.9,20.7,126,112,-0.4,
198610310PHI,IND,game,True,Vern Fleming,flemive01,30:00,0.73,0.714,,1.286,3.6,0.0,1.9,15.5,1.6,0.0,8.4,17.0,142,116,3.5,
198610310PHI,IND,game,True,John Long,longjo01,30:00,0.355,0.313,,0.125,3.6,8.2,5.8,25.8,4.9,0.0,5.6,25.5,90,107,-1.8,
198610310PHI,IND,game,True,Steve Stipanovich,stipast01,21:00,0.5,0.5,,0.0,0.0,17.6,8.3,6.2,2.3,5.6,33.3,6.1,74,105,-5.8,
198610310PHI,IND,game,True,Clark Kellogg,kellocl01,18:00,0.425,0.4,,0.4,18.2,0.0,9.6,23.8,5.4,0.0,25.4,18.7,92,108,-0.4,
198610310PHI,IND,game,False,Wayman Tisdale,tisdawa01,32:00,0.423,0.417,,0.417,6.8,7.7,7.2,4.8,1.5,1.9,6.6,20.3,92,113,-5.8,
198610310PHI,IND,game,False,Chuck Person,persoch01,27:00,0.539,0.5,,0.286,16.2,22.8,19.3,6.7,1.8,0.0,16.0,29.7,101,107,-4.2,
198610310PHI,IND,game,False,Clint Richardson,richacl01,18:00,0.541,0.429,,0.429,6.1,27.4,16.1,43.0,8.1,0.0,19.4,24.5,109,94,11.1,
198610310PHI,IND,game,False,Walker Russell,russewa01,18:00,0.571,0.571,,0.0,6.1,6.8,6.4,37.6,0.0,3.3,12.5,19.0,117,115,3.3,
198610310PHI,IND,game,False,Ron Anderson,anderro01,4:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-9.0,
198610310PHI,IND,game,False,Stuart Gray,grayst01,4:00,1.0,1.0,,0.0,27.3,0.0,14.5,0.0,12.2,0.0,0.0,10.7,200,96,18.7,
198610310PHI,PHI,game,True,Maurice Cheeks,cheekma01,40:00,0.697,0.667,,0.444,0.0,5.5,2.9,23.5,3.7,0.0,15.7,12.5,137,105,5.0,
198610310PHI,PHI,game,True,Charles Barkley,barklch01,38:00,0.76,0.75,,0.625,16.2,20.1,18.3,27.2,2.6,0.0,22.7,27.3,126,103,13.3,
198610310PHI,PHI,game,True,Julius Erving,ervinju01,35:00,0.571,0.536,,0.286,0.0,6.2,3.3,12.3,2.8,0.0,16.0,21.1,112,107,2.7,
198610310PHI,PHI,game,True,Roy Hinson,hinsoro01,31:00,0.421,0.286,,0.429,11.9,17.6,14.9,3.9,0.0,5.8,45.7,19.4,60,104,-10.5,
198610310PHI,PHI,game,True,Jeff Ruland,rulanje01,27:00,0.806,0.857,,0.143,27.4,8.1,17.1,22.0,0.0,0.0,11.8,12.3,155,112,9.9,
198610310PHI,PHI,game,False,Tim McCormick,mccorti01,20:00,0.372,0.444,,0.444,24.6,32.7,28.9,0.0,0.0,0.0,21.8,27.0,71,103,-14.7,
198610310PHI,PHI,game,False,Sedale Threatt,threase01,19:00,0.3,0.3,,0.0,0.0,5.7,3.0,6.2,0.0,3.2,16.7,12.4,74,110,-6.6,
198610310PHI,PHI,game,False,Andrew Toney,toneyan01,14:00,0.558,0.444,,0.444,0.0,0.0,0.0,46.8,0.0,4.3,0.0,30.2,149,112,15.6,
198610310PHI,PHI,game,False,Cliff Robinson,robincl01,10:00,0.0,0.0,,0.0,0.0,43.6,23.1,0.0,0.0,0.0,0.0,15.7,0,100,-22.1,
198610310PHI,PHI,game,False,Kenny Green,greenke02,6:00,0.25,0.25,,0.0,0.0,18.2,9.6,0.0,0.0,0.0,33.3,39.3,39,109,-31.1,
198610310PHO,GSW,game,True,Sleepy Floyd,floydsl01,37:00,0.606,0.545,,0.455,2.4,3.2,2.7,37.8,3.5,0.0,18.5,16.1,123,114,2.4,
198610310PHO,GSW,game,True,Purvis Short,shortpu01,37:00,0.303,0.2,,0.35,16.8,6.3,12.3,11.8,2.3,1.4,17.8,27.9,77,114,-9.7,
198610310PHO,GSW,game,True,Joe Barry Carroll,carrojo01,33:00,0.723,0.7,,0.4,0.0,21.3,9.2,0.0,2.6,3.2,0.0,13.1,152,109,4.4,
198610310PHO,GSW,game,True,Chris Mullin,mullich01,28:00,0.726,0.654,,0.615,3.2,4.2,3.6,14.6,1.5,0.0,10.8,24.3,139,117,5.8,
198610310PHO,GSW,game,True,Chris Washburn,washbch01,19:00,0.608,0.75,,1.0,14.0,12.3,13.3,0.0,0.0,0.0,14.8,13.1,112,119,-5.1,
198610310PHO,GSW,game,False,Greg Ballard,ballagr01,18:00,0.683,0.667,,0.083,9.9,19.5,14.0,19.3,4.7,0.0,13.9,29.5,123,107,8.7,
198610310PHO,GSW,game,False,Rod Higgins,higgiro01,18:00,0.667,0.667,,0.0,4.9,26.0,14.0,13.9,2.4,0.0,14.3,14.3,124,111,2.9,
198610310PHO,GSW,game,False,Larry Smith,smithla01,13:00,,,,,0.0,27.0,11.7,0.0,3.3,0.0,,0.0,0,109,-2.3,
198610310PHO,GSW,game,False,Terry Teagle,teaglte01,13:00,0.508,0.429,,0.286,0.0,0.0,0.0,9.7,3.3,0.0,11.3,25.1,102,115,-1.6,
198610310PHO,GSW,game,False,Jerome Whitehead,whiteje01,13:00,0.333,0.333,,0.0,20.5,36.0,27.2,0.0,0.0,0.0,14.3,19.8,83,113,-13.4,
198610310PHO,GSW,game,False,Clinton Smith,smithcl01,11:00,0.4,0.4,,0.0,0.0,10.6,4.6,27.7,7.7,0.0,16.7,40.1,78,104,-3.7,
198610310PHO,PHO,game,True,Larry Nance,nancela01,41:00,0.521,0.474,,0.368,2.9,19.5,12.3,6.1,2.1,7.6,12.0,22.4,103,102,2.4,
198610310PHO,PHO,game,True,Ed Pinckney,pincked01,34:00,0.857,0.75,,0.875,10.3,10.5,10.4,7.0,3.8,0.0,26.5,16.3,132,107,5.0,
198610310PHO,PHO,game,True,Jay Humphries,humphja01,33:00,0.656,0.6,,0.5,0.0,8.1,4.6,28.9,0.0,0.0,19.7,16.9,122,116,-1.5,
198610310PHO,PHO,game,True,Walter Davis,daviswa03,30:00,0.654,0.611,,0.333,3.9,11.9,8.4,20.4,1.4,0.0,19.5,31.4,112,111,0.4,
198610310PHO,PHO,game,True,Alvan Adams,adamsal01,28:00,0.62,0.571,,0.214,12.5,22.2,18.0,38.9,3.0,3.7,28.1,27.9,106,102,7.7,
198610310PHO,PHO,game,False,Grant Gondrezick,gondrgr01,18:00,0.354,0.333,,0.222,6.5,4.9,5.6,19.5,0.0,0.0,0.0,20.1,100,116,-7.0,
198610310PHO,PHO,game,False,James Edwards,edwarja01,17:00,0.753,0.75,,1.5,6.9,31.4,20.8,0.0,0.0,6.1,0.0,14.3,161,103,7.5,
198610310PHO,PHO,game,False,Mike Sanders,sandemi01,16:00,0.2,0.2,,0.0,14.6,5.6,9.5,0.0,2.7,0.0,0.0,11.5,75,111,-7.4,
198610310PHO,PHO,game,False,Jeff Hornacek,hornaje01,15:00,0.333,0.333,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,25.0,9.8,65,118,-13.2,
198610310PHO,PHO,game,False,Kenny Gattison,gattike01,8:00,0.5,0.5,,0.0,29.3,11.1,18.9,14.0,0.0,0.0,33.3,13.8,102,114,-5.8,
198610310POR,SEA,game,True,Tom Chambers,chambto01,35:00,0.696,0.6,,0.667,0.0,12.5,6.6,13.5,1.3,1.9,13.4,25.7,137,110,4.7,
198610310POR,SEA,game,True,Xavier McDaniel,mcdanxa01,33:00,0.592,0.563,,0.125,20.1,30.9,25.8,7.3,0.0,2.0,15.1,24.2,120,109,-1.2,
198610310POR,SEA,game,True,Alton Lister,listeal01,24:00,0.6,0.6,,0.0,13.8,30.3,22.6,14.6,3.9,0.0,28.6,23.4,100,103,-0.7,
198610310POR,SEA,game,True,Gerald Henderson,hendege01,21:00,0.75,0.75,,0.0,15.8,0.0,7.4,29.1,0.0,0.0,20.0,19.1,137,116,3.5,
198610310POR,SEA,game,True,Michael Phelps,phelpmi01,19:00,0.375,0.375,,0.0,8.7,0.0,4.1,22.2,0.0,0.0,20.0,21.1,94,116,-8.1,
198610310POR,SEA,game,False,Dale Ellis,ellisda01,31:00,0.73,0.679,,0.286,10.7,9.4,10.0,11.9,1.5,0.0,11.3,23.0,146,111,5.2,
198610310POR,SEA,game,False,Danny Young,youngda01,24:00,0.667,0.667,,0.0,0.0,12.1,6.5,32.7,7.9,0.0,50.0,10.0,106,98,10.2,
198610310POR,SEA,game,False,Maurice Lucas,lucasma01,20:00,0.816,0.778,,0.667,8.3,14.5,11.6,6.6,2.4,0.0,20.5,29.4,132,109,6.1,
198610310POR,SEA,game,False,Clemon Johnson,johnscl01,15:00,0.5,0.5,,0.0,0.0,19.4,10.3,0.0,3.1,4.4,0.0,5.4,120,103,0.5,
198610310POR,SEA,game,False,Kevin Williams,willike01,9:00,1.0,1.0,,0.0,18.4,16.2,17.2,0.0,0.0,7.3,0.0,4.5,201,107,3.9,
198610310POR,SEA,game,False,Russ Schoene,schoeru01,5:00,,,,,0.0,0.0,0.0,18.1,0.0,0.0,100.0,8.0,46,116,-5.6,
198610310POR,SEA,game,False,Terence Stansbury,stanste01,4:00,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0,116,-18.8,
198610310POR,POR,game,True,Kiki Vandeweghe,vandeki01,45:00,0.697,0.619,,0.524,0.0,0.0,0.0,34.0,0.0,0.0,3.7,25.3,146,131,7.4,
198610310POR,POR,game,True,Terry Porter,portete01,43:00,0.625,0.625,,0.0,0.0,15.4,7.2,26.7,2.2,0.0,20.0,9.9,116,123,-1.2,
198610310POR,POR,game,True,Clyde Drexler,drexlcl01,37:00,0.509,0.455,,0.364,3.9,4.5,4.2,23.9,1.3,1.6,0.0,14.6,125,126,0.8,
198610310POR,POR,game,True,Kenny Carr,carrke01,31:00,0.4,0.286,,0.571,18.8,32.0,25.0,4.3,1.5,1.9,44.4,21.5,62,120,-12.3,
198610310POR,POR,game,True,Sam Bowie,bowiesa01,28:00,0.55,0.455,,0.545,10.4,5.9,8.3,11.3,1.7,0.0,22.7,26.7,95,126,-6.7,
198610310POR,POR,game,False,Jerome Kersey,kerseje01,20:00,0.678,0.5,,1.5,14.5,24.8,19.4,0.0,4.7,5.8,23.1,18.3,116,113,1.8,
198610310POR,POR,game,False,Jim Paxson,paxsoji02,18:00,0.644,0.5,,0.667,0.0,9.2,4.3,8.6,2.6,0.0,27.9,25.3,96,124,-3.6,
198610310POR,POR,game,False,Steve Johnson,johnsst03,11:00,0.563,0.5,,0.25,0.0,0.0,0.0,40.5,0.0,0.0,10.1,38.1,109,130,-6.6,
198610310POR,POR,game,False,Caldwell Jones,jonesca01,3:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-4.3,
198610310POR,POR,game,False,Walter Berry,berrywa01,2:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0,130,-34.9,
198610310POR,POR,game,False,Fernando Martín,martife01,2:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-4.0,
198610310SAC,LAC,game,True,Cedric Maxwell,maxwece01,37:00,0.582,0.364,,1.455,10.8,6.8,9.1,15.3,2.6,0.0,10.0,22.1,124,109,4.3,
198610310SAC,LAC,game,True,Marques Johnson,johnsma01,33:00,0.517,0.5,,0.346,3.0,7.7,5.1,29.0,2.9,0.0,3.2,38.4,109,108,6.5,
