Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,TS%,eFG%,3PAr%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Reason
198310280CLE,CLE,game,False,Paul Thompson,thomppa01,12:00,0.625,0.625,,0.0,10.8,0.0,5.7,17.4,8.8,5.6,0.0,28.2,154.0,113.0,,
198310280DEN,UTA,game,True,Adrian Dantley,dantlad01,41:00,0.713,0.619,,0.762,7.5,15.3,11.3,20.2,1.1,0.0,0.0,27.1,154.0,129.0,,
198310280DEN,UTA,game,True,Darrell Griffith,griffda01,36:00,0.5,0.5,,0.0,0.0,8.7,4.3,15.1,0.0,1.3,4.3,25.3,100.0,132.0,,
198310280DEN,UTA,game,True,John Drew,drewjo01,35:00,0.557,0.5,,0.333,11.7,6.0,8.8,7.3,1.3,0.0,8.8,25.6,112.0,131.0,,
198310280DEN,UTA,game,True,Rickey Green,greenri01,35:00,0.751,0.75,,0.25,2.9,0.0,1.5,40.1,0.0,0.0,7.0,16.2,150.0,136.0,,
198310280DEN,UTA,game,True,Mark Eaton,eatonma01,27:00,0.5,0.5,,0.0,0.0,27.1,13.4,11.5,0.0,5.2,0.0,5.9,119.0,123.0,,
198310280DEN,UTA,game,False,Jeff Wilkins,wilkije01,21:00,0.506,0.5,,0.2,4.9,9.9,7.4,5.9,0.0,2.2,8.4,22.4,98.0,131.0,,
198310280DEN,UTA,game,False,Jerry Eaves,eavesje01,15:00,0.316,0.2,,0.6,0.0,13.9,6.9,20.5,5.9,0.0,13.7,19.3,74.0,119.0,,
198310280DEN,UTA,game,False,J.J. Anderson,anderjj01,11:00,0.0,0.0,,0.0,9.3,19.0,14.1,0.0,4.0,8.6,0.0,18.0,20.0,115.0,,
198310280DEN,UTA,game,False,Bob Hansen,hansebo01,10:00,0.0,0.0,,0.0,0.0,20.9,10.3,9.6,0.0,4.7,33.3,11.9,17.0,126.0,,
198310280DEN,UTA,game,False,Tom Boswell,bosweto01,9:00,0.266,0.0,,2.0,0.0,11.6,5.7,10.7,4.9,0.0,0.0,8.3,79.0,122.0,,
198310280DEN,DEN,game,True,Kiki Vandeweghe,vandeki01,38:00,0.704,0.619,,0.571,2.7,8.1,5.4,19.6,0.0,0.0,0.0,25.5,161.0,121.0,,
198310280DEN,DEN,game,True,T.R. Dunn,dunntr01,34:00,0.5,0.5,,0.0,15.3,21.0,18.2,11.1,2.6,1.4,25.0,8.7,114.0,111.0,,
198310280DEN,DEN,game,True,Alex English,englial01,34:00,0.569,0.556,,0.278,9.2,18.0,13.7,13.8,0.0,2.9,12.9,25.2,114.0,115.0,,
198310280DEN,DEN,game,True,Rob Williams,williro02,32:00,0.518,0.4,,0.8,3.3,6.4,4.8,21.4,0.0,0.0,6.9,16.7,127.0,121.0,,
198310280DEN,DEN,game,True,Dan Issel,isselda01,29:00,0.687,0.652,,0.174,14.4,31.7,23.1,32.9,0.0,5.1,3.9,32.8,148.0,111.0,,
198310280DEN,DEN,game,False,Mike Evans,evansmi01,16:00,0.581,0.5,,0.333,0.0,6.4,3.2,13.0,0.0,0.0,22.5,20.5,102.0,121.0,,
198310280DEN,DEN,game,False,Howard Carter,carteho01,14:00,0.5,0.5,,0.0,7.5,14.6,11.1,16.6,0.0,0.0,11.1,23.7,107.0,119.0,,
198310280DEN,DEN,game,False,Bill Hanzlik,hanzlbi01,13:00,0.434,0.5,,1.0,0.0,7.9,4.0,7.8,6.8,3.8,0.0,16.3,99.0,102.0,,
198310280DEN,DEN,game,False,Kenny Dennard,dennake01,11:00,0.532,1.0,,2.0,19.0,9.3,14.1,34.5,0.0,0.0,0.0,6.3,149.0,120.0,,
198310280DEN,DEN,game,False,Richard Anderson,anderri01,7:00,0.0,0.0,,0.0,14.9,43.8,29.5,12.5,0.0,7.0,50.0,10.5,55.0,106.0,,
198310280DEN,DEN,game,False,Dave Robisch,robisda01,7:00,0.258,0.0,,0.667,0.0,29.2,14.7,12.5,0.0,0.0,0.0,20.4,87.0,117.0,,
198310280DEN,DEN,game,False,Danny Schayes,schayda01,5:00,0.0,0.0,,0.0,20.9,0.0,10.3,34.9,0.0,0.0,0.0,7.4,120.0,122.0,,
198310280DET,BOS,game,True,Larry Bird,birdla01,38:00,0.441,0.391,,0.304,3.2,19.4,12.5,8.8,3.4,1.3,7.1,27.8,95.0,109.0,,
198310280DET,BOS,game,True,Cedric Maxwell,maxwece01,35:00,0.74,0.5,,2.333,17.6,10.5,13.6,3.8,0.0,0.0,19.8,16.3,136.0,120.0,,
198310280DET,BOS,game,True,Dennis Johnson,johnsde01,23:00,0.579,0.333,,1.0,10.7,8.0,9.2,11.7,0.0,0.0,25.8,19.1,105.0,120.0,,
198310280DET,BOS,game,True,Robert Parish,parisro01,23:00,0.375,0.375,,0.0,0.0,16.1,9.2,12.4,0.0,2.1,38.5,21.3,52.0,116.0,,
198310280DET,BOS,game,True,Gerald Henderson,hendege01,22:00,0.799,0.75,,0.333,0.0,0.0,0.0,41.9,3.9,2.2,22.5,15.2,136.0,114.0,,
198310280DET,BOS,game,False,Kevin McHale,mchalke01,35:00,0.737,0.615,,0.692,10.5,31.6,22.6,4.7,1.2,4.2,10.5,20.4,144.0,106.0,,
198310280DET,BOS,game,False,Quinn Buckner,bucknqu01,27:00,0.587,0.455,,0.545,4.6,6.8,5.9,22.9,4.8,0.0,18.0,23.2,112.0,111.0,,
198310280DET,BOS,game,False,Danny Ainge,aingeda01,24:00,0.5,0.5,,0.0,0.0,7.7,4.4,22.2,0.0,0.0,33.3,9.4,87.0,121.0,,
198310280DET,BOS,game,False,Scott Wedman,wedmasc01,13:00,0.444,0.444,,0.0,0.0,7.1,4.1,14.6,0.0,0.0,0.0,26.1,100.0,121.0,,
198310280DET,DET,game,True,Kelly Tripucka,tripuke01,36:00,0.453,0.348,,0.565,12.8,3.4,8.8,34.0,0.0,0.0,6.5,30.5,110.0,116.0,,
198310280DET,DET,game,True,Bill Laimbeer,laimbbi01,34:00,0.681,0.625,,0.438,10.9,32.6,20.2,0.0,0.0,3.4,0.0,20.0,150.0,107.0,,
198310280DET,DET,game,True,John Long,longjo01,27:00,0.752,0.625,,0.75,3.4,9.1,5.9,16.1,1.6,0.0,0.0,14.1,168.0,111.0,,
198310280DET,DET,game,True,Isiah Thomas,thomais01,26:00,0.45,0.375,,0.25,0.0,4.7,2.0,29.9,3.3,2.3,10.1,27.1,98.0,107.0,,
198310280DET,DET,game,True,Cliff Levingston,levincl01,19:00,0.34,0.2,,0.4,9.7,25.9,16.7,6.4,2.3,3.1,25.4,14.8,74.0,104.0,,
198310280DET,DET,game,False,Terry Tyler,tylerte01,23:00,0.466,0.385,,0.538,4.0,10.7,6.9,6.6,1.9,0.0,5.9,26.5,102.0,110.0,,
198310280DET,DET,game,False,Walker Russell,russewa01,22:00,0.579,0.333,,1.0,0.0,11.2,4.8,17.4,2.0,0.0,18.8,17.3,110.0,110.0,,
198310280DET,DET,game,False,Vinnie Johnson,johnsvi01,21:00,0.205,0.0,,0.5,4.4,5.9,5.0,16.3,4.1,0.0,0.0,8.3,86.0,107.0,,
198310280DET,DET,game,False,Ray Tolbert,tolbera01,18:00,0.581,0.667,,0.333,15.4,13.7,14.7,8.5,0.0,6.5,30.4,19.6,87.0,109.0,,
198310280DET,DET,game,False,Kent Benson,bensoke01,14:00,0.515,0.333,,0.667,0.0,26.4,11.3,8.9,0.0,4.2,0.0,9.9,127.0,108.0,,
198310280SEA,GSW,game,True,Joe Barry Carroll,carrojo01,33:00,0.703,0.706,,0.294,9.9,21.4,14.9,0.0,1.4,2.0,13.5,26.0,125.0,106.0,,
198310280SEA,GSW,game,True,Sleepy Floyd,floydsl01,33:00,0.653,0.538,,0.538,3.3,8.6,5.6,18.3,4.3,0.0,11.1,21.2,138.0,104.0,,
198310280SEA,GSW,game,True,Lester Conner,connele01,31:00,0.417,0.417,,0.0,14.1,4.6,9.9,22.6,3.0,0.0,14.3,17.4,105.0,107.0,,
198310280SEA,GSW,game,True,Larry Smith,smithla01,29:00,0.51,0.6,,0.4,15.0,24.3,19.1,17.9,0.0,2.3,33.8,11.8,91.0,108.0,,
198310280SEA,GSW,game,True,Mickey Johnson,johnsmi01,25:00,0.342,0.0,,2.0,8.7,22.6,14.8,9.1,1.9,0.0,7.1,21.9,96.0,106.0,,
198310280SEA,GSW,game,False,Purvis Short,shortpu01,32:00,0.59,0.5,,0.375,6.8,4.4,5.8,30.0,3.0,0.0,13.9,26.1,126.0,107.0,,
198310280SEA,GSW,game,False,Mike Bratz,bratzmi01,17:00,0.429,0.429,,0.0,0.0,8.3,3.6,16.8,2.8,0.0,22.2,20.4,83.0,107.0,,
198310280SEA,GSW,game,False,Pace Mannion,mannipa01,15:00,0.333,0.333,,0.0,14.5,18.8,16.4,24.7,0.0,0.0,0.0,7.7,132.0,110.0,,
198310280SEA,GSW,game,False,Chris Engler,englech01,13:00,0.311,0.333,,0.167,16.8,21.7,18.9,0.0,0.0,0.0,13.4,22.1,75.0,111.0,,
198310280SEA,GSW,game,False,Darren Tillis,tillida01,7:00,0.0,0.0,,0.0,0.0,20.2,8.8,0.0,0.0,0.0,50.0,11.0,0.0,110.0,,
198310280SEA,GSW,game,False,Sam Williams,willisa02,5:00,0.521,0.5,,1.0,21.8,56.5,36.9,0.0,9.4,0.0,25.8,30.0,88.0,88.0,,
198310280SEA,SEA,game,True,Gus Williams,willigu01,40:00,0.419,0.417,,0.667,3.5,10.9,7.7,40.0,0.0,0.0,16.2,19.3,95.0,111.0,,
198310280SEA,SEA,game,True,Jack Sikma,sikmaja01,39:00,0.691,0.588,,0.824,7.2,30.8,20.5,27.7,1.2,2.8,20.6,31.2,118.0,98.0,,
198310280SEA,SEA,game,True,Danny Vranes,vraneda01,32:00,0.615,0.5,,0.5,8.8,10.2,9.6,4.5,0.0,0.0,17.0,15.3,113.0,111.0,,
198310280SEA,SEA,game,True,Al Wood,woodal01,31:00,0.654,0.583,,0.333,0.0,10.6,6.0,16.5,3.0,1.7,12.7,21.2,119.0,104.0,,
198310280SEA,SEA,game,True,Tom Chambers,chambto01,18:00,0.393,0.2,,1.2,7.8,6.1,6.8,7.3,0.0,0.0,20.7,22.4,77.0,112.0,,
198310280SEA,SEA,game,False,Steve Hawes,hawesst01,26:00,0.698,0.786,,0.286,5.4,0.0,2.4,6.2,0.0,0.0,0.0,12.7,136.0,115.0,,
198310280SEA,SEA,game,False,Fred Brown,brownfr01,24:00,0.595,0.6,,0.4,0.0,0.0,0.0,24.2,2.0,0.0,40.5,17.2,79.0,112.0,,
198310280SEA,SEA,game,False,Scooter McCray,mccrasc01,13:00,0.667,0.667,,0.0,10.9,0.0,4.7,0.0,0.0,0.0,40.0,16.1,77.0,115.0,,
198310280SEA,SEA,game,False,Reggie King,kingre01,12:00,0.564,0.5,,0.75,0.0,9.1,5.1,0.0,0.0,0.0,15.8,22.0,95.0,111.0,,
198310280SEA,SEA,game,False,Jon Sundvold,sundvjo01,5:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,116.0,,
198310280KCK,LAL,game,True,Magic Johnson,johnsma02,38:00,0.568,0.455,,0.636,0.0,12.6,7.6,32.6,1.2,1.4,29.9,21.7,101.0,102.0,,
198310280KCK,LAL,game,True,Jamaal Wilkes,wilkeja01,37:00,0.666,0.647,,0.235,3.9,10.4,7.8,3.7,1.3,1.4,0.0,20.8,142.0,103.0,,
198310280KCK,LAL,game,True,Kareem Abdul-Jabbar,abdulka01,34:00,0.602,0.579,,0.211,12.8,19.8,17.0,4.2,0.0,1.5,0.0,25.0,134.0,102.0,,
198310280KCK,LAL,game,True,James Worthy,worthja01,32:00,0.604,0.556,,0.444,4.5,9.0,7.2,10.8,1.4,1.6,21.8,17.6,106.0,103.0,,
198310280KCK,LAL,game,True,Mike McGee,mcgeemi01,26:00,0.8,0.8,,0.0,11.2,0.0,4.4,5.4,0.0,0.0,9.1,17.4,148.0,111.0,,
198310280KCK,LAL,game,False,Michael Cooper,coopemi01,29:00,0.436,0.333,,0.333,0.0,19.9,12.0,10.9,1.6,1.8,22.5,12.6,86.0,98.0,,
198310280KCK,LAL,game,False,Bob McAdoo,mcadobo01,18:00,0.515,0.5,,0.667,0.0,16.0,9.6,13.0,0.0,0.0,20.5,22.2,92.0,104.0,,
198310280KCK,LAL,game,False,Swen Nater,natersw01,12:00,0.286,0.286,,0.0,24.2,8.0,14.5,0.0,0.0,0.0,12.5,27.4,71.0,107.0,,
198310280KCK,LAL,game,False,Calvin Garrett,garreca01,10:00,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.4,47.0,111.0,,
198310280KCK,LAL,game,False,Byron Scott,scottby01,4:00,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,20.5,106.0,65.0,,
198310280KCK,KCK,game,True,Eddie Johnson,johnsed03,40:00,0.391,0.353,,0.118,4.8,14.5,8.7,6.3,0.0,0.0,14.4,20.0,88.0,117.0,,
198310280KCK,KCK,game,True,Billy Knight,knighbi01,37:00,0.626,0.462,,1.077,2.6,3.9,3.1,7.0,1.3,0.0,13.5,23.0,126.0,116.0,,
198310280KCK,KCK,game,True,Mark Olberding,olberma01,31:00,0.333,0.333,,0.0,12.4,28.2,18.7,0.0,0.0,0.0,10.0,12.4,89.0,114.0,,
198310280KCK,KCK,game,True,Steve Johnson,johnsst03,22:00,0.636,0.636,,0.0,13.1,6.6,10.5,0.0,0.0,4.9,8.3,20.9,131.0,113.0,,
198310280KCK,KCK,game,True,Larry Drew,drewla01,20:00,0.388,0.417,,0.167,9.6,0.0,5.8,36.4,0.0,0.0,23.7,32.4,81.0,118.0,,
198310280KCK,KCK,game,False,Don Buse,busedo01,26:00,0.605,0.571,,0.143,7.4,5.6,6.7,24.5,3.6,0.0,11.8,12.5,135.0,111.0,,
198310280KCK,KCK,game,False,LaSalle Thompson,thompla01,26:00,0.731,0.727,,0.273,14.8,44.8,26.7,6.1,1.8,2.1,19.6,22.6,125.0,106.0,,
198310280KCK,KCK,game,False,Kevin Loder,loderke01,21:00,0.375,0.375,,0.0,9.1,6.9,8.3,6.0,2.2,2.6,20.0,18.3,81.0,111.0,,
198310280KCK,KCK,game,False,Joe Meriweather,meriwjo01,17:00,0.551,0.6,,0.2,5.6,17.1,10.2,7.7,0.0,6.3,42.4,21.3,68.0,110.0,,
198310280MIL,IND,game,True,Clark Kellogg,kellocl01,28:00,0.492,0.45,,0.15,19.0,13.7,16.7,17.5,1.7,0.0,8.6,30.2,106.0,101.0,,
198310280MIL,IND,game,True,Butch Carter,cartebu01,27:00,0.375,0.375,,0.0,0.0,0.0,0.0,14.6,3.5,0.0,5.9,22.9,83.0,104.0,,
198310280MIL,IND,game,True,Herb Williams,willihe01,25:00,0.233,0.25,,0.167,12.2,23.0,17.0,19.7,0.0,4.0,23.7,24.5,52.0,97.0,,
198310280MIL,IND,game,True,Jerry Sichting,sichtje01,24:00,0.51,0.4,,0.4,6.3,8.0,7.1,38.7,2.0,0.0,14.5,10.4,118.0,103.0,,
198310280MIL,IND,game,True,Steve Stipanovich,stipast01,24:00,0.388,0.333,,0.167,0.0,20.0,8.8,6.5,3.9,0.0,31.8,14.3,59.0,93.0,,
198310280MIL,IND,game,False,George Johnson,johnsge03,24:00,0.413,0.417,,0.25,3.2,4.0,3.5,16.0,2.0,0.0,18.4,24.7,75.0,105.0,,
198310280MIL,IND,game,False,Sidney Lowe,lowesi01,24:00,0.226,0.0,,1.5,6.3,12.0,8.8,17.1,0.0,0.0,0.0,10.0,79.0,105.0,,
198310280MIL,IND,game,False,Kevin McKenna,mckenke01,19:00,0.128,0.0,,0.4,8.0,10.1,8.9,7.2,0.0,0.0,7.8,24.4,41.0,106.0,,
198310280MIL,IND,game,False,Brook Steppe,steppbr01,16:00,0.429,0.429,,0.0,4.8,12.0,8.0,23.1,0.0,0.0,22.2,20.4,77.0,105.0,,
198310280MIL,IND,game,False,Jim Thomas,thomaji01,12:00,0.5,0.5,,0.0,19.0,0.0,10.6,52.2,0.0,0.0,0.0,18.1,128.0,111.0,,
198310280MIL,IND,game,False,Granville Waiters,waitegr01,10:00,0.5,0.5,,0.0,7.6,9.6,8.5,18.9,0.0,10.0,20.0,18.1,88.0,100.0,,
198310280MIL,IND,game,False,Leroy Combs,combsle01,7:00,0.0,0.0,,0.0,10.9,41.1,24.3,19.6,0.0,0.0,33.3,15.6,24.0,91.0,,
198310280MIL,MIL,game,True,Sidney Moncrief,moncrsi01,30:00,0.653,0.643,,0.214,0.0,12.7,7.1,11.6,3.1,1.5,16.4,23.0,114.0,80.0,,
198310280MIL,MIL,game,True,Marques Johnson,johnsma01,26:00,0.498,0.476,,0.333,18.5,17.6,18.0,23.5,5.4,0.0,4.0,36.3,117.0,73.0,,
198310280MIL,MIL,game,True,Bob Lanier,laniebo01,23:00,0.666,0.6,,0.8,0.0,16.6,9.2,17.5,4.1,2.0,22.8,14.3,114.0,76.0,,
198310280MIL,MIL,game,True,Alton Lister,listeal01,22:00,0.111,0.111,,0.0,21.8,17.3,19.3,11.0,4.3,12.6,18.2,18.8,53.0,68.0,,
198310280MIL,MIL,game,True,Tiny Archibald,architi01,21:00,1.025,1.0,,0.5,0.0,7.3,4.0,20.9,2.2,0.0,38.1,14.1,119.0,86.0,,
198310280MIL,MIL,game,False,Paul Pressey,presspa01,29:00,0.375,0.375,,0.0,6.6,26.3,17.6,8.9,0.0,1.6,27.3,14.3,72.0,78.0,,
198310280MIL,MIL,game,False,Junior Bridgeman,bridgju01,25:00,0.509,0.455,,0.364,7.7,0.0,3.4,29.6,0.0,0.0,13.6,22.2,112.0,95.0,,
198310280MIL,MIL,game,False,Harvey Catchings,catchha01,17:00,0.4,0.4,,0.0,16.9,9.0,12.5,0.0,2.8,8.1,0.0,11.1,114.0,80.0,,
198310280MIL,MIL,game,False,Charlie Criss,crissch01,17:00,0.592,0.4,,0.8,0.0,13.4,7.5,23.3,2.8,0.0,12.9,17.2,128.0,81.0,,
198310280MIL,MIL,game,False,Kevin Grevey,greveke01,15:00,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,15.1,38.0,95.0,,
198310280MIL,MIL,game,False,Randy Breuer,breuera01,13:00,0.125,0.125,,0.0,22.2,5.9,13.1,9.6,0.0,3.6,0.0,23.2,61.0,90.0,,
198310280MIL,MIL,game,False,Paul Mokeski,mokespa01,2:00,0.515,0.333,,0.667,48.0,0.0,21.2,0.0,0.0,0.0,0.0,73.1,135.0,96.0,,
198310280NJN,ATL,game,True,Dan Roundfield,roundda01,34:00,0.56,0.462,,0.692,12.3,3.9,8.6,0.0,1.3,1.7,5.6,20.5,125.0,124.0,,
198310280NJN,ATL,game,True,Dominique Wilkins,wilkido01,34:00,0.687,0.706,,0.353,12.3,15.7,13.8,5.9,4.0,1.7,16.9,27.0,120.0,115.0,,
198310280NJN,ATL,game,True,Armond Hill,hillar01,32:00,0.405,0.333,,0.222,3.3,4.2,3.7,16.4,1.4,0.0,16.8,14.4,90.0,124.0,,
198310280NJN,ATL,game,True,Eddie Johnson,johnsed02,26:00,0.417,0.353,,0.294,4.0,5.1,4.5,12.3,3.5,0.0,9.4,31.6,92.0,120.0,,
198310280NJN,ATL,game,True,Billy Paultz,paultbi01,18:00,0.266,0.0,,2.0,11.6,7.4,9.8,0.0,2.5,0.0,21.0,10.3,68.0,121.0,,
198310280NJN,ATL,game,False,Scott Hastings,hastisc01,20:00,0.5,0.5,,0.0,10.4,13.3,11.7,0.0,0.0,2.8,25.0,15.5,87.0,121.0,,
198310280NJN,ATL,game,False,Doc Rivers,riverdo01,19:00,0.512,0.375,,0.5,5.5,0.0,3.1,30.2,2.4,0.0,29.1,28.1,90.0,122.0,,
198310280NJN,ATL,game,False,Rickey Brown,brownri01,17:00,0.592,0.4,,0.8,0.0,23.5,10.3,8.0,0.0,3.3,0.0,15.4,141.0,119.0,,
198310280NJN,ATL,game,False,Mike Glenn,glennmi01,17:00,0.286,0.286,,0.0,0.0,23.5,10.3,0.0,2.7,0.0,12.5,18.3,58.0,116.0,,
198310280NJN,ATL,game,False,Randy Wittman,wittmra01,16:00,0.68,0.8,,0.4,0.0,8.3,3.7,10.3,0.0,0.0,0.0,14.3,139.0,125.0,,
198310280NJN,ATL,game,False,John Pinone,pinonjo01,7:00,0.0,0.0,,2.0,0.0,19.0,8.4,16.7,0.0,8.1,0.0,10.4,26.0,119.0,,
198310280NJN,NJN,game,True,Darryl Dawkins,dawkida01,36:00,0.618,0.571,,1.143,0.0,14.5,8.1,3.0,1.3,10.4,22.2,14.3,106.0,100.0,,
198310280NJN,NJN,game,True,Darwin Cook,cookda01,32:00,0.571,0.571,,0.857,0.0,6.5,3.7,23.9,8.6,1.7,38.4,18.6,88.0,94.0,,
198310280NJN,NJN,game,True,Buck Williams,willibu01,28:00,0.506,0.529,,0.235,33.3,11.2,20.9,0.0,1.6,3.8,5.1,26.9,122.0,104.0,,
198310280NJN,NJN,game,True,Albert King,kingal01,27:00,0.556,0.556,,0.0,9.9,3.9,6.5,8.6,0.0,0.0,25.0,16.9,101.0,112.0,,
198310280NJN,NJN,game,True,Otis Birdsong,birdsot01,26:00,0.857,0.857,,0.286,0.0,4.0,2.3,26.5,3.5,0.0,11.3,26.0,156.0,106.0,,
198310280NJN,NJN,game,False,Mike O'Koren,okoremi01,22:00,0.513,0.5,,0.545,12.1,23.7,18.6,22.3,2.1,0.0,12.8,27.1,117.0,102.0,,
198310280NJN,NJN,game,False,Bill Willoughby,willobi01,18:00,0.19,0.143,,0.286,29.6,23.2,26.0,16.9,2.5,0.0,11.3,18.8,89.0,101.0,,
198310280NJN,NJN,game,False,Reggie Johnson,johnsre01,17:00,0.81,0.667,,1.0,0.0,6.1,3.4,0.0,0.0,3.1,0.0,19.4,188.0,109.0,,
198310280NJN,NJN,game,False,Foots Walker,walkefo01,16:00,0.0,0.0,,0.0,0.0,13.0,7.3,24.0,0.0,0.0,66.7,7.1,61.0,110.0,,
198310280NJN,NJN,game,False,Mike Gminski,gminsmi01,15:00,0.781,0.714,,0.429,26.7,48.7,39.0,9.4,0.0,0.0,0.0,21.1,180.0,99.0,,
198310280NJN,NJN,game,False,Bruce Kuczenski,kuczebr01,3:00,0.347,0.5,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,75.0,113.0,,
198310280PHI,WSB,game,True,Rick Mahorn,mahorri01,44:00,0.639,0.636,,0.636,3.0,23.9,14.2,2.8,2.1,2.7,22.1,17.0,99.0,108.0,,
198310280PHI,WSB,game,True,Frank Johnson,johnsfr01,43:00,0.697,0.647,,0.412,0.0,16.3,8.7,36.4,2.2,0.0,23.0,25.1,117.0,112.0,,
198310280PHI,WSB,game,True,Jeff Ruland,rulanje01,41:00,0.901,0.909,,0.364,9.8,20.0,15.2,20.5,2.3,0.0,7.3,13.9,171.0,110.0,,
198310280PHI,WSB,game,True,Greg Ballard,ballagr01,30:00,0.589,0.545,,0.182,13.3,11.7,12.5,17.6,1.5,2.0,7.8,17.8,128.0,113.0,,
198310280PHI,WSB,game,True,Ricky Sobers,soberri01,13:00,0.258,0.0,,0.667,0.0,0.0,0.0,16.1,3.6,0.0,34.0,18.8,55.0,113.0,,
198310280PHI,WSB,game,False,Jeff Malone,malonje01,36:00,0.311,0.278,,0.167,3.7,0.0,1.7,6.8,1.3,0.0,4.9,23.4,74.0,118.0,,
198310280PHI,WSB,game,False,Darren Daye,dayeda01,18:00,0.5,0.5,,0.0,14.8,0.0,6.9,30.2,0.0,0.0,33.3,27.6,84.0,120.0,,
198310280PHI,WSB,game,False,Tom McMillen,mcmilto01,11:00,1.031,1.0,,0.667,0.0,10.6,5.7,26.5,0.0,0.0,0.0,14.6,212.0,117.0,,
