Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,TS%,eFG%,3PAr%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Reason
201112250LAL,CHI,game,False,Ömer Aşık,asikom01,19:33,.276,.200,,.200,21.3,26.5,23.7,0.0,2.8,0.0,26.9,16.7,67,98,-8.6,
201112250LAL,CHI,game,False,Taj Gibson,gibsota01,15:28,.307,.250,,.500,13.5,8.4,11.2,18.9,0.0,5.2,0.0,13.9,103,105,0.6,
201112250LAL,CHI,game,False,C.J. Watson,watsocj01,12:41,.500,.500,,.000,0.0,10.2,4.6,26.6,8.6,0.0,14.3,24.3,103,90,11.8,
201112250LAL,CHI,game,False,Kyle Korver,korveky01,9:47,.000,.000,,.000,0.0,13.3,5.9,0.0,0.0,0.0,0.0,13.5,0,107,-18.6,
201112250LAL,CHI,game,False,Jimmy Butler,butleji01,,,,,,,,,,,,,,,,,Did Not Play
201112250LAL,CHI,game,False,John Lucas III,lucasjo02,,,,,,,,,,,,,,,,,Did Not Play
201112250LAL,CHI,game,False,Brian Scalabrine,scalabr01,,,,,,,,,,,,,,,,,Did Not Play
201112250LAL,LAL,game,True,Pau Gasol,gasolpa01,37:37,.421,.429,,.429,6.9,16.6,12.3,13.5,0.0,5.2,5.7,22.1,97,100,-0.5,
201112250LAL,LAL,game,True,Kobe Bryant,bryanko01,35:24,.537,.478,,.304,0.0,20.6,11.4,38.6,3.1,0.0,23.5,45.4,92,94,0.8,
201112250LAL,LAL,game,True,Josh McRoberts,mcrobjo01,35:20,.436,.500,,.333,11.0,14.8,13.1,8.5,0.0,3.7,22.5,11.9,87,102,-2.6,
201112250LAL,LAL,game,True,Derek Fisher,fishede01,23:23,.200,.200,,.000,0.0,13.4,7.4,18.1,4.7,5.5,37.5,16.1,46,91,-4.0,
201112250LAL,LAL,game,True,Devin Ebanks,ebankde01,23:10,.800,.800,,.000,0.0,4.5,2.5,15.0,0.0,0.0,0.0,10.2,168,109,4.8,
201112250LAL,LAL,game,False,Steve Blake,blakest01,24:57,.581,.556,,.333,5.2,8.4,7.0,13.6,0.0,0.0,8.8,21.4,120,107,1.0,
201112250LAL,LAL,game,False,Metta World Peace,artesro01,24:50,.333,.333,,.000,0.0,8.4,4.7,18.0,4.4,0.0,0.0,11.4,97,98,1.9,
201112250LAL,LAL,game,False,Troy Murphy,murphtr01,22:43,.595,.600,,.400,28.6,13.8,20.4,7.1,0.0,2.9,14.5,14.3,125,102,1.4,
201112250LAL,LAL,game,False,Andrew Goudelock,goudean01,12:36,1.000,1.000,,.000,10.3,8.3,9.2,0.0,0.0,0.0,25.0,15.0,130,107,7.9,
201112250LAL,LAL,game,False,Matt Barnes,barnema02,,,,,,,,,,,,,,,,,Did Not Play
201112250LAL,LAL,game,False,Andrew Bynum,bynuman01,,,,,,,,,,,,,,,,,Player Suspended
201112250LAL,LAL,game,False,Jason Kapono,kaponja01,,,,,,,,,,,,,,,,,Did Not Play
201112250LAL,LAL,game,False,Luke Walton,waltolu01,,,,,,,,,,,,,,,,,Did Not Play
201112250DAL,MIA,game,True,LeBron James,jamesle01,36:16,.676,.579,,1.000,10.4,21.1,16.1,33.9,2.7,4.9,9.9,34.7,141,90,21.3,
201112250DAL,MIA,game,True,Dwyane Wade,wadedw01,34:39,.550,.524,,.286,3.6,22.0,13.5,36.5,1.4,2.6,17.5,34.2,107,94,4.9,
201112250DAL,MIA,game,True,Joel Anthony,anthojo01,25:38,.694,.667,,1.000,4.9,4.3,4.6,0.0,0.0,3.5,0.0,7.0,156,101,2.7,
201112250DAL,MIA,game,True,Mario Chalmers,chalmma01,24:21,1.042,1.000,,1.000,0.0,4.5,2.4,21.9,7.9,0.0,58.1,5.9,109,86,7.1,
201112250DAL,MIA,game,True,Chris Bosh,boshch01,23:59,.222,.222,,.000,5.3,27.3,17.1,5.9,2.0,3.7,18.2,19.0,55,90,-10.3,
201112250DAL,MIA,game,False,Udonis Haslem,hasleud01,32:16,.549,.500,,.833,23.5,27.0,25.4,4.4,0.0,2.8,26.8,14.4,104,96,-1.3,
201112250DAL,MIA,game,False,Norris Cole,coleno01,23:39,.415,.438,,.125,0.0,9.2,5.0,0.0,2.0,0.0,32.2,21.8,59,98,-11.6,
201112250DAL,MIA,game,False,James Jones,jonesja02,18:26,.699,.750,,.167,0.0,11.8,6.4,0.0,0.0,0.0,23.7,19.0,104,102,0.3,
201112250DAL,MIA,game,False,Juwan Howard,howarju01,7:55,.667,.667,,.000,31.9,0.0,14.8,0.0,0.0,0.0,0.0,15.7,155,105,7.1,
201112250DAL,MIA,game,False,Shane Battier,battish01,4:03,.000,.000,,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0,105,-12.6,
201112250DAL,MIA,game,False,Mickell Gladness,gladnmi01,2:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,103,-14.5,
201112250DAL,MIA,game,False,Terrel Harris,harrite01,2:56,,,,,43.1,37.2,39.9,0.0,0.0,0.0,100.0,14.1,41,95,-9.2,
201112250DAL,MIA,game,False,Dexter Pittman,pittmde01,2:56,.000,.000,,.000,0.0,37.2,20.0,0.0,0.0,0.0,0.0,14.1,0,95,-13.3,
201112250DAL,DAL,game,True,Shawn Marion,mariosh01,29:18,.600,.600,,.000,7.4,17.2,12.0,23.2,0.0,0.0,23.1,19.0,97,109,-0.1,
201112250DAL,DAL,game,True,Dirk Nowitzki,nowitdi01,29:13,.541,.400,,.667,3.7,17.3,10.0,23.3,0.0,0.0,9.3,31.3,108,109,3.0,
201112250DAL,DAL,game,True,Jason Kidd,kiddja01,27:35,.712,.600,,.600,0.0,0.0,0.0,19.0,3.5,0.0,24.0,12.9,113,107,3.0,
201112250DAL,DAL,game,True,Vince Carter,cartevi01,20:41,.363,.417,,.333,0.0,12.2,5.7,26.4,0.0,0.0,22.5,18.4,66,110,-7.5,
201112250DAL,DAL,game,True,Brendan Haywood,haywobr01,13:38,.000,.000,,.000,16.0,9.3,12.9,0.0,0.0,0.0,50.0,12.6,30,110,-19.6,
201112250DAL,DAL,game,False,Jason Terry,terryja01,28:49,.609,.611,,.111,0.0,4.4,2.0,31.2,3.4,0.0,0.0,28.0,118,106,14.7,
201112250DAL,DAL,game,False,Delonte West,westde01,24:38,.601,.500,,.429,0.0,0.0,0.0,23.2,5.9,0.0,26.5,19.7,94,103,5.2,
201112250DAL,DAL,game,False,Ian Mahinmi,mahinia01,15:08,.291,.333,,.333,7.2,25.0,15.5,0.0,0.0,0.0,0.0,9.7,73,105,-9.6,
201112250DAL,DAL,game,False,Brian Cardinal,cardibr01,14:27,.532,.000,,2.000,0.0,17.5,8.1,10.7,3.3,0.0,21.0,14.1,98,102,-0.1,
201112250DAL,DAL,game,False,Lamar Odom,odomla01,13:03,.273,.250,,.500,8.4,29.0,17.9,13.5,3.7,0.0,21.5,30.6,54,96,-12.4,
201112250DAL,DAL,game,False,Brandan Wright,wrighbr03,10:51,.000,.000,,.000,0.0,11.6,5.4,0.0,4.5,0.0,0.0,3.9,0,102,-3.8,
201112250DAL,DAL,game,False,Rodrigue Beaubois,beaubro01,8:26,.000,.000,,.000,12.9,30.0,20.8,55.1,0.0,0.0,0.0,20.3,51,105,-7.7,
201112250DAL,DAL,game,False,Dominique Jones,jonesdo02,4:13,.515,.333,,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,110,115,3.7,
201112250NYK,BOS,game,True,Rajon Rondo,rondora01,41:16,.638,.579,,.632,3.2,12.9,8.1,57.7,6.2,0.0,17.1,31.6,124,105,13.6,
201112250NYK,BOS,game,True,Ray Allen,allenra02,37:42,.727,.667,,.333,10.6,3.5,7.1,12.7,0.0,0.0,22.5,21.0,120,121,0.9,
201112250NYK,BOS,game,True,Kevin Garnett,garneke01,37:03,.480,.462,,.462,3.6,25.2,14.4,12.4,0.0,2.4,16.1,22.4,93,115,-6.5,
201112250NYK,BOS,game,True,Jermaine O'Neal,onealje01,17:11,.475,.400,,.600,0.0,15.5,7.8,0.0,0.0,10.3,13.7,19.0,90,110,-9.5,
201112250NYK,BOS,game,True,Sasha Pavlović,pavloal01,15:07,,,,,0.0,8.8,4.4,8.1,0.0,0.0,,0.0,205,119,-6.4,
201112250NYK,BOS,game,False,Marquis Daniels,daniema01,29:48,.250,.250,,.000,4.5,22.4,13.4,22.5,1.7,3.0,0.0,12.0,96,111,-2.6,
201112250NYK,BOS,game,False,Brandon Bass,bassbr01,27:36,.720,.692,,.154,24.2,29.0,26.6,0.0,1.9,0.0,6.7,24.0,143,111,6.5,
201112250NYK,BOS,game,False,Chris Wilcox,wilcoch01,14:03,.667,.667,,.000,19.0,9.5,14.2,0.0,0.0,6.3,25.0,12.7,109,115,-2.9,
201112250NYK,BOS,game,False,Keyon Dooling,doolike01,11:23,.725,.000,,4.000,0.0,11.7,5.9,32.4,0.0,0.0,42.0,18.6,108,119,-3.8,
201112250NYK,BOS,game,False,Avery Bradley,bradlav01,8:49,.000,.000,,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,15.2,0,122,-22.4,
201112250NYK,BOS,game,False,E'Twaun Moore,mooreet01,0:04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-6.9,
201112250NYK,BOS,game,False,JaJuan Johnson,johnsja02,,,,,,,,,,,,,,,,,Did Not Play
201112250NYK,BOS,game,False,Greg Stiemsma,stiemgr01,,,,,,,,,,,,,,,,,Did Not Play
201112250NYK,NYK,game,True,Tyson Chandler,chandty01,36:48,.634,.500,,4.000,7.2,3.6,5.4,7.7,0.0,11.0,0.0,6.9,155,113,3.2,
201112250NYK,NYK,game,True,Toney Douglas,douglto01,35:04,.478,.474,,.105,0.0,7.6,3.8,22.8,4.4,0.0,9.1,28.5,98,110,-2.5,
201112250NYK,NYK,game,True,Amar'e Stoudemire,stoudam01,34:42,.823,.818,,.364,0.0,23.1,11.5,11.6,3.0,3.9,7.3,18.1,154,106,11.9,
201112250NYK,NYK,game,True,Landry Fields,fieldla01,33:52,.500,.500,,.000,3.9,3.9,3.9,13.8,3.0,0.0,22.2,12.2,96,114,-3.2,
201112250NYK,NYK,game,True,Carmelo Anthony,anthoca01,33:35,.784,.706,,.882,4.0,27.8,15.9,20.7,3.1,2.0,17.5,38.9,134,106,15.6,
201112250NYK,NYK,game,False,Iman Shumpert,shumpim01,22:02,.362,.231,,.385,6.1,18.2,12.1,7.7,0.0,0.0,11.6,35.7,77,116,-18.4,
201112250NYK,NYK,game,False,Henry Walker,walkebi01,14:43,.000,.000,,.000,0.0,0.0,0.0,0.0,0.0,0.0,75.0,12.4,0,121,-24.9,
201112250NYK,NYK,game,False,Jared Jeffries,jeffrja01,12:30,.333,.333,,.000,10.7,0.0,5.3,0.0,0.0,5.4,0.0,11.0,91,118,-8.2,
201112250NYK,NYK,game,False,Josh Harrellson,harrejo01,9:03,,,,,0.0,29.5,14.7,15.2,0.0,7.5,100.0,5.1,45,109,0.9,
201112250NYK,NYK,game,False,Renaldo Balkman,balkmre01,7:41,1.000,1.000,,.000,34.7,17.4,26.0,21.7,0.0,0.0,0.0,6.0,212,116,5.3,
201112250NYK,NYK,game,False,Mike Bibby,bibbymi01,,,,,,,,,,,,,,,,,Did Not Play
201112250NYK,NYK,game,False,Jerome Jordan,jordaje01,,,,,,,,,,,,,,,,,Did Not Play
201112250NYK,NYK,game,False,Steve Novak,novakst01,,,,,,,,,,,,,,,,,Did Not Play
201112250GSW,LAC,game,True,Chauncey Billups,billuch01,38:19,.485,.395,,.316,0.0,13.3,6.9,17.0,0.0,0.0,4.4,26.3,111,101,-0.1,
201112250GSW,LAC,game,True,Chris Paul,paulch01,36:39,.683,.625,,.500,3.0,2.8,2.9,42.4,2.9,0.0,12.0,20.2,140,100,9.5,
201112250GSW,LAC,game,True,Caron Butler,butleca01,36:01,.486,.450,,.300,0.0,28.4,14.6,16.8,4.4,0.0,0.0,14.0,119,84,7.7,
201112250GSW,LAC,game,True,Blake Griffin,griffbl01,34:44,.511,.500,,.444,15.7,5.9,10.6,5.6,3.1,0.0,12.2,31.5,102,98,-1.2,
201112250GSW,LAC,game,True,DeAndre Jordan,jordade01,30:31,.412,.500,,6.000,10.7,6.7,8.6,0.0,0.0,20.6,21.6,13.6,80,95,0.3,
201112250GSW,LAC,game,False,Mo Williams,willima01,22:12,.500,.500,,.000,0.0,13.8,7.1,22.9,4.8,0.0,11.1,18.1,104,91,3.3,
201112250GSW,LAC,game,False,Brian Cook,cookbr01,15:45,.508,.429,,.286,13.9,25.9,20.1,0.0,0.0,0.0,0.0,22.3,124,93,-2.9,
201112250GSW,LAC,game,False,Ryan Gomes,gomesry01,14:26,.676,.750,,.250,7.6,21.2,14.6,0.0,0.0,0.0,0.0,13.7,136,97,2.8,
201112250GSW,LAC,game,False,Randy Foye,foyera01,11:23,1.500,1.500,,.000,9.6,0.0,4.6,12.9,0.0,0.0,50.0,7.8,133,109,4.1,
201112250GSW,LAC,game,False,Eric Bledsoe,bledser01,,,,,,,,,,,,,,,,,Not With Team
201112250GSW,LAC,game,False,Reggie Evans,evansre01,,,,,,,,,,,,,,,,,Not With Team
201112250GSW,LAC,game,False,Travis Leslie,leslitr01,,,,,,,,,,,,,,,,,Did Not Play
201112250GSW,LAC,game,False,Trey Thompkins,thomptr02,,,,,,,,,,,,,,,,,Did Not Play
201112250GSW,GSW,game,True,Monta Ellis,ellismo01,42:42,.347,.316,,.316,4.8,5.1,4.9,35.6,1.2,0.0,15.6,26.5,82,120,-5.9,
201112250GSW,GSW,game,True,David Lee,leeda02,35:13,.528,.526,,.105,11.6,24.8,18.0,14.8,0.0,2.4,16.8,30.0,98,114,-0.3,
201112250GSW,GSW,game,True,Stephen Curry,curryst01,33:28,.161,.167,,.083,6.1,9.8,7.9,19.7,3.2,4.9,28.7,23.0,43,111,-11.2,
201112250GSW,GSW,game,True,Dorell Wright,wrighdo01,30:50,.488,.250,,.833,13.2,17.7,15.4,5.1,0.0,0.0,0.0,11.8,137,119,0.9,
201112250GSW,GSW,game,True,Andris Biedriņš,biedran01,20:27,1.000,1.000,,.000,10.0,32.0,20.6,0.0,0.0,12.1,0.0,10.8,201,105,13.2,
201112250GSW,GSW,game,False,Brandon Rush,rushbr01,28:23,.773,.667,,.667,0.0,11.5,5.6,0.0,1.9,5.8,11.4,13.6,146,113,6.1,
201112250GSW,GSW,game,False,Klay Thompson,thompkl01,19:00,.394,.313,,.250,5.4,11.5,8.3,9.4,0.0,0.0,18.4,25.3,81,120,-9.8,
201112250GSW,GSW,game,False,Ekpe Udoh,udohek01,12:57,.174,.000,,1.000,7.9,16.8,12.2,0.0,0.0,0.0,0.0,9.8,61,119,-9.7,
201112250GSW,GSW,game,False,Kwame Brown,brownkw01,6:49,.266,.000,,2.000,15.0,0.0,7.7,0.0,0.0,0.0,0.0,12.2,85,121,-16.3,
201112250GSW,GSW,game,False,Ish Smith,smithis01,5:22,.875,.875,,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,169,122,23.0,
201112250GSW,GSW,game,False,Dominic McGuire,mcguido01,3:29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-6.7,
201112250GSW,GSW,game,False,Charles Jenkins,jenkich01,0:58,,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,216,125,22.5,
201112250GSW,GSW,game,False,Jeremy Tyler,tylerje01,0:22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-5.6,
201112260GSW,CHI,game,True,Luol Deng,denglu01,41:17,.693,.700,,.133,5.4,23.3,14.0,5.2,0.0,1.9,20.1,20.7,112,106,5.8,
201112260GSW,CHI,game,True,Derrick Rose,rosede01,39:04,.346,.265,,.235,2.9,12.3,7.4,33.8,0.0,0.0,13.8,23.9,89,110,-3.8,
201112260GSW,CHI,game,True,Carlos Boozer,boozeca01,25:48,.429,.429,,.000,4.3,9.3,6.7,6.5,2.0,0.0,22.2,15.0,79,106,-3.5,
201112260GSW,CHI,game,True,Joakim Noah,noahjo01,25:39,.444,.429,,.286,13.1,32.7,22.5,0.0,2.0,0.0,20.2,16.6,85,102,-1.4,
201112260GSW,CHI,game,True,Richard Hamilton,hamilri01,24:20,.417,.417,,.000,9.2,4.9,7.1,32.7,0.0,0.0,20.0,26.5,87,111,-3.6,
201112260GSW,CHI,game,False,Taj Gibson,gibsota01,22:12,.644,.667,,.667,10.1,37.8,23.4,0.0,0.0,7.0,50.8,15.3,67,99,-3.0,
201112260GSW,CHI,game,False,C.J. Watson,watsocj01,19:40,.553,.450,,.400,11.4,0.0,5.9,9.1,2.6,0.0,14.5,30.1,112,106,7.5,
201112260GSW,CHI,game,False,Kyle Korver,korveky01,16:49,.799,.750,,.333,0.0,7.1,3.4,0.0,0.0,0.0,0.0,17.6,172,111,12.2,
201112260GSW,CHI,game,False,Ronnie Brewer,brewero02,15:12,.301,.250,,1.500,7.3,23.7,15.2,10.2,0.0,0.0,0.0,18.8,82,108,-2.3,
201112260GSW,CHI,game,False,Ömer Aşık,asikom01,9:59,.000,.000,,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0,111,-11.7,
201112260GSW,CHI,game,False,Jimmy Butler,butleji01,,,,,,,,,,,,,,,,,Did Not Play
201112260GSW,CHI,game,False,John Lucas III,lucasjo02,,,,,,,,,,,,,,,,,Did Not Play
201112260GSW,CHI,game,False,Brian Scalabrine,scalabr01,,,,,,,,,,,,,,,,,Did Not Play
201112260GSW,GSW,game,True,Stephen Curry,curryst01,37:29,.696,.625,,.583,3.2,17.9,10.8,47.4,8.3,0.0,21.0,24.3,123,87,14.8,
201112260GSW,GSW,game,True,Monta Ellis,ellismo01,37:22,.662,.618,,.353,0.0,6.0,3.1,38.8,0.0,2.2,13.3,28.9,121,108,5.2,
201112260GSW,GSW,game,True,David Lee,leeda02,34:17,.564,.500,,.500,3.5,19.5,11.8,5.6,1.5,0.0,4.9,28.5,112,101,1.0,
201112260GSW,GSW,game,True,Dorell Wright,wrighdo01,33:42,.650,.650,,.000,0.0,9.9,5.1,5.2,1.5,0.0,0.0,14.2,127,105,0.6,
201112260GSW,GSW,game,True,Andris Biedriņš,biedran01,13:41,.000,.000,,.000,26.3,8.2,16.9,0.0,11.3,6.0,0.0,13.9,55,81,-4.1,
201112260GSW,GSW,game,False,Brandon Rush,rushbr01,26:38,.417,.417,,.000,0.0,12.6,6.5,5.6,1.9,6.2,25.0,14.3,64,100,-3.3,
201112260GSW,GSW,game,False,Kwame Brown,brownkw01,23:07,.443,.333,,2.000,5.2,24.1,15.0,0.0,8.9,0.0,0.0,11.6,103,83,4.1,
201112260GSW,GSW,game,False,Ekpe Udoh,udohek01,13:08,.500,.500,,.000,0.0,8.5,4.4,0.0,0.0,6.3,0.0,14.5,97,105,-3.1,
201112260GSW,GSW,game,False,Klay Thompson,thompkl01,10:41,.000,.000,,.000,11.2,20.9,16.2,25.0,0.0,0.0,0.0,8.9,73,103,-6.9,
201112260GSW,GSW,game,False,Dominic McGuire,mcguido01,5:39,.543,.000,,4.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,122,112,-3.3,
201112260GSW,GSW,game,False,Ish Smith,smithis01,4:16,.000,.000,,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0,111,-31.2,
201112260GSW,GSW,game,False,Charles Jenkins,jenkich01,,,,,,,,,,,,,,,,,Did Not Play
201112260GSW,GSW,game,False,Jeremy Tyler,tylerje01,,,,,,,,,,,,,,,,,Did Not Play
201112260ORL,HOU,game,True,Luis Scola,scolalu01,38:02,.481,.444,,.222,9.5,14.0,11.6,14.6,0.0,0.0,4.8,26.3,107,121,-3.4,
201112260ORL,HOU,game,True,Kyle Lowry,lowryky01,36:29,.610,.458,,.833,3.3,21.9,12.1,53.7,1.5,2.2,15.5,25.6,127,115,8.4,
201112260ORL,HOU,game,True,Kevin Martin,martike02,32:39,.184,.100,,.200,0.0,0.0,0.0,4.3,1.7,0.0,0.0,16.0,51,120,-15.0,
201112260ORL,HOU,game,True,Chase Budinger,budinch01,20:23,.276,.200,,.200,0.0,19.6,9.3,14.0,0.0,0.0,15.5,15.2,66,121,-10.1,
201112260ORL,HOU,game,True,Jordan Hill,hilljo01,19:48,1.000,1.000,,.000,24.2,13.5,19.1,8.4,0.0,4.0,25.0,9.7,157,117,2.6,
201112260ORL,HOU,game,False,Terrence Williams,willite01,26:34,.505,.500,,.167,0.0,30.1,14.3,13.4,0.0,0.0,0.0,23.3,109,119,0.9,
201112260ORL,HOU,game,False,Courtney Lee,leeco01,23:53,.718,.700,,.100,0.0,16.7,7.9,8.4,0.0,0.0,8.7,23.0,125,121,4.6,
201112260ORL,HOU,game,False,Samuel Dalembert,dalemsa01,19:48,.833,.833,,.000,12.1,20.2,15.9,0.0,5.5,11.9,14.3,17.0,136,97,13.8,
201112260ORL,HOU,game,False,Goran Dragić,dragigo01,11:31,.625,.625,,.000,10.4,23.2,16.5,60.3,0.0,0.0,0.0,16.7,156,120,12.4,
201112260ORL,HOU,game,False,Jeff Adrien,adrieje01,6:33,,,,,0.0,20.4,9.6,0.0,0.0,0.0,100.0,7.3,0,119,-26.8,
201112260ORL,HOU,game,False,Marcus Morris,morrima03,4:20,.000,.000,,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0,122,-36.9,
201112260ORL,HOU,game,False,Jonny Flynn,flynnjo01,,,,,,,,,,,,,,,,,Did Not Play
201112260ORL,HOU,game,False,Chandler Parsons,parsoch01,,,,,,,,,,,,,,,,,Did Not Play
201112260ORL,ORL,game,True,Dwight Howard,howardw01,37:06,.610,.600,,.333,7.2,16.2,11.9,12.0,0.0,7.1,10.4,25.2,119,105,6.4,
201112260ORL,ORL,game,True,Hedo Türkoğlu,turkohe01,35:18,.821,.821,,.000,3.8,17.0,10.7,17.9,0.0,0.0,17.6,23.5,136,110,10.2,
201112260ORL,ORL,game,True,Jason Richardson,richaja01,32:45,.625,.625,,.000,0.0,11.0,5.8,4.0,0.0,0.0,20.0,14.9,99,112,-4.4,
201112260ORL,ORL,game,True,Jameer Nelson,nelsoja01,30:23,.167,.167,,.000,0.0,11.8,6.2,22.3,1.8,0.0,25.0,12.8,65,107,-6.9,
201112260ORL,ORL,game,True,Ryan Anderson,anderry01,27:35,.444,.444,,.000,9.7,13.1,11.4,4.5,0.0,3.2,0.0,15.9,107,109,-0.3,
