Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
197010130CHI,SDR,game,True,Elvin Hayes,hayesel01,42:00,7,24.0,0.292,,,,2,2,1.0,,,14.0,4.0,,,,2.0,16,,
197010130CHI,SDR,game,True,Stu Lantz,lantzst01,38:00,9,18.0,0.5,,,,6,9,0.667,,,1.0,1.0,,,,1.0,24,,
197010130CHI,SDR,game,True,John Block,blockjo01,29:00,5,9.0,0.556,,,,0,0,,,,7.0,2.0,,,,4.0,10,,
197010130CHI,SDR,game,True,Larry Siegfried,siegfla01,23:00,2,3.0,0.667,,,,2,5,0.4,,,4.0,2.0,,,,2.0,6,,
197010130CHI,SDR,game,True,Toby Kimball,kimbato01,9:00,1,3.0,0.333,,,,0,0,,,,0.0,1.0,,,,1.0,2,,
197010130CHI,SDR,game,False,John Trapp,trappjo01,24:00,2,6.0,0.333,,,,2,2,1.0,,,7.0,0.0,,,,6.0,6,,
197010130CHI,SDR,game,False,Calvin Murphy,murphca01,22:00,4,11.0,0.364,,,,9,10,0.9,,,2.0,1.0,,,,4.0,17,,
197010130CHI,SDR,game,False,Don Adams,adamsdo01,20:00,3,8.0,0.375,,,,1,2,0.5,,,2.0,1.0,,,,4.0,7,,
197010130CHI,SDR,game,False,Rudy Tomjanovich,tomjaru01,18:00,1,8.0,0.125,,,,2,2,1.0,,,3.0,0.0,,,,0.0,4,,
197010130CHI,SDR,game,False,Bernie Williams,willibe01,13:00,1,4.0,0.25,,,,0,0,,,,0.0,0.0,,,,2.0,2,,
197010130CHI,SDR,game,False,Curtis Perry,perrycu01,2:00,1,1.0,1.0,,,,0,0,,,,1.0,0.0,,,,0.0,2,,
197010130CHI,CHI,game,True,Bob Love,lovebo01,44:00,12,25.0,0.48,,,,4,5,0.8,,,11.0,2.0,,,,4.0,28,,
197010130CHI,CHI,game,True,Bob Weiss,weissbo01,44:00,6,16.0,0.375,,,,4,4,1.0,,,1.0,11.0,,,,5.0,16,,
197010130CHI,CHI,game,True,Chet Walker,walkech01,39:00,11,22.0,0.5,,,,4,4,1.0,,,15.0,2.0,,,,0.0,26,,
197010130CHI,CHI,game,True,Jerry Sloan,sloanje01,34:00,5,10.0,0.5,,,,1,2,0.5,,,8.0,7.0,,,,4.0,11,,
197010130CHI,CHI,game,True,Tom Boerwinkle,boerwto01,32:00,5,9.0,0.556,,,,4,5,0.8,,,11.0,2.0,,,,3.0,14,,
197010130CHI,CHI,game,False,Jim Fox,foxji01,16:00,3,5.0,0.6,,,,7,8,0.875,,,5.0,2.0,,,,5.0,13,,
197010130CHI,CHI,game,False,Johnny Baum,baumjo01,13:00,1,4.0,0.25,,,,0,0,,,,2.0,1.0,,,,0.0,2,,
197010130CHI,CHI,game,False,Shaler Halimon,halimsh01,13:00,0,1.0,0.0,,,,0,0,,,,2.0,0.0,,,,5.0,0,,
197010130CHI,CHI,game,False,Jimmy Collins,colliji01,5:00,0,1.0,0.0,,,,1,1,1.0,,,1.0,0.0,,,,1.0,1,,
197010130NYK,BOS,game,,John Havlicek,havlijo01,45:00,13,27.0,0.481,,,,5,7,0.714,,,13.0,4.0,,,,5.0,31,,
197010130NYK,BOS,game,,Jo Jo White,whitejo01,37:00,4,17.0,0.235,,,,8,9,0.889,,,4.0,1.0,,,,2.0,16,,
197010130NYK,BOS,game,,Dave Cowens,cowenda01,35:00,7,15.0,0.467,,,,2,2,1.0,,,17.0,1.0,,,,3.0,16,,
197010130NYK,BOS,game,,Don Chaney,chanedo01,33:00,4,18.0,0.222,,,,4,4,1.0,,,8.0,3.0,,,,4.0,12,,
197010130NYK,BOS,game,,Don Nelson,nelsodo01,30:00,5,8.0,0.625,,,,3,3,1.0,,,5.0,1.0,,,,5.0,13,,
197010130NYK,BOS,game,,Hank Finkel,finkeha01,22:00,5,5.0,1.0,,,,0,1,0.0,,,6.0,1.0,,,,4.0,10,,
197010130NYK,BOS,game,,Garfield Smith,smithga01,21:00,1,3.0,0.333,,,,2,2,1.0,,,4.0,0.0,,,,3.0,4,,
197010130NYK,BOS,game,,Steve Kuberski,kuberst01,8:00,1,1.0,1.0,,,,1,1,1.0,,,1.0,1.0,,,,2.0,3,,
197010130NYK,BOS,game,,Bill Dinwiddie,dinwibi01,6:00,0,4.0,0.0,,,,2,2,1.0,,,1.0,0.0,,,,0.0,2,,
197010130NYK,BOS,game,,Art Williams,williar01,3:00,0,3.0,0.0,,,,0,0,,,,2.0,0.0,,,,1.0,0,,
197010130NYK,NYK,game,,Walt Frazier,fraziwa01,44:00,8,18.0,0.444,,,,5,8,0.625,,,8.0,7.0,,,,1.0,21,,
197010130NYK,NYK,game,,Dave DeBusschere,debusda01,41:00,6,17.0,0.353,,,,3,5,0.6,,,13.0,2.0,,,,4.0,15,,
197010130NYK,NYK,game,,Dick Barnett,barnedi01,22:00,4,9.0,0.444,,,,3,4,0.75,,,3.0,1.0,,,,1.0,11,,
197010130NYK,NYK,game,,Dave Stallworth,stallda01,8:00,2,4.0,0.5,,,,0,0,,,,1.0,1.0,,,,1.0,4,,
197010130NYK,NYK,game,,Mike Price,pricemi01,5:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,1.0,0,,
197010130NYK,NYK,game,,Milt Williams,willimi01,3:00,0,0.0,,,,,0,1,0.0,,,0.0,0.0,,,,2.0,0,,
197010130NYK,NYK,game,,Willis Reed,reedwi01,43:00,11,20.0,0.55,,,,13,15,0.867,,,16.0,3.0,,,,5.0,35,,
197010130NYK,NYK,game,,Bill Bradley,bradlbi01,26:00,2,9.0,0.222,,,,2,2,1.0,,,4.0,4.0,,,,3.0,6,,
197010130NYK,NYK,game,,Mike Riordan,riordmi01,22:00,1,2.0,0.5,,,,0,0,,,,1.0,1.0,,,,5.0,2,,
197010130NYK,NYK,game,,Cazzie Russell,russeca01,21:00,7,12.0,0.583,,,,2,2,1.0,,,2.0,0.0,,,,2.0,16,,
197010130NYK,NYK,game,,Phil Jackson,jacksph01,5:00,1,2.0,0.5,,,,2,2,1.0,,,1.0,2.0,,,,0.0,4,,
197010140CIN,NYK,game,,Walt Frazier,fraziwa01,37:00,6,16.0,0.375,,,,5,6,0.833,,,8.0,10.0,,,,4.0,17,,
197010140CIN,NYK,game,,Dick Barnett,barnedi01,37:00,5,13.0,0.385,,,,3,4,0.75,,,2.0,7.0,,,,4.0,13,,
197010140CIN,NYK,game,,Dave DeBusschere,debusda01,24:00,5,9.0,0.556,,,,4,6,0.667,,,9.0,2.0,,,,6.0,14,,
197010140CIN,NYK,game,,Dave Stallworth,stallda01,22:00,8,11.0,0.727,,,,2,2,1.0,,,7.0,3.0,,,,4.0,18,,
197010140CIN,NYK,game,,Eddie Mast,masted01,9:00,1,1.0,1.0,,,,2,2,1.0,,,3.0,0.0,,,,3.0,4,,
197010140CIN,NYK,game,,Mike Price,pricemi01,5:00,1,2.0,0.5,,,,0,0,,,,1.0,2.0,,,,0.0,2,,
197010140CIN,NYK,game,,Milt Williams,willimi01,4:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
197010140CIN,NYK,game,,Cazzie Russell,russeca01,41:00,13,19.0,0.684,,,,3,4,0.75,,,7.0,2.0,,,,0.0,29,,
197010140CIN,NYK,game,,Willis Reed,reedwi01,38:00,8,12.0,0.667,,,,7,7,1.0,,,16.0,0.0,,,,3.0,23,,
197010140CIN,NYK,game,,Mike Riordan,riordmi01,13:00,0,3.0,0.0,,,,0,0,,,,1.0,1.0,,,,1.0,0,,
197010140CIN,NYK,game,,Phil Jackson,jacksph01,10:00,1,4.0,0.25,,,,6,7,0.857,,,5.0,1.0,,,,3.0,8,,
197010140CIN,CIN,game,,Tiny Archibald,architi01,43:00,5,15.0,0.333,,,,7,9,0.778,,,1.0,7.0,,,,2.0,17,,
197010140CIN,CIN,game,,Norm Van Lier,vanlino01,35:00,4,11.0,0.364,,,,5,9,0.556,,,5.0,4.0,,,,5.0,13,,
197010140CIN,CIN,game,,Tom Van Arsdale,vanarto01,32:00,7,19.0,0.368,,,,8,14,0.571,,,3.0,2.0,,,,1.0,22,,
197010140CIN,CIN,game,,Charlie Paulk,paulkch01,25:00,6,12.0,0.5,,,,3,4,0.75,,,6.0,0.0,,,,6.0,15,,
197010140CIN,CIN,game,,Johnny Green,greenjo01,24:00,2,7.0,0.286,,,,4,5,0.8,,,5.0,1.0,,,,5.0,8,,
197010140CIN,CIN,game,,Connie Dierking,dierkco01,23:00,3,16.0,0.188,,,,0,0,,,,7.0,1.0,,,,5.0,6,,
197010140CIN,CIN,game,,Sam Lacey,laceysa01,21:00,4,6.0,0.667,,,,0,1,0.0,,,8.0,0.0,,,,2.0,8,,
197010140CIN,CIN,game,,Fred Foster,fostefr01,21:00,3,8.0,0.375,,,,1,3,0.333,,,4.0,0.0,,,,2.0,7,,
197010140CIN,CIN,game,,Bob Arnzen,arnzebo01,9:00,3,5.0,0.6,,,,0,0,,,,4.0,0.0,,,,1.0,6,,
197010140CIN,CIN,game,,Moe Barr,barrmo01,7:00,1,3.0,0.333,,,,0,0,,,,1.0,1.0,,,,0.0,2,,
197010140SEA,DET,game,,Jimmy Walker,walkeji01,42:00,7,17.0,0.412,,,,8,9,0.889,,,6.0,5.0,,,,3.0,22,,
197010140SEA,DET,game,,Dave Bing,bingda01,31:00,9,16.0,0.563,,,,7,13,0.538,,,3.0,4.0,,,,3.0,25,,
197010140SEA,DET,game,,Steve Mix,mixst01,27:00,6,9.0,0.667,,,,6,7,0.857,,,13.0,1.0,,,,1.0,18,,
197010140SEA,DET,game,,Bob Lanier,laniebo01,26:00,10,18.0,0.556,,,,2,5,0.4,,,6.0,1.0,,,,2.0,22,,
197010140SEA,DET,game,,Bob Quick,quickbo01,26:00,5,8.0,0.625,,,,3,3,1.0,,,5.0,3.0,,,,4.0,13,,
197010140SEA,DET,game,,Howard Komives,komivho01,23:00,3,8.0,0.375,,,,0,0,,,,0.0,2.0,,,,1.0,6,,
197010140SEA,DET,game,,Terry Dischinger,dischte01,22:00,2,5.0,0.4,,,,5,6,0.833,,,4.0,0.0,,,,5.0,9,,
197010140SEA,DET,game,,Otto Moore,mooreot01,22:00,2,6.0,0.333,,,,2,3,0.667,,,7.0,1.0,,,,5.0,6,,
197010140SEA,DET,game,,Terry Driscoll,driscte01,21:00,0,4.0,0.0,,,,2,2,1.0,,,4.0,1.0,,,,6.0,2,,
197010140SEA,SEA,game,,Bob Rule,rulebo01,40:00,15,31.0,0.484,,,,7,10,0.7,,,9.0,2.0,,,,5.0,37,,
197010140SEA,SEA,game,,Dick Snyder,snydedi01,36:00,5,9.0,0.556,,,,3,3,1.0,,,3.0,6.0,,,,6.0,13,,
197010140SEA,SEA,game,,Lenny Wilkens,wilkele01,35:00,1,11.0,0.091,,,,9,9,1.0,,,7.0,12.0,,,,5.0,11,,
197010140SEA,SEA,game,,Don Kojis,kojisdo01,28:00,2,14.0,0.143,,,,2,3,0.667,,,9.0,2.0,,,,4.0,6,,
197010140SEA,SEA,game,,Zaid Abdul-Aziz,abdulza01,27:00,6,10.0,0.6,,,,7,9,0.778,,,12.0,0.0,,,,1.0,19,,
197010140SEA,SEA,game,,Lee Winfield,winfile01,25:00,5,9.0,0.556,,,,3,5,0.6,,,5.0,6.0,,,,5.0,13,,
197010140SEA,SEA,game,,Tom Meschery,meschto01,21:00,3,7.0,0.429,,,,2,2,1.0,,,4.0,0.0,,,,1.0,8,,
197010140SEA,SEA,game,,Barry Clemens,clemeba01,20:00,3,8.0,0.375,,,,0,0,,,,5.0,1.0,,,,3.0,6,,
197010140SEA,SEA,game,,Tom Black,blackto01,8:00,2,3.0,0.667,,,,0,1,0.0,,,2.0,0.0,,,,2.0,4,,
197010140BAL,SDR,game,,Elvin Hayes,hayesel01,38:00,6,15.0,0.4,,,,0,1,0.0,,,10.0,2.0,,,,2.0,12,,
197010140BAL,SDR,game,,Stu Lantz,lantzst01,33:00,5,16.0,0.313,,,,0,4,0.0,,,7.0,2.0,,,,2.0,10,,
197010140BAL,SDR,game,,Calvin Murphy,murphca01,28:00,6,11.0,0.545,,,,5,5,1.0,,,1.0,2.0,,,,5.0,17,,
197010140BAL,SDR,game,,Larry Siegfried,siegfla01,24:00,1,11.0,0.091,,,,3,3,1.0,,,3.0,4.0,,,,3.0,5,,
197010140BAL,SDR,game,,Toby Kimball,kimbato01,23:00,2,4.0,0.5,,,,3,4,0.75,,,8.0,2.0,,,,2.0,7,,
197010140BAL,SDR,game,,John Trapp,trappjo01,21:00,9,16.0,0.563,,,,2,4,0.5,,,12.0,1.0,,,,1.0,20,,
197010140BAL,SDR,game,,Don Adams,adamsdo01,20:00,1,7.0,0.143,,,,0,0,,,,2.0,2.0,,,,4.0,2,,
197010140BAL,SDR,game,,Rudy Tomjanovich,tomjaru01,17:00,4,6.0,0.667,,,,0,0,,,,6.0,0.0,,,,3.0,8,,
197010140BAL,SDR,game,,John Block,blockjo01,15:00,4,8.0,0.5,,,,4,5,0.8,,,6.0,0.0,,,,3.0,12,,
197010140BAL,SDR,game,,Bernie Williams,willibe01,13:00,4,12.0,0.333,,,,2,2,1.0,,,3.0,3.0,,,,2.0,10,,
197010140BAL,SDR,game,,Curtis Perry,perrycu01,8:00,1,4.0,0.25,,,,0,0,,,,2.0,0.0,,,,2.0,2,,
197010140BAL,BAL,game,,Wes Unseld,unselwe01,41:00,0,3.0,0.0,,,,0,0,,,,12.0,7.0,,,,2.0,0,,
197010140BAL,BAL,game,,Jack Marin,marinja01,35:00,10,16.0,0.625,,,,8,9,0.889,,,13.0,5.0,,,,4.0,28,,
197010140BAL,BAL,game,,Fred Carter,cartefr01,35:00,8,20.0,0.4,,,,3,5,0.6,,,4.0,5.0,,,,1.0,19,,
197010140BAL,BAL,game,,Gus Johnson,johnsgu01,30:00,5,8.0,0.625,,,,1,2,0.5,,,15.0,3.0,,,,1.0,11,,
197010140BAL,BAL,game,,Kevin Loughery,loughke01,29:00,6,12.0,0.5,,,,4,6,0.667,,,1.0,5.0,,,,4.0,16,,
197010140BAL,BAL,game,,Al Tucker,tuckeal01,25:00,7,14.0,0.5,,,,6,7,0.857,,,10.0,0.0,,,,2.0,20,,
197010140BAL,BAL,game,,Eddie Miles,milesed01,19:00,7,10.0,0.7,,,,6,7,0.857,,,2.0,0.0,,,,5.0,20,,
197010140BAL,BAL,game,,Gary Zeller,zellega01,13:00,3,8.0,0.375,,,,1,3,0.333,,,2.0,1.0,,,,4.0,7,,
197010140BAL,BAL,game,,Jim Barnes,barneji01,9:00,0,0.0,,,,,0,0,,,,1.0,0.0,,,,1.0,0,,
197010140BAL,BAL,game,,Dennis Stewart,stewade01,4:00,0,2.0,0.0,,,,2,2,1.0,,,2.0,1.0,,,,0.0,2,,
197010140BUF,CLE,game,,Bingo Smith,smithbi02,35:00,10,19.0,0.526,,,,1,2,0.5,,,7.0,2.0,,,,4.0,21,,
197010140BUF,CLE,game,,John Warren,warrejo01,32:00,6,13.0,0.462,,,,2,4,0.5,,,2.0,4.0,,,,5.0,14,,
197010140BUF,CLE,game,,Walt Wesley,weslewa01,25:00,3,10.0,0.3,,,,1,2,0.5,,,5.0,2.0,,,,2.0,7,,
197010140BUF,CLE,game,,Johnny Egan,eganjo01,24:00,3,7.0,0.429,,,,6,6,1.0,,,2.0,5.0,,,,4.0,12,,
197010140BUF,CLE,game,,Luther Rackley,rackllu01,23:00,2,3.0,0.667,,,,3,5,0.6,,,10.0,1.0,,,,4.0,7,,
197010140BUF,CLE,game,,John Johnson,johnsjo01,21:00,2,7.0,0.286,,,,2,2,1.0,,,5.0,1.0,,,,1.0,6,,
197010140BUF,CLE,game,,Len Chappell,chapple01,21:00,0,3.0,0.0,,,,4,5,0.8,,,6.0,0.0,,,,0.0,4,,
197010140BUF,CLE,game,,McCoy McLemore,mclemmc01,20:00,1,6.0,0.167,,,,1,5,0.2,,,5.0,0.0,,,,3.0,3,,
197010140BUF,CLE,game,,Bobby Lewis,lewisbo01,17:00,4,5.0,0.8,,,,0,1,0.0,,,3.0,1.0,,,,0.0,8,,
197010140BUF,CLE,game,,Joe Cooke,cookejo01,7:00,2,3.0,0.667,,,,4,4,1.0,,,2.0,0.0,,,,0.0,8,,
197010140BUF,CLE,game,,Dave Sorenson,sorenda01,4:00,0,0.0,,,,,0,0,,,,1.0,0.0,,,,0.0,0,,
197010140BUF,CLE,game,,Gary Suiter,suitega01,4:00,0,0.0,,,,,0,0,,,,1.0,0.0,,,,2.0,0,,
197010140BUF,CLE,game,,Cliff Anderson,andercl01,2:00,0,1.0,0.0,,,,2,2,1.0,,,1.0,0.0,,,,1.0,2,,
197010140BUF,BUF,game,,Don May,maydo01,35:00,10,14.0,0.714,,,,4,5,0.8,,,7.0,1.0,,,,1.0,24,,
197010140BUF,BUF,game,,John Hummer,hummejo01,26:00,4,9.0,0.444,,,,0,2,0.0,,,9.0,0.0,,,,3.0,8,,
197010140BUF,BUF,game,,Em Bryant,bryanem01,25:00,3,5.0,0.6,,,,1,1,1.0,,,2.0,3.0,,,,3.0,7,,
197010140BUF,BUF,game,,Nate Bowman,bowmana01,24:00,5,9.0,0.556,,,,2,4,0.5,,,10.0,1.0,,,,3.0,12,,
197010140BUF,BUF,game,,Herm Gilliam,gillihe01,24:00,3,9.0,0.333,,,,2,2,1.0,,,3.0,4.0,,,,2.0,8,,
197010140BUF,BUF,game,,Dick Garrett,garredi01,23:00,5,10.0,0.5,,,,10,10,1.0,,,1.0,5.0,,,,3.0,20,,
197010140BUF,BUF,game,,Freddie Crawford,crawffr01,23:00,3,8.0,0.375,,,,0,4,0.0,,,3.0,0.0,,,,0.0,6,,
197010140BUF,BUF,game,,Mike Davis,davismi01,20:00,5,11.0,0.455,,,,4,6,0.667,,,5.0,2.0,,,,5.0,14,,
197010140BUF,BUF,game,,Bob Kauffman,kauffbo01,14:00,2,4.0,0.5,,,,0,0,,,,2.0,2.0,,,,5.0,4,,
197010140BUF,BUF,game,,George Wilson,wilsoge01,14:00,1,3.0,0.333,,,,2,2,1.0,,,2.0,0.0,,,,1.0,4,,
197010140BUF,BUF,game,,Bill Hosket,hoskebi01,9:00,0,1.0,0.0,,,,0,0,,,,3.0,0.0,,,,0.0,0,,
197010140BUF,BUF,game,,Paul Long,longpa01,6:00,0,1.0,0.0,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
197010140BUF,BUF,game,,Mike Lynn,lynnmi01,3:00,0,1.0,0.0,,,,0,0,,,,2.0,0.0,,,,0.0,0,,
197010140BUF,BUF,game,,Cornell Warner,warneco01,3:00,0,1.0,0.0,,,,0,0,,,,2.0,1.0,,,,1.0,0,,
197010140PHI,CHI,game,,Bob Weiss,weissbo01,45:00,4,8.0,0.5,,,,1,1,1.0,,,2.0,9.0,,,,4.0,9,,
197010140PHI,CHI,game,,Jerry Sloan,sloanje01,41:00,6,13.0,0.462,,,,4,7,0.571,,,6.0,4.0,,,,2.0,16,,
197010140PHI,CHI,game,,Chet Walker,walkech01,39:00,12,18.0,0.667,,,,6,8,0.75,,,11.0,3.0,,,,3.0,30,,
197010140PHI,CHI,game,,Bob Love,lovebo01,38:00,9,18.0,0.5,,,,6,8,0.75,,,8.0,5.0,,,,4.0,24,,
197010140PHI,CHI,game,,Tom Boerwinkle,boerwto01,24:00,6,13.0,0.462,,,,1,1,1.0,,,9.0,1.0,,,,2.0,13,,
197010140PHI,CHI,game,,Jim Fox,foxji01,24:00,3,5.0,0.6,,,,2,2,1.0,,,7.0,2.0,,,,0.0,8,,
197010140PHI,CHI,game,,Johnny Baum,baumjo01,19:00,2,11.0,0.182,,,,1,1,1.0,,,2.0,1.0,,,,1.0,5,,
197010140PHI,CHI,game,,Shaler Halimon,halimsh01,10:00,1,7.0,0.143,,,,0,1,0.0,,,0.0,3.0,,,,0.0,2,,
197010140PHI,PHI,game,,Archie Clark,clarkar01,34:00,5,13.0,0.385,,,,3,4,0.75,,,8.0,4.0,,,,2.0,13,,
197010140PHI,PHI,game,,Matt Guokas,guokama02,5:00,0,0.0,,,,,0,0,,,,1.0,0.0,,,,0.0,0,,
197010140PHI,PHI,game,,Bud Ogden,ogdenbu01,4:00,1,1.0,1.0,,,,0,1,0.0,,,1.0,0.0,,,,1.0,2,,
197010140PHI,PHI,game,,Billy Cunningham,cunnibi01,38:00,8,16.0,0.5,,,,8,8,1.0,,,10.0,6.0,,,,3.0,24,,
197010140PHI,PHI,game,,Luke Jackson,jackslu01,35:00,7,9.0,0.778,,,,2,2,1.0,,,12.0,3.0,,,,1.0,16,,
197010140PHI,PHI,game,,Wali Jones,joneswa02,31:00,9,17.0,0.529,,,,0,0,,,,1.0,4.0,,,,4.0,18,,
197010140PHI,PHI,game,,Bailey Howell,howelba01,27:00,7,12.0,0.583,,,,1,2,0.5,,,8.0,4.0,,,,3.0,15,,
197010140PHI,PHI,game,,Jim Washington,washiji01,27:00,3,9.0,0.333,,,,0,0,,,,6.0,0.0,,,,4.0,6,,
197010140PHI,PHI,game,,Hal Greer,greerha01,26:00,6,15.0,0.4,,,,2,2,1.0,,,5.0,5.0,,,,4.0,14,,
197010140PHI,PHI,game,,Dennis Awtrey,awtrede01,13:00,1,3.0,0.333,,,,0,0,,,,7.0,1.0,,,,2.0,2,,
197010150PHO,BOS,game,True,John Havlicek,havlijo01,41:00,10,23.0,0.435,,,,5,5,1.0,,,4.0,4.0,,,,3.0,25,,
197010150PHO,BOS,game,True,Dave Cowens,cowenda01,40:00,11,18.0,0.611,,,,5,8,0.625,,,21.0,1.0,,,,4.0,27,,
197010150PHO,BOS,game,True,Jo Jo White,whitejo01,33:00,6,16.0,0.375,,,,0,1,0.0,,,4.0,8.0,,,,3.0,12,,
197010150PHO,BOS,game,True,Don Chaney,chanedo01,22:00,2,4.0,0.5,,,,4,6,0.667,,,2.0,2.0,,,,5.0,8,,
197010150PHO,BOS,game,True,Garfield Smith,smithga01,14:00,2,5.0,0.4,,,,0,3,0.0,,,5.0,0.0,,,,4.0,4,,
197010150PHO,BOS,game,False,Don Nelson,nelsodo01,31:00,0,11.0,0.0,,,,3,6,0.5,,,7.0,1.0,,,,1.0,3,,
197010150PHO,BOS,game,False,Bill Dinwiddie,dinwibi01,22:00,3,9.0,0.333,,,,6,6,1.0,,,6.0,0.0,,,,1.0,12,,
197010150PHO,BOS,game,False,Steve Kuberski,kuberst01,14:00,1,6.0,0.167,,,,0,0,,,,4.0,3.0,,,,2.0,2,,
197010150PHO,BOS,game,False,Hank Finkel,finkeha01,12:00,2,5.0,0.4,,,,0,0,,,,1.0,0.0,,,,6.0,4,,
197010150PHO,BOS,game,False,Art Williams,williar01,11:00,1,5.0,0.2,,,,1,1,1.0,,,1.0,7.0,,,,3.0,3,,
