Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
196810190KEN,OAK,game,,Rick Barry,barryri01,,16,27.0,0.593,0,,,14,14,1.0,,,14.0,,,,,5.0,46,,
196810190KEN,OAK,game,,Doug Moe,moedo01,,6,21.0,0.286,0,,,8,9,0.889,,,12.0,,,,,3.0,20,,
196810190KEN,OAK,game,,Gary Bradds,braddga01,,5,12.0,0.417,0,,,9,10,0.9,,,10.0,,,,,2.0,19,,
196810190KEN,OAK,game,,Warren Jabali,jabalwa01,,8,14.0,0.571,0,,,2,2,1.0,,,10.0,,,,,4.0,18,,
196810190KEN,OAK,game,,Henry Logan,loganhe01,,3,6.0,0.5,0,,,3,4,0.75,,,1.0,,,,,3.0,9,,
196810190KEN,OAK,game,,Larry Brown,brownla01,,2,8.0,0.25,0,,,4,7,0.571,,,4.0,,,,,4.0,8,,
196810190KEN,OAK,game,,Jim Eakins,eakinji01,,3,6.0,0.5,0,,,0,0,,,,7.0,,,,,0.0,6,,
196810190KEN,OAK,game,,Ira Harge,hargeir01,,2,4.0,0.5,0,,,2,4,0.5,,,9.0,,,,,4.0,6,,
196810190KEN,OAK,game,,Russ Critchfield,critcru01,,0,1.0,0.0,0,,,2,5,0.4,,,1.0,,,,,0.0,2,,
196810190KEN,KEN,game,,Louie Dampier,dampilo01,,10,25.0,0.4,5,,,1,1,1.0,,,2.0,,,,,4.0,26,,
196810190KEN,KEN,game,,Goose Ligon,ligongo01,,9,16.0,0.563,0,,,8,9,0.889,,,11.0,,,,,5.0,26,,
196810190KEN,KEN,game,,Wayne Chapman,chapmwa01,,7,14.0,0.5,0,,,5,7,0.714,,,4.0,,,,,5.0,19,,
196810190KEN,KEN,game,,Gene Moore,moorege01,,6,12.0,0.5,0,,,0,1,0.0,,,9.0,,,,,1.0,12,,
196810190KEN,KEN,game,,Randy Mahaffey,mahafra01,,5,8.0,0.625,0,,,1,1,1.0,,,9.0,,,,,5.0,11,,
196810190KEN,KEN,game,,Darel Carrier,carrida01,,3,18.0,0.167,0,,,4,6,0.667,,,5.0,,,,,1.0,10,,
196810190KEN,KEN,game,,Jim Caldwell,caldwji01,,1,2.0,0.5,0,,,0,0,,,,3.0,,,,,4.0,2,,
196810190KEN,KEN,game,,Reggie Lacefield,lacefre01,,1,1.0,1.0,0,,,0,0,,,,0.0,,,,,1.0,2,,
196810190KEN,KEN,game,,Bobby Rascoe,rascobo01,,0,4.0,0.0,0,,,2,2,1.0,,,2.0,,,,,1.0,2,,
196810190KEN,KEN,game,,Sam Smith,smithsa01,,1,3.0,0.333,0,,,0,0,,,,2.0,,,,,5.0,2,,
196810190KEN,KEN,game,,Manny Leaks,leaksma01,,0,1.0,0.0,0,,,1,1,1.0,,,2.0,,,,,2.0,1,,
196810210NOB,OAK,game,True,Rick Barry,barryri01,39:00,10,20.0,0.5,0,,,12,14,0.857,,,8.0,2.0,,,,2.0,32,,
196810210NOB,OAK,game,True,Larry Brown,brownla01,38:00,9,12.0,0.75,0,,,3,5,0.6,,,1.0,1.0,,,,4.0,21,,
196810210NOB,OAK,game,True,Warren Jabali,jabalwa01,36:00,10,18.0,0.556,0,,,2,2,1.0,,,11.0,4.0,,,,5.0,22,,
196810210NOB,OAK,game,True,Doug Moe,moedo01,35:00,8,13.0,0.615,0,,,3,3,1.0,,,5.0,1.0,,,,3.0,19,,
196810210NOB,OAK,game,True,Ira Harge,hargeir01,20:00,2,3.0,0.667,0,,,1,1,1.0,,,6.0,0.0,,,,2.0,5,,
196810210NOB,OAK,game,False,Gary Bradds,braddga01,22:00,6,13.0,0.462,1,,,1,2,0.5,,,8.0,1.0,,,,3.0,14,,
196810210NOB,OAK,game,False,Jim Eakins,eakinji01,19:00,11,17.0,0.647,0,,,0,0,,,,3.0,1.0,,,,4.0,22,,
196810210NOB,OAK,game,False,Russ Critchfield,critcru01,16:00,0,0.0,,0,,,0,0,,,,0.0,2.0,,,,1.0,0,,
196810210NOB,OAK,game,False,Henry Logan,loganhe01,15:00,1,3.0,0.333,0,,,0,1,0.0,,,0.0,2.0,,,,2.0,2,,
196810210NOB,NOB,game,True,Red Robbins,robbire01,38:00,5,10.0,0.5,0,,,4,4,1.0,,,10.0,1.0,,,,2.0,14,,
196810210NOB,NOB,game,True,Jimmy Jones,jonesji01,36:00,9,15.0,0.6,0,,,7,8,0.875,,,8.0,7.0,,,,3.0,25,,
196810210NOB,NOB,game,True,Steve Jones,jonesst01,35:00,11,21.0,0.524,1,,,5,6,0.833,,,4.0,4.0,,,,4.0,28,,
196810210NOB,NOB,game,True,Jackie Moreland,morelja01,35:00,6,15.0,0.4,0,,,4,6,0.667,,,4.0,5.0,,,,6.0,16,,
196810210NOB,NOB,game,True,Ron Franz,franzro01,24:00,5,14.0,0.357,0,,,4,6,0.667,,,12.0,2.0,,,,4.0,14,,
196810210NOB,NOB,game,False,Mike Butler,butlemi01,25:00,4,7.0,0.571,0,,,0,1,0.0,,,1.0,1.0,,,,2.0,8,,
196810210NOB,NOB,game,False,Gerald Govan,govange01,23:00,4,8.0,0.5,0,,,2,2,1.0,,,7.0,1.0,,,,1.0,10,,
196810210NOB,NOB,game,False,Mal Pradd,praddma01,14:00,6,14.0,0.429,0,,,2,3,0.667,,,3.0,2.0,,,,0.0,14,,
196810210NOB,NOB,game,False,Dave Lee,leeda01,8:00,0,2.0,0.0,0,,,0,0,,,,0.0,0.0,,,,0.0,0,,
196810210NOB,NOB,game,False,Lee Davis,davisle01,2:00,0,1.0,0.0,0,,,0,0,,,,2.0,0.0,,,,0.0,0,,
196810230INA,KEN,game,,Darel Carrier,carrida01,,11,23.0,0.478,2,,,6,7,0.857,,,1.0,3.0,,,,3.0,30,,
196810230INA,KEN,game,,Louie Dampier,dampilo01,,10,19.0,0.526,4,,,2,2,1.0,,,4.0,4.0,,,,1.0,26,,
196810230INA,KEN,game,,Jim Caldwell,caldwji01,,7,15.0,0.467,0,,,1,3,0.333,,,13.0,2.0,,,,4.0,15,,
196810230INA,KEN,game,,Gene Moore,moorege01,,5,9.0,0.556,0,,,2,4,0.5,,,7.0,0.0,,,,5.0,12,,
196810230INA,KEN,game,,Manny Leaks,leaksma01,,4,7.0,0.571,0,,,0,0,,,,7.0,0.0,,,,6.0,8,,
196810230INA,KEN,game,,Randy Mahaffey,mahafra01,,3,8.0,0.375,0,,,2,5,0.4,,,2.0,3.0,,,,0.0,8,,
196810230INA,KEN,game,,Goose Ligon,ligongo01,,2,8.0,0.25,0,,,2,2,1.0,,,14.0,3.0,,,,4.0,6,,
196810230INA,KEN,game,,Bobby Rascoe,rascobo01,,1,3.0,0.333,0,,,2,2,1.0,,,0.0,0.0,,,,1.0,4,,
196810230INA,KEN,game,,Sam Smith,smithsa01,,1,4.0,0.25,0,,,1,1,1.0,,,2.0,0.0,,,,2.0,3,,
196810230INA,KEN,game,,Reggie Lacefield,lacefre01,,0,1.0,0.0,0,,,0,0,,,,1.0,0.0,,,,0.0,0,,
196810230INA,INA,game,,Bob Netolicky,netolbo01,,7,15.0,0.467,0,,,10,16,0.625,,,12.0,1.0,,,,2.0,24,,
196810230INA,INA,game,,Freddie Lewis,lewisfr02,,8,26.0,0.308,0,,,5,6,0.833,,,7.0,3.0,,,,4.0,21,,
196810230INA,INA,game,,Mel Daniels,danieme01,,8,22.0,0.364,0,,,3,4,0.75,,,26.0,2.0,,,,4.0,19,,
196810230INA,INA,game,,Roger Brown,brownro01,,6,14.0,0.429,0,,,4,4,1.0,,,10.0,3.0,,,,2.0,16,,
196810230INA,INA,game,,Jimmy Rayl,raylji01,,5,19.0,0.263,1,,,4,4,1.0,,,2.0,3.0,,,,6.0,15,,
196810230INA,INA,game,,Mike Lewis,lewismi01,,4,10.0,0.4,0,,,3,3,1.0,,,11.0,2.0,,,,0.0,11,,
196810230INA,INA,game,,Jerry Harkness,harknje01,,0,1.0,0.0,0,,,2,3,0.667,,,0.0,0.0,,,,3.0,2,,
196810230INA,INA,game,,Bobby Hooper,hoopebo01,,0,1.0,0.0,0,,,0,0,,,,0.0,1.0,,,,0.0,0,,
196810230INA,INA,game,,George Peeples,peeplge01,,0,2.0,0.0,0,,,0,0,,,,3.0,1.0,,,,0.0,0,,
196810230INA,INA,game,,Phil Wagner,wagneph01,,0,0.0,,0,,,0,0,,,,0.0,0.0,,,,0.0,0,,
196810250NYA,KEN,game,,Darel Carrier,carrida01,,6,18.0,0.333,4,,,11,12,0.917,,,3.0,,,,,1.0,27,,
196810250NYA,KEN,game,,Louie Dampier,dampilo01,,10,17.0,0.588,1,,,6,8,0.75,,,6.0,,,,,4.0,27,,
196810250NYA,KEN,game,,Gene Moore,moorege01,,5,14.0,0.357,0,,,5,8,0.625,,,12.0,,,,,1.0,15,,
196810250NYA,KEN,game,,Goose Ligon,ligongo01,,4,8.0,0.5,0,,,5,9,0.556,,,5.0,,,,,3.0,13,,
196810250NYA,KEN,game,,Bobby Rascoe,rascobo01,,2,3.0,0.667,0,,,1,1,1.0,,,0.0,,,,,2.0,5,,
196810250NYA,KEN,game,,Jim Caldwell,caldwji01,,1,6.0,0.167,0,,,2,3,0.667,,,10.0,,,,,4.0,4,,
196810250NYA,KEN,game,,Randy Mahaffey,mahafra01,,1,5.0,0.2,0,,,2,2,1.0,,,6.0,,,,,2.0,4,,
196810250NYA,KEN,game,,Sam Smith,smithsa01,,1,6.0,0.167,0,,,1,2,0.5,,,4.0,,,,,0.0,3,,
196810250NYA,KEN,game,,Manny Leaks,leaksma01,,0,3.0,0.0,0,,,1,2,0.5,,,1.0,,,,,0.0,1,,
196810250NYA,NYA,game,,Dan Anderson,anderda01,,6,12.0,0.5,0,,,3,5,0.6,,,8.0,,,,,2.0,15,,
196810250NYA,NYA,game,,Walt Simon,simonwa01,,6,17.0,0.353,0,,,3,4,0.75,,,6.0,,,,,5.0,15,,
196810250NYA,NYA,game,,Bobby Lloyd,lloydbo01,,5,11.0,0.455,0,,,4,4,1.0,,,2.0,,,,,3.0,14,,
196810250NYA,NYA,game,,Will Frazier,fraziwi01,,4,7.0,0.571,0,,,3,3,1.0,,,1.0,,,,,3.0,11,,
196810250NYA,NYA,game,,Maurice McHartley,mcharma01,,5,12.0,0.417,0,,,0,0,,,,1.0,,,,,3.0,10,,
196810250NYA,NYA,game,,Tommie Bowens,bowento01,,2,8.0,0.25,0,,,3,4,0.75,,,16.0,,,,,5.0,7,,
196810250NYA,NYA,game,,Stew Johnson,johnsst01,,2,4.0,0.5,2,,,0,0,,,,2.0,,,,,2.0,6,,
196810250NYA,NYA,game,,Levern Tart,tartle01,,2,7.0,0.286,0,,,2,2,1.0,,,3.0,,,,,2.0,6,,
196810250NYA,NYA,game,,Willie Worsley,worslwi01,,3,7.0,0.429,0,,,0,0,,,,0.0,,,,,2.0,6,,
196810250NYA,NYA,game,,Tony Koski,koskito01,,1,2.0,0.5,0,,,0,0,,,,1.0,,,,,0.0,2,,
196810250NYA,NYA,game,,Ollie Darden,dardeol01,,0,0.0,,0,,,0,0,,,,0.0,,,,,3.0,0,,
196810250NYA,NYA,game,,Tony Jackson,jacksto01,,0,0.0,,0,,,0,0,,,,1.0,,,,,1.0,0,,
196810260NYA,MMF,game,,Don Sidle,sidledo01,,7,,,0,,,8,16,0.5,,,,,,,,,22,,
196810260NYA,MMF,game,,Donnie Freeman,freemdo01,,6,,,0,,,8,10,0.8,,,,,,,,,20,,
196810260NYA,MMF,game,,Les Hunter,huntele01,,8,,,0,,,3,5,0.6,,,,,,,,,19,,
196810260NYA,MMF,game,,Gary Keller,kellega01,,3,,,0,,,3,3,1.0,,,,,,,,,9,,
196810260NYA,MMF,game,,Ron Perry,perryro01,,2,,,0,,,4,5,0.8,,,,,,,,,8,,
196810260NYA,MMF,game,,Skip Thoren,thoresk01,,3,,,0,,,2,3,0.667,,,,,,,,,8,,
196810260NYA,MMF,game,,Willie Murrell,murrewi01,,2,,,0,,,1,1,1.0,,,,,,,,,5,,
196810260NYA,MMF,game,,Dan Sparks,sparkda01,,1,,,0,,,2,2,1.0,,,,,,,,,4,,
196810260NYA,MMF,game,,Dallas Thornton,thornda01,,1,,,0,,,2,2,1.0,,,,,,,,,4,,
196810260NYA,MMF,game,,Willie Iverson,iverswi01,,1,,,0,,,1,1,1.0,,,,,,,,,3,,
196810260NYA,NYA,game,,Levern Tart,tartle01,,11,,,0,,,9,11,0.818,,,,,,,,,31,,
196810260NYA,NYA,game,,Will Frazier,fraziwi01,,3,,,0,,,13,15,0.867,,,,,,,,,19,,
196810260NYA,NYA,game,,Walt Simon,simonwa01,,7,,,0,,,2,3,0.667,,,,,,,,,16,,
196810260NYA,NYA,game,,Bobby Lloyd,lloydbo01,,2,,,0,,,7,8,0.875,,,,,,,,,11,,
196810260NYA,NYA,game,,Dan Anderson,anderda01,,3,,,0,,,2,2,1.0,,,,,,,,,8,,
196810260NYA,NYA,game,,Tommie Bowens,bowento01,,4,,,0,,,0,0,,,,,,,,,,8,,
196810260NYA,NYA,game,,Ollie Darden,dardeol01,,3,,,0,,,2,3,0.667,,,,,,,,,8,,
196810260NYA,NYA,game,,Stew Johnson,johnsst01,,4,,,0,,,0,0,,,,,,,,,,8,,
196810260NYA,NYA,game,,Maurice McHartley,mcharma01,,0,,,0,,,3,3,1.0,,,,,,,,,3,,
196810260NYA,NYA,game,,Tony Jackson,jacksto01,,0,,,0,,,0,0,,,,,,,,,,0,,
196810260NYA,NYA,game,,Tony Koski,koskito01,,0,,,0,,,0,0,,,,,,,,,,0,,
196810260NYA,NYA,game,,Willie Worsley,worslwi01,,0,,,0,,,0,0,,,,,,,,,,0,,
196810260KEN,INA,game,True,Mel Daniels,danieme01,,10,27.0,0.37,0,,,7,13,0.538,7.0,23.0,30.0,3.0,,,,2.0,27,,
196810260KEN,INA,game,True,Roger Brown,brownro01,,6,23.0,0.261,0,,,8,10,0.8,,,8.0,3.0,,,,6.0,20,,
196810260KEN,INA,game,True,Freddie Lewis,lewisfr02,,5,12.0,0.417,0,,,10,13,0.769,,,4.0,3.0,,,,3.0,20,,
196810260KEN,INA,game,True,Jimmy Rayl,raylji01,,2,7.0,0.286,1,,,1,2,0.5,,,2.0,3.0,,,,3.0,6,,
196810260KEN,INA,game,True,Bob Netolicky,netolbo01,,2,3.0,0.667,0,,,0,0,,,,2.0,0.0,,,,0.0,4,,
196810260KEN,INA,game,False,Mike Lewis,lewismi01,,6,12.0,0.5,0,,,4,6,0.667,,,14.0,2.0,,,,1.0,16,,
196810260KEN,INA,game,False,George Peeples,peeplge01,,5,9.0,0.556,0,,,3,4,0.75,,,11.0,1.0,,,,2.0,13,,
196810260KEN,INA,game,False,Bobby Hooper,hoopebo01,,4,10.0,0.4,0,,,0,0,,,,3.0,6.0,,,,4.0,8,,
196810260KEN,INA,game,False,Phil Wagner,wagneph01,,0,2.0,0.0,0,,,5,5,1.0,,,3.0,3.0,,,,2.0,5,,
196810260KEN,KEN,game,True,Louie Dampier,dampilo01,,16,25.0,0.64,3,,,9,12,0.75,,,3.0,10.0,,,,1.0,44,,
196810260KEN,KEN,game,True,Darel Carrier,carrida01,,10,23.0,0.435,0,,,7,10,0.7,,,2.0,3.0,,,,3.0,27,,
196810260KEN,KEN,game,True,Goose Ligon,ligongo01,,4,12.0,0.333,0,,,5,7,0.714,,,17.0,2.0,,,,3.0,13,,
196810260KEN,KEN,game,True,Jim Caldwell,caldwji01,,3,12.0,0.25,0,,,1,4,0.25,,,11.0,5.0,,,,4.0,7,,
196810260KEN,KEN,game,True,Gene Moore,moorege01,,2,13.0,0.154,0,,,0,0,,,,12.0,3.0,,,,2.0,4,,
196810260KEN,KEN,game,False,Manny Leaks,leaksma01,,5,8.0,0.625,0,,,0,0,,,,10.0,2.0,,,,5.0,10,,
196810260KEN,KEN,game,False,Bobby Rascoe,rascobo01,,3,6.0,0.5,0,,,1,2,0.5,,,2.0,3.0,,,,2.0,7,,
196810260KEN,KEN,game,False,Sam Smith,smithsa01,,3,10.0,0.3,0,,,0,1,0.0,,,6.0,0.0,,,,4.0,6,,
196810260KEN,KEN,game,False,Randy Mahaffey,mahafra01,,1,3.0,0.333,0,,,2,2,1.0,,,2.0,4.0,,,,6.0,4,,
196810260KEN,KEN,game,False,Reggie Lacefield,lacefre01,,0,0.0,,0,,,0,0,,,,0.0,0.0,,,,1.0,0,,
196810270MNP,MMF,game,,Les Hunter,huntele01,,7,,,0,,,7,9,0.778,,,,,,,,,21,,
196810270MNP,MMF,game,,Don Sidle,sidledo01,,8,,,0,,,4,8,0.5,,,,,,,,,20,,
196810270MNP,MMF,game,,Donnie Freeman,freemdo01,,6,,,0,,,2,4,0.5,,,,,,,,,14,,
196810270MNP,MMF,game,,Gary Keller,kellega01,,2,,,0,,,5,9,0.556,,,,,,,,,9,,
196810270MNP,MMF,game,,Willie Murrell,murrewi01,,3,,,0,,,1,2,0.5,,,,,,,,,7,,
196810270MNP,MMF,game,,Ron Perry,perryro01,,2,,,0,,,3,3,1.0,,,,,,,,,7,,
196810270MNP,MMF,game,,Skip Thoren,thoresk01,,3,,,0,,,0,5,0.0,,,,,,,,,6,,
196810270MNP,MMF,game,,Willie Iverson,iverswi01,,1,,,0,,,2,2,1.0,,,,,,,,,4,,
196810270MNP,MMF,game,,Dan Sparks,sparkda01,,1,,,0,,,2,3,0.667,,,,,,,,,4,,
196810270MNP,MMF,game,,Dallas Thornton,thornda01,,1,,,0,,,0,0,,,,,,,,,,2,,
196810270MNP,MNP,game,,Willie Porter,portewi01,,9,,,0,,,5,5,1.0,,,,,,,,,23,,
196810270MNP,MNP,game,,Chico Vaughn,vaughch01,,10,,,2,,,1,2,0.5,,,,,,,,,23,,
196810270MNP,MNP,game,,Connie Hawkins,hawkico01,,8,,,0,,,5,6,0.833,,,,,,,,,21,,
196810270MNP,MNP,game,,Art Heyman,heymaar01,,5,,,3,,,1,3,0.333,,,,,,,,,14,,
196810270MNP,MNP,game,,Charlie Williams,willich01,,4,,,1,,,3,3,1.0,,,,,,,,,12,,
196810270MNP,MNP,game,,Steve Vacendak,vacenst01,,3,,,0,,,3,5,0.6,,,,,,,,,9,,
196810270MNP,MNP,game,,Frank Card,cardfr01,,3,,,0,,,2,3,0.667,,,,,,,,,8,,
196810270MNP,MNP,game,,Jim Kissane,kissaji01,,2,,,0,,,2,2,1.0,,,,,,,,,6,,
196810270MNP,MNP,game,,Tom Kondla,kondlto01,,1,,,0,,,2,3,0.667,,,,,,,,,4,,
196810270MNP,MNP,game,,Trooper Washington,washitr01,,2,,,0,,,0,0,,,,,,,,,,4,,
196810270MNP,MNP,game,,Arvesta Kelly,kellyar01,,1,,,0,,,0,0,,,,,,,,,,2,,
196810270MNP,MNP,game,,George Sutor,sutorge01,,0,,,0,,,0,0,,,,,,,,,,0,,
196810280HSM,NOB,game,,Jimmy Jones,jonesji01,,9,,,0,,,6,8,0.75,,,,,,,,,24,,
196810280HSM,NOB,game,,Jackie Moreland,morelja01,,9,,,0,,,6,7,0.857,,,,,,,,,24,,
196810280HSM,NOB,game,,Steve Jones,jonesst01,,9,,,0,,,3,4,0.75,,,,,,,,,21,,
196810280HSM,NOB,game,,Red Robbins,robbire01,,5,,,0,,,5,7,0.714,,,,,,,,,15,,
196810280HSM,NOB,game,,Ron Franz,franzro01,,4,,,0,,,6,7,0.857,,,,,,,,,14,,
196810280HSM,NOB,game,,Gerald Govan,govange01,,1,,,0,,,5,6,0.833,,,,,,,,,7,,
196810280HSM,NOB,game,,Mal Pradd,praddma01,,1,,,0,,,2,2,1.0,,,,,,,,,4,,
196810280HSM,NOB,game,,Lee Davis,davisle01,,1,,,1,,,0,0,,,,,,,,,,3,,
196810280HSM,NOB,game,,Mike Butler,butlemi01,,1,,,0,,,0,0,,,,,,,,,,2,,
196810280HSM,NOB,game,,Jasper Wilson,wilsoja01,,0,,,0,,,1,2,0.5,,,,,,,,,1,,
196810280HSM,NOB,game,,Dave Lee,leeda01,,0,,,0,,,0,0,,,,,,,,,,0,,
196810280HSM,HSM,game,,Guy Manning,mannigu01,,9,,,0,,,4,8,0.5,,,,,,,,,22,,
196810280HSM,HSM,game,,Art Becker,beckear01,,7,,,0,,,3,3,1.0,,,,,,,,,17,,
196810280HSM,HSM,game,,Willie Somerset,somerwi01,,5,,,0,,,7,9,0.778,,,,,,,,,17,,
196810280HSM,HSM,game,,Keith Swagerty,swageke01,,4,,,0,,,3,3,1.0,,,,,,,,,11,,
196810280HSM,HSM,game,,Kendall Rhine,rhineke01,,4,,,0,,,1,1,1.0,,,,,,,,,9,,
196810280HSM,HSM,game,,Jerry Pettway,pettwje01,,3,,,0,,,2,2,1.0,,,,,,,,,8,,
196810280HSM,HSM,game,,Don Carlos,carlodo01,,2,,,0,,,2,5,0.4,,,,,,,,,6,,
196810280HSM,HSM,game,,Tom Hoover,hooveto01,,3,,,0,,,0,0,,,,,,,,,,6,,
196810280HSM,HSM,game,,Dick Clark,clarkri01,,1,,,0,,,3,5,0.6,,,,,,,,,5,,
196810280HSM,HSM,game,,Rich Dumas,dumasri01,,1,,,0,,,0,0,,,,,,,,,,2,,
196810280HSM,HSM,game,,Bill Gaines,gainebi01,,1,,,0,,,0,0,,,,,,,,,,2,,
196810280HSM,HSM,game,,Leary Lentz,lentzle01,,0,,,0,,,0,0,,,,,,,,,,0,,
196810290OAK,NOB,game,True,Jimmy Jones,jonesji01,39:00,9,18.0,0.5,0,0.0,,8,11,0.727,,,9.0,4.0,,,,3.0,26,,
196810290OAK,NOB,game,True,Red Robbins,robbire01,37:00,6,12.0,0.5,0,0.0,,5,7,0.714,,,13.0,0.0,,,,4.0,17,,
196810290OAK,NOB,game,True,Ron Franz,franzro01,33:00,7,18.0,0.389,0,0.0,,1,1,1.0,,,10.0,3.0,,,,6.0,15,,
196810290OAK,NOB,game,True,Steve Jones,jonesst01,30:00,7,15.0,0.467,0,0.0,,8,8,1.0,,,6.0,2.0,,,,6.0,22,,
196810290OAK,NOB,game,True,Jackie Moreland,morelja01,26:00,3,12.0,0.25,0,0.0,,2,5,0.4,,,1.0,1.0,,,,6.0,8,,
196810290OAK,NOB,game,False,Mike Butler,butlemi01,30:00,4,12.0,0.333,0,2.0,0.0,6,10,0.6,,,2.0,4.0,,,,3.0,14,,
196810290OAK,NOB,game,False,Gerald Govan,govange01,30:00,4,11.0,0.364,0,0.0,,5,5,1.0,,,8.0,1.0,,,,3.0,13,,
196810290OAK,NOB,game,False,Mal Pradd,praddma01,7:00,3,5.0,0.6,0,0.0,,1,1,1.0,,,3.0,0.0,,,,2.0,7,,
196810290OAK,NOB,game,False,Jasper Wilson,wilsoja01,6:00,1,4.0,0.25,0,0.0,,0,0,,,,1.0,0.0,,,,0.0,2,,
196810290OAK,NOB,game,False,Lee Davis,davisle01,2:00,0,0.0,,0,0.0,,0,0,,,,0.0,0.0,,,,0.0,0,,
196810290OAK,OAK,game,True,Rick Barry,barryri01,43:00,11,25.0,0.44,0,0.0,,17,23,0.739,,,17.0,1.0,,,,4.0,39,,
196810290OAK,OAK,game,True,Warren Jabali,jabalwa01,37:00,7,15.0,0.467,0,0.0,,2,3,0.667,,,8.0,4.0,,,,6.0,16,,
196810290OAK,OAK,game,True,Larry Brown,brownla01,34:00,8,17.0,0.471,1,1.0,1.0,4,7,0.571,,,5.0,7.0,,,,5.0,21,,
196810290OAK,OAK,game,True,Doug Moe,moedo01,27:00,6,23.0,0.261,0,1.0,0.0,4,6,0.667,,,9.0,3.0,,,,2.0,16,,
196810290OAK,OAK,game,True,Ira Harge,hargeir01,25:00,2,7.0,0.286,0,0.0,,1,1,1.0,,,8.0,0.0,,,,3.0,5,,
196810290OAK,OAK,game,False,Gary Bradds,braddga01,26:00,6,8.0,0.75,0,0.0,,1,3,0.333,,,2.0,0.0,,,,2.0,13,,
196810290OAK,OAK,game,False,Jim Eakins,eakinji01,23:00,2,5.0,0.4,0,0.0,,4,6,0.667,,,8.0,0.0,,,,5.0,8,,
196810290OAK,OAK,game,False,Russ Critchfield,critcru01,14:00,0,4.0,0.0,0,0.0,,0,2,0.0,,,0.0,0.0,,,,1.0,0,,
196810290OAK,OAK,game,False,Henry Logan,loganhe01,11:00,0,4.0,0.0,0,0.0,,1,1,1.0,,,2.0,1.0,,,,3.0,1,,
196810290NYA,DNR,game,,Bob Verga,vergabo01,,9,,,0,,,6,11,0.545,,,,,,,,,24,,
196810290NYA,DNR,game,,Wayne Hightower,hightwa01,,8,,,0,,,3,4,0.75,,,,,,,,,19,,
196810290NYA,DNR,game,,Larry Jones,jonesla01,,3,,,0,,,6,10,0.6,,,,,,,,,12,,
196810290NYA,DNR,game,,Byron Beck,beckby01,,4,,,0,,,2,2,1.0,,,,,,,,,10,,
