Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,TS%,eFG%,3PAr%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Reason
199311050MIA,MIA,game,False,Gary Alexander,alexaga01,5:00,,,,,0.0,0.0,0.0,29.1,0.0,0.0,100.0,9.0,37,132,-7.9,
199311050MIA,MIA,game,False,Keith Askins,askinke01,5:00,0.174,0.0,,1.0,0.0,24.6,12.8,0.0,0.0,0.0,0.0,26.0,42,123,-23.5,
199311050LAL,PHO,game,True,Charles Barkley,barklch01,44:00,0.529,0.536,,0.643,5.6,19.3,13.3,12.2,4.2,4.7,5.3,35.3,110,101,9.4,
199311050LAL,PHO,game,True,Dan Majerle,majerda01,44:00,0.354,0.333,,0.222,5.6,6.4,6.1,19.7,1.0,1.2,28.8,12.9,81,115,-5.5,
199311050LAL,PHO,game,True,Kevin Johnson,johnske02,42:00,0.522,0.444,,0.389,5.9,2.2,3.8,31.3,0.0,0.0,8.7,22.5,120,120,-0.4,
199311050LAL,PHO,game,True,A.C. Green,greenac01,39:00,0.655,0.688,,0.438,12.6,9.7,10.9,4.3,0.0,0.0,13.6,23.2,117,117,-1.6,
199311050LAL,PHO,game,True,Mark West,westma01,9:00,1.0,1.0,,0.0,0.0,20.9,11.9,0.0,0.0,0.0,0.0,4.6,200,112,-1.2,
199311050LAL,PHO,game,False,Danny Ainge,aingeda01,26:00,0.47,0.375,,0.75,0.0,3.6,2.1,4.6,1.8,0.0,15.8,10.0,93,116,-6.6,
199311050LAL,PHO,game,False,Oliver Miller,milleol01,23:00,0.667,0.667,,0.0,5.4,32.7,20.9,11.0,6.0,4.5,66.7,16.0,52,92,-3.5,
199311050LAL,PHO,game,False,Joe Kleine,kleinjo01,8:00,0.798,1.0,,2.0,15.4,35.3,26.7,0.0,0.0,0.0,34.7,14.7,104,106,-1.1,
199311050LAL,PHO,game,False,Frank Johnson,johnsfr01,4:00,1.0,1.0,,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,10.2,202,121,10.1,
199311050LAL,PHO,game,False,Joe Courtney,courtjo01,1:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-7.4,
199311050LAL,LAL,game,True,Tony Smith,smithto02,39:00,0.419,0.391,,0.087,7.2,9.5,8.2,30.0,2.4,1.8,4.0,23.7,111,105,4.5,
199311050LAL,LAL,game,True,Vlade Divac,divacvl01,38:00,0.6,0.6,,0.0,7.4,16.2,11.2,17.2,3.6,1.9,16.7,17.6,113,100,5.6,
199311050LAL,LAL,game,True,Nick Van Exel,vanexni01,31:00,0.779,0.769,,0.308,0.0,11.9,5.2,36.4,0.0,0.0,16.9,21.3,136,109,8.2,
199311050LAL,LAL,game,True,Trevor Wilson,wilsotr01,22:00,0.666,0.625,,0.5,12.8,22.4,17.0,23.5,0.0,0.0,9.3,18.2,140,107,7.2,
199311050LAL,LAL,game,True,Antonio Harvey,harvean01,14:00,0.25,0.25,,0.0,0.0,26.4,11.4,0.0,9.9,5.0,20.0,13.3,46,81,-4.8,
199311050LAL,LAL,game,False,James Worthy,worthja01,29:00,0.383,0.375,,0.25,9.7,17.0,12.9,9.1,1.6,0.0,11.9,32.3,84,105,-8.2,
199311050LAL,LAL,game,False,Sedale Threatt,threase01,27:00,0.467,0.286,,0.857,0.0,9.1,4.0,20.0,3.4,0.0,9.4,14.7,115,104,1.5,
199311050LAL,LAL,game,False,Kurt Rambis,rambiku01,26:00,0.425,0.4,,0.4,25.3,0.0,14.4,0.0,0.0,2.7,14.5,9.8,111,110,-7.7,
199311050LAL,LAL,game,False,Sam Bowie,bowiesa01,14:00,0.571,0.571,,0.286,6.7,26.4,15.2,10.0,0.0,0.0,20.2,26.3,96,106,-3.3,
199311050LAC,POR,game,True,Clyde Drexler,drexlcl01,38:00,0.505,0.457,,0.174,12.8,26.8,17.8,36.3,1.2,1.7,16.8,27.7,102,94,7.0,
199311050LAC,POR,game,True,Buck Williams,willibu01,28:00,0.598,0.75,,2.0,14.5,31.2,20.5,0.0,3.2,4.6,21.0,12.0,99,86,-0.9,
199311050LAC,POR,game,True,Terry Porter,portete01,25:00,0.254,0.208,,0.333,0.0,11.6,4.2,34.7,8.9,0.0,6.8,20.9,75,82,3.9,
199311050LAC,POR,game,True,Chris Dudley,dudlech02,23:00,0.0,0.0,,0.0,17.7,19.0,18.1,5.6,3.9,2.8,22.2,13.8,29,88,-11.7,
199311050LAC,POR,game,True,Jerome Kersey,kerseje01,21:00,0.22,0.2,,0.133,15.5,13.9,14.9,0.0,4.2,3.0,11.2,30.1,56,87,-12.7,
199311050LAC,POR,game,False,Harvey Grant,grantha01,28:00,0.484,0.444,,0.333,2.9,0.0,1.9,11.4,6.3,0.0,8.8,14.3,105,88,3.0,
199311050LAC,POR,game,False,Clifford Robinson,robincl02,28:00,0.479,0.5,,0.25,0.0,15.6,5.6,0.0,1.6,2.3,18.4,27.5,78,93,-6.5,
199311050LAC,POR,game,False,Rod Strickland,stricro02,25:00,0.444,0.333,,0.5,0.0,17.5,6.3,52.4,3.5,0.0,12.0,23.6,104,92,4.6,
199311050LAC,POR,game,False,Mark Bryant,bryanma01,16:00,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,6.6,64,101,-9.8,
199311050LAC,POR,game,False,James Robinson,robinja02,8:00,1.25,1.25,,0.0,10.2,0.0,6.5,0.0,5.5,0.0,0.0,8.8,241,88,15.4,
199311050LAC,LAC,game,True,Mark Jackson,jacksma01,40:00,0.651,0.667,,0.444,3.6,2.0,2.6,51.2,2.2,0.0,39.4,18.0,100,96,0.8,
199311050LAC,LAC,game,True,Danny Manning,mannida01,40:00,0.501,0.475,,0.45,7.3,12.2,10.4,16.4,3.3,3.9,25.0,32.5,80,85,-1.2,
199311050LAC,LAC,game,True,Loy Vaught,vaughlo01,40:00,0.6,0.588,,0.176,3.6,30.5,20.9,8.6,4.4,1.3,0.0,18.6,123,75,9.2,
199311050LAC,LAC,game,True,Ron Harper,harpero01,37:00,0.382,0.382,,0.0,0.0,4.4,2.8,4.0,2.4,1.4,29.2,26.4,53,93,-11.8,
199311050LAC,LAC,game,True,Stanley Roberts,roberst01,25:00,0.75,0.75,,0.0,0.0,26.0,16.7,5.6,0.0,12.5,42.9,11.4,74,79,1.8,
199311050LAC,LAC,game,False,Mark Aguirre,aguirma01,17:00,1.0,1.0,,0.0,0.0,9.6,6.1,24.7,0.0,0.0,25.0,9.6,139,95,3.6,
199311050LAC,LAC,game,False,Tom Tolbert,tolbeto01,17:00,1.0,1.0,,0.0,8.6,0.0,3.1,15.2,0.0,0.0,0.0,2.4,205,101,1.1,
199311050LAC,LAC,game,False,Terry Dehere,deherte01,11:00,0.952,1.0,,2.5,0.0,0.0,0.0,27.9,0.0,0.0,19.2,19.2,158,100,6.8,
199311050LAC,LAC,game,False,Gary Grant,grantga01,8:00,0.333,0.333,,0.0,0.0,10.2,6.5,35.3,5.5,0.0,0.0,15.2,96,83,-0.1,
199311050LAC,LAC,game,False,Elmore Spencer,spencel01,5:00,0.0,0.0,,0.667,58.2,32.5,41.7,0.0,0.0,10.4,34.0,47.8,21,75,-43.5,
199311050HOU,NJN,game,True,Kenny Anderson,anderke01,38:00,0.394,0.313,,0.25,9.4,3.1,6.6,30.8,1.3,0.0,10.1,20.2,101,117,-0.8,
199311050HOU,NJN,game,True,Derrick Coleman,colemde01,35:00,0.481,0.472,,0.222,12.7,26.8,18.8,11.4,2.8,0.0,13.2,25.3,99,108,5.2,
199311050HOU,NJN,game,True,Chris Morris,morrich01,35:00,0.487,0.412,,0.471,15.2,20.1,17.3,16.2,1.4,1.9,12.8,26.1,105,111,4.8,
199311050HOU,NJN,game,True,Kevin Edwards,edwarke01,29:00,0.333,0.333,,0.0,3.1,4.0,3.5,11.0,1.7,0.0,10.0,13.4,81,116,-6.9,
199311050HOU,NJN,game,True,Dwayne Schintzius,schindw01,24:00,0.167,0.167,,0.0,7.4,9.8,8.4,6.1,2.1,2.7,14.3,11.3,53,112,-8.5,
199311050HOU,NJN,game,False,Rumeal Robinson,robinru01,23:00,0.538,0.538,,0.0,0.0,5.1,2.2,9.3,2.2,2.9,13.3,25.3,101,113,5.9,
199311050HOU,NJN,game,False,Armen Gilliam,gilliar01,22:00,0.709,0.667,,0.667,4.0,37.3,18.4,16.6,0.0,0.0,34.0,20.8,97,111,0.8,
199311050HOU,NJN,game,False,P.J. Brown,brownpj01,15:00,0.0,0.0,,0.0,5.9,7.8,6.7,0.0,0.0,0.0,33.3,7.8,14,118,-14.1,
199311050HOU,NJN,game,False,Jayson Williams,willija01,13:00,0.129,0.167,,0.667,6.8,9.0,7.8,11.8,0.0,0.0,0.0,23.2,43,118,-16.0,
199311050HOU,NJN,game,False,Rex Walters,waltere01,6:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0,121,-23.0,
199311050HOU,HOU,game,True,Hakeem Olajuwon,olajuha01,42:00,0.573,0.529,,0.529,11.1,31.7,22.9,21.0,5.9,6.6,12.5,24.6,118,71,14.5,
199311050HOU,HOU,game,True,Robert Horry,horryro01,36:00,0.654,0.583,,0.333,3.3,14.8,9.8,4.0,4.1,1.5,17.9,20.1,113,88,4.2,
199311050HOU,HOU,game,True,Otis Thorpe,thorpot01,30:00,0.663,0.6,,0.3,19.5,14.8,16.8,0.0,0.0,0.0,30.6,23.5,101,96,-7.4,
199311050HOU,HOU,game,True,Vernon Maxwell,maxweve01,29:00,0.581,0.542,,0.333,4.0,9.2,7.0,40.0,5.1,0.0,6.8,21.9,132,90,13.1,
199311050HOU,HOU,game,True,Kenny Smith,smithke01,25:00,0.678,0.5,,1.5,0.0,0.0,0.0,14.7,2.0,0.0,23.1,14.9,118,102,-0.8,
199311050HOU,HOU,game,False,Carl Herrera,herreca01,22:00,0.506,0.5,,0.2,0.0,8.1,4.6,0.0,0.0,2.5,8.4,23.3,96,99,-5.7,
199311050HOU,HOU,game,False,Scott Brooks,brooksc01,19:00,0.75,0.75,,0.0,0.0,4.7,2.7,7.7,2.6,2.9,0.0,13.6,155,96,8.6,
199311050HOU,HOU,game,False,Mario Elie,eliema01,19:00,0.333,0.333,,0.0,6.2,0.0,2.7,31.2,2.6,0.0,0.0,6.8,131,101,5.0,
199311050HOU,HOU,game,False,Matt Bullard,bullama01,13:00,0.0,0.0,,0.0,0.0,0.0,0.0,8.6,0.0,0.0,20.0,16.6,13,105,-21.6,
199311050HOU,HOU,game,False,Sam Cassell,cassesa01,4:00,0.667,0.667,,0.0,0.0,22.2,12.6,0.0,0.0,0.0,0.0,32.3,131,93,7.8,
199311050HOU,HOU,game,False,Eric Riley,rileyer01,1:00,0.5,0.5,,0.0,100.0,0.0,50.5,0.0,0.0,0.0,0.0,86.2,131,106,4.5,
199311050DET,MIN,game,True,Chuck Person,persoch01,40:00,0.477,0.472,,0.111,0.0,15.3,8.1,13.1,1.2,0.0,13.7,22.1,90,103,-4.9,
199311050DET,MIN,game,True,Doug West,westdo01,34:00,0.244,0.182,,0.273,3.4,15.0,9.5,8.3,1.4,0.0,7.5,15.8,65,103,-11.6,
199311050DET,MIN,game,True,Micheal Williams,willimi02,30:00,0.71,0.591,,0.636,3.8,10.2,7.2,23.4,3.2,2.2,12.4,21.7,137,100,10.6,
199311050DET,MIN,game,True,Christian Laettner,laettch01,26:00,0.428,0.308,,0.385,17.6,15.7,16.6,31.2,0.0,0.0,20.8,29.8,91,105,-4.1,
199311050DET,MIN,game,True,Luc Longley,longllu01,17:00,0.282,0.25,,0.25,20.2,6.0,12.7,18.0,0.0,7.6,18.4,25.9,71,104,-8.8,
199311050DET,MIN,game,False,Mike Brown,brownmi01,25:00,0.74,0.6,,0.8,4.6,12.3,8.6,6.1,0.0,0.0,0.0,10.9,166,108,3.9,
199311050DET,MIN,game,False,Marlon Maxey,maxeyma01,23:00,0.935,1.0,,0.4,9.9,35.5,23.4,7.9,0.0,2.8,14.5,12.1,150,97,5.8,
199311050DET,MIN,game,False,Isaiah Rider,rideris01,18:00,0.375,0.375,,0.0,0.0,0.0,0.0,9.2,7.9,0.0,33.3,26.9,53,95,-9.7,
199311050DET,MIN,game,False,Chris Smith,smithch03,18:00,0.644,0.667,,0.667,12.7,11.3,12.0,81.0,5.3,0.0,27.9,24.2,114,94,10.1,
199311050DET,MIN,game,False,Thurl Bailey,baileth01,5:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.1,0,109,-20.4,
199311050DET,MIN,game,False,Tellis Frank,frankte01,3:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,108,-12.0,
199311050DET,MIN,game,False,Brian Davis,davisbr02,1:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-6.3,
199311050DET,DET,game,True,Joe Dumars,dumarjo01,44:00,0.479,0.457,,0.304,0.0,5.2,2.5,3.8,1.1,0.0,3.7,24.8,103,104,-2.3,
199311050DET,DET,game,True,Olden Polynice,polynol01,42:00,0.542,0.615,,0.308,17.0,19.0,18.0,3.7,2.3,0.0,11.9,16.1,109,97,0.0,
199311050DET,DET,game,True,Terry Mills,millste01,38:00,0.521,0.533,,0.2,10.8,27.1,18.5,8.5,2.5,6.5,10.9,19.4,107,90,4.1,
199311050DET,DET,game,True,Isiah Thomas,thomais01,37:00,0.637,0.594,,0.625,5.5,9.3,7.3,43.8,1.3,0.0,28.2,30.9,106,102,3.3,
199311050DET,DET,game,True,Sean Elliott,elliose01,32:00,0.507,0.429,,1.571,0.0,3.6,1.7,8.5,3.0,1.9,0.0,14.9,118,99,0.1,
199311050DET,DET,game,False,David Wood,woodda01,16:00,0.798,1.0,,2.0,6.4,14.3,10.1,16.2,8.9,0.0,34.7,7.3,121,85,9.6,
199311050DET,DET,game,False,Lindsey Hunter,hunteli01,11:00,0.333,0.333,,0.0,0.0,10.4,4.9,24.5,0.0,0.0,0.0,11.0,102,104,-7.9,
199311050DET,DET,game,False,Bill Laimbeer,laimbbi01,10:00,0.25,0.25,,0.0,10.2,11.4,10.8,0.0,0.0,0.0,20.0,20.1,55,104,-16.6,
199311050DET,DET,game,False,Greg Anderson,andergr01,6:00,0.266,0.0,,2.0,0.0,38.1,18.0,0.0,0.0,10.3,51.5,26.0,27,89,-19.9,
199311050DET,DET,game,False,Allan Houston,houstal01,4:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.1,0,108,-31.1,
199311050CLE,MIL,game,True,Ken Norman,normake01,40:00,0.636,0.611,,0.111,11.5,15.4,13.2,13.8,0.0,0.0,13.7,22.0,122,103,5.5,
199311050CLE,MIL,game,True,Anthony Avent,aventan01,39:00,0.4,0.4,,0.0,11.8,28.4,18.9,7.4,1.3,2.1,9.1,11.3,102,95,-0.8,
199311050CLE,MIL,game,True,Todd Day,dayto01,34:00,0.3,0.208,,0.25,5.4,0.0,3.1,16.1,3.0,7.1,7.0,16.9,88,98,0.4,
199311050CLE,MIL,game,True,Frank Brickowski,brickfr01,32:00,0.406,0.364,,0.273,0.0,7.7,3.3,9.4,1.6,0.0,32.8,23.0,62,102,-14.8,
199311050CLE,MIL,game,True,Eric Murdock,murdoer01,32:00,0.508,0.429,,0.286,5.8,7.7,6.6,41.4,6.4,0.0,20.2,24.8,104,92,6.8,
199311050CLE,MIL,game,False,Blue Edwards,edwarbl01,22:00,0.551,0.55,,0.2,4.2,5.6,4.8,16.1,0.0,0.0,15.5,23.5,103,106,-1.7,
199311050CLE,MIL,game,False,Lee Mayberry,maybele01,16:00,0.0,0.0,,0.0,5.8,7.7,6.6,15.8,3.2,0.0,0.0,12.5,36,99,-9.1,
199311050CLE,MIL,game,False,Brad Lohaus,lohaubr01,15:00,0.417,0.417,,0.0,12.3,16.4,14.1,10.1,0.0,10.7,25.0,21.4,79,97,-2.1,
199311050CLE,MIL,game,False,Vin Baker,bakervi01,10:00,0.652,0.625,,0.125,18.5,24.6,21.1,0.0,5.2,16.0,0.0,33.9,142,80,26.4,
199311050CLE,CLE,game,True,Brad Daugherty,daughbr01,40:00,0.625,0.6,,1.0,9.2,20.8,15.8,9.0,1.3,1.5,21.7,20.7,106,98,-1.0,
199311050CLE,CLE,game,True,Mark Price,pricema01,40:00,0.763,0.75,,0.333,9.2,2.3,5.3,44.3,1.3,0.0,12.7,17.7,149,109,9.0,
199311050CLE,CLE,game,True,Hot Rod Williams,williho01,30:00,0.49,0.375,,0.625,8.2,33.8,22.9,11.0,0.0,7.9,22.7,19.8,93,90,-0.4,
199311050CLE,CLE,game,True,Gerald Wilkins,wilkige01,21:00,0.167,0.167,,0.0,0.0,4.4,2.5,0.0,2.5,2.8,50.0,25.7,18,104,-25.4,
199311050CLE,CLE,game,True,Larry Nance,nancela01,20:00,0.286,0.286,,0.0,6.2,23.1,15.8,24.7,5.2,8.9,22.2,20.3,70,85,2.8,
