Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
196810150NYK,NYK,game,,Walt Frazier,fraziwa01,32:00,5,9.0,0.556,,,,2,4,0.5,,,5.0,5.0,,,,3.0,12,,
196810150NYK,NYK,game,,Dick Barnett,barnedi01,30:00,5,12.0,0.417,,,,0,0,,,,3.0,3.0,,,,4.0,10,,
196810150NYK,NYK,game,,Walt Bellamy,bellawa01,28:00,5,9.0,0.556,,,,3,4,0.75,,,10.0,0.0,,,,3.0,13,,
196810150NYK,NYK,game,,Bill Bradley,bradlbi01,26:00,1,7.0,0.143,,,,8,12,0.667,,,3.0,4.0,,,,2.0,10,,
196810150NYK,NYK,game,,Howard Komives,komivho01,11:00,0,3.0,0.0,,,,0,0,,,,0.0,0.0,,,,2.0,0,,
196810150NYK,NYK,game,,Don May,maydo01,4:00,1,3.0,0.333,,,,0,0,,,,0.0,1.0,,,,0.0,2,,
196810160ATL,CIN,game,,Oscar Robertson,roberos01,46:00,8,14.0,0.571,,,,8,12,0.667,,,7.0,12.0,,,,3.0,24,,
196810160ATL,CIN,game,,Jerry Lucas,lucasje01,45:00,7,11.0,0.636,,,,8,10,0.8,,,21.0,5.0,,,,2.0,22,,
196810160ATL,CIN,game,,Connie Dierking,dierkco01,40:00,11,17.0,0.647,,,,2,2,1.0,,,11.0,4.0,,,,5.0,24,,
196810160ATL,CIN,game,,John Tresvant,tresvjo01,36:00,6,19.0,0.316,,,,2,5,0.4,,,7.0,2.0,,,,4.0,14,,
196810160ATL,CIN,game,,Tom Van Arsdale,vanarto01,27:00,4,9.0,0.444,,,,4,6,0.667,,,5.0,3.0,,,,2.0,12,,
196810160ATL,CIN,game,,Adrian Smith,smithad01,26:00,6,12.0,0.5,,,,6,7,0.857,,,5.0,3.0,,,,4.0,18,,
196810160ATL,CIN,game,,Bill Dinwiddie,dinwibi01,10:00,1,3.0,0.333,,,,1,1,1.0,,,3.0,1.0,,,,3.0,3,,
196810160ATL,CIN,game,,Walt Wesley,weslewa01,8:00,4,4.0,1.0,,,,0,0,,,,0.0,1.0,,,,1.0,8,,
196810160ATL,CIN,game,,Zaid Abdul-Aziz,abdulza01,1:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
196810160ATL,CIN,game,,Pat Frink,frinkpa01,1:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
196810160ATL,ATL,game,,Zelmo Beaty,beatyze01,41:00,7,19.0,0.368,,,,7,9,0.778,,,11.0,2.0,,,,3.0,21,,
196810160ATL,ATL,game,,Bill Bridges,bridgbi01,38:00,4,10.0,0.4,,,,4,5,0.8,,,8.0,5.0,,,,3.0,12,,
196810160ATL,ATL,game,,Lou Hudson,hudsolo01,36:00,10,19.0,0.526,,,,3,4,0.75,,,8.0,3.0,,,,5.0,23,,
196810160ATL,ATL,game,,Don Ohl,ohldo01,34:00,4,11.0,0.364,,,,3,4,0.75,,,5.0,3.0,,,,5.0,11,,
196810160ATL,ATL,game,,Walt Hazzard,abdulma01,29:00,5,15.0,0.333,,,,2,5,0.4,,,2.0,5.0,,,,6.0,12,,
196810160ATL,ATL,game,,Joe Caldwell,caldwjo01,26:00,5,13.0,0.385,,,,3,5,0.6,,,3.0,2.0,,,,5.0,13,,
196810160ATL,ATL,game,,Paul Silas,silaspa01,19:00,2,5.0,0.4,,,,0,0,,,,6.0,2.0,,,,3.0,4,,
196810160ATL,ATL,game,,Jim Davis,davisji01,8:00,1,1.0,1.0,,,,0,0,,,,2.0,3.0,,,,1.0,2,,
196810160ATL,ATL,game,,George Lehmann,lehmage01,5:00,4,7.0,0.571,,,,0,0,,,,0.0,1.0,,,,1.0,8,,
196810160ATL,ATL,game,,Dennis Hamilton,hamilde01,3:00,2,2.0,1.0,,,,0,0,,,,0.0,0.0,,,,0.0,4,,
196810160ATL,ATL,game,,Dwight Waller,walledw01,1:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
196810160BAL,DET,game,,Dave Bing,bingda01,47:00,12,27.0,0.444,,,,15,15,1.0,,,4.0,8.0,,,,3.0,39,,
196810160BAL,DET,game,,Happy Hairston,hairsha01,40:00,5,13.0,0.385,,,,7,11,0.636,,,17.0,1.0,,,,3.0,17,,
196810160BAL,DET,game,,Dave DeBusschere,debusda01,32:00,5,13.0,0.385,,,,1,1,1.0,,,15.0,0.0,,,,6.0,11,,
196810160BAL,DET,game,,Eddie Miles,milesed01,29:00,4,13.0,0.308,,,,5,7,0.714,,,3.0,3.0,,,,4.0,13,,
196810160BAL,DET,game,,Otto Moore,mooreot01,28:00,5,6.0,0.833,,,,1,1,1.0,,,9.0,2.0,,,,2.0,11,,
196810160BAL,DET,game,,Jimmy Walker,walkeji01,23:00,6,15.0,0.4,,,,0,0,,,,7.0,2.0,,,,3.0,12,,
196810160BAL,DET,game,,Terry Dischinger,dischte01,18:00,4,9.0,0.444,,,,1,1,1.0,,,3.0,0.0,,,,6.0,9,,
196810160BAL,DET,game,,Jim Fox,foxji01,18:00,1,4.0,0.25,,,,1,2,0.5,,,3.0,0.0,,,,0.0,3,,
196810160BAL,DET,game,,Sonny Dove,doveso01,5:00,0,0.0,,,,,1,1,1.0,,,2.0,0.0,,,,1.0,1,,
196810160BAL,BAL,game,,Earl Monroe,monroea01,46:00,12,28.0,0.429,,,,4,5,0.8,,,0.0,9.0,,,,4.0,28,,
196810160BAL,BAL,game,,Wes Unseld,unselwe01,40:00,3,6.0,0.5,,,,2,2,1.0,,,22.0,3.0,,,,2.0,8,,
196810160BAL,BAL,game,,Gus Johnson,johnsgu01,34:00,13,23.0,0.565,,,,3,4,0.75,,,11.0,1.0,,,,5.0,29,,
196810160BAL,BAL,game,,Kevin Loughery,loughke01,31:00,10,18.0,0.556,,,,3,6,0.5,,,3.0,3.0,,,,6.0,23,,
196810160BAL,BAL,game,,Leroy Ellis,ellisle01,29:00,3,12.0,0.25,,,,3,5,0.6,,,8.0,4.0,,,,2.0,9,,
196810160BAL,BAL,game,,Barry Orms,ormsba01,18:00,1,5.0,0.2,,,,0,0,,,,0.0,0.0,,,,6.0,2,,
196810160BAL,BAL,game,,Jack Marin,marinja01,16:00,4,5.0,0.8,,,,3,5,0.6,,,2.0,0.0,,,,5.0,11,,
196810160BAL,BAL,game,,Bob Ferry,ferrybo01,14:00,5,8.0,0.625,,,,3,6,0.5,,,5.0,0.0,,,,1.0,13,,
196810160BAL,BAL,game,,Ray Scott,scottra01,12:00,0,3.0,0.0,,,,1,2,0.5,,,4.0,1.0,,,,0.0,1,,
196810160MIL,CHI,game,,Flynn Robinson,robinfl01,45:00,9,20.0,0.45,,,,5,6,0.833,,,2.0,3.0,,,,2.0,23,,
196810160MIL,CHI,game,,Jerry Sloan,sloanje01,44:00,5,14.0,0.357,,,,1,3,0.333,,,11.0,8.0,,,,3.0,11,,
196810160MIL,CHI,game,,Jim Washington,washiji01,34:00,7,12.0,0.583,,,,2,3,0.667,,,11.0,2.0,,,,3.0,16,,
196810160MIL,CHI,game,,Bob Boozer,boozebo01,28:00,5,13.0,0.385,,,,5,8,0.625,,,7.0,0.0,,,,3.0,15,,
196810160MIL,CHI,game,,Dave Newmark,newmada01,26:00,4,9.0,0.444,,,,3,6,0.5,,,7.0,0.0,,,,6.0,11,,
196810160MIL,CHI,game,,Barry Clemens,clemeba01,25:00,0,7.0,0.0,,,,2,2,1.0,,,7.0,6.0,,,,2.0,2,,
196810160MIL,CHI,game,,Erwin Mueller,mueller01,18:00,2,5.0,0.4,,,,2,3,0.667,,,8.0,3.0,,,,1.0,6,,
196810160MIL,CHI,game,,Tom Boerwinkle,boerwto01,17:00,1,7.0,0.143,,,,3,5,0.6,,,16.0,3.0,,,,6.0,5,,
196810160MIL,CHI,game,,Loy Petersen,peterlo01,3:00,0,3.0,0.0,,,,0,1,0.0,,,1.0,0.0,,,,1.0,0,,
196810160MIL,MIL,game,,Wayne Embry,embrywa01,43:00,3,13.0,0.231,,,,9,15,0.6,,,20.0,1.0,,,,4.0,15,,
196810160MIL,MIL,game,,Guy Rodgers,rodgegu01,41:00,8,14.0,0.571,,,,0,1,0.0,,,6.0,9.0,,,,4.0,16,,
196810160MIL,MIL,game,,Fred Hetzel,hetzefr01,33:00,4,9.0,0.444,,,,4,5,0.8,,,11.0,2.0,,,,3.0,12,,
196810160MIL,MIL,game,,Jon McGlocklin,mcglojo01,33:00,4,13.0,0.308,,,,0,0,,,,3.0,5.0,,,,3.0,8,,
196810160MIL,MIL,game,,Bob Love,lovebo01,27:00,3,9.0,0.333,,,,3,4,0.75,,,4.0,0.0,,,,3.0,9,,
196810160MIL,MIL,game,,Bob Weiss,weissbo01,22:00,3,10.0,0.3,,,,2,2,1.0,,,2.0,4.0,,,,2.0,8,,
196810160MIL,MIL,game,,Len Chappell,chapple01,20:00,3,8.0,0.375,,,,0,0,,,,6.0,0.0,,,,5.0,6,,
196810160MIL,MIL,game,,Dave Gambee,gambeda01,12:00,3,5.0,0.6,,,,1,2,0.5,,,4.0,1.0,,,,1.0,7,,
196810160MIL,MIL,game,,Jay Miller,milleja01,6:00,0,3.0,0.0,,,,2,2,1.0,,,0.0,0.0,,,,1.0,2,,
196810160MIL,MIL,game,,Dick Cunningham,cunnidi01,2:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,1.0,0,,
196810160MIL,MIL,game,,Charlie Paulk,paulkch01,1:00,0,2.0,0.0,,,,1,3,0.333,,,0.0,0.0,,,,3.0,1,,
196810170SDR,SEA,game,,Bob Rule,rulebo01,41:00,12,26.0,0.462,,,,7,12,0.583,,,11.0,3.0,,,,2.0,31,,
196810170SDR,SEA,game,,Rod Thorn,thornro01,37:00,9,22.0,0.409,,,,0,0,,,,6.0,5.0,,,,3.0,18,,
196810170SDR,SEA,game,,Plummer Lott,lottpl01,36:00,2,7.0,0.286,,,,1,1,1.0,,,6.0,2.0,,,,1.0,5,,
196810170SDR,SEA,game,,Lenny Wilkens,wilkele01,32:00,5,11.0,0.455,,,,2,4,0.5,,,2.0,10.0,,,,6.0,12,,
196810170SDR,SEA,game,,Bob Kauffman,kauffbo01,23:00,5,9.0,0.556,,,,2,4,0.5,,,5.0,5.0,,,,6.0,12,,
196810170SDR,SEA,game,,Tom Meschery,meschto01,18:00,2,9.0,0.222,,,,3,3,1.0,,,7.0,1.0,,,,6.0,7,,
196810170SDR,SEA,game,,Art Harris,harriar01,16:00,2,10.0,0.2,,,,4,6,0.667,,,0.0,2.0,,,,1.0,8,,
196810170SDR,SEA,game,,Tommy Kron,kronto01,11:00,1,3.0,0.333,,,,1,2,0.5,,,1.0,1.0,,,,4.0,3,,
196810170SDR,SEA,game,,Al Tucker,tuckeal01,11:00,1,6.0,0.167,,,,0,0,,,,5.0,1.0,,,,2.0,2,,
196810170SDR,SEA,game,,Dorie Murrey,murredo01,7:00,3,3.0,1.0,,,,5,6,0.833,,,0.0,0.0,,,,1.0,11,,
196810170SDR,SEA,game,,Joe Kennedy,kennejo01,4:00,0,0.0,,,,,1,2,0.5,,,0.0,0.0,,,,1.0,1,,
196810170SDR,SEA,game,,Al Hairston,hairsal01,4:00,0,2.0,0.0,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
196810170SDR,SDR,game,,Don Kojis,kojisdo01,42:00,13,27.0,0.481,,,,8,8,1.0,,,12.0,2.0,,,,4.0,34,,
196810170SDR,SDR,game,,Elvin Hayes,hayesel01,40:00,11,21.0,0.524,,,,3,3,1.0,,,12.0,0.0,,,,6.0,25,,
196810170SDR,SDR,game,,John Block,blockjo01,37:00,5,15.0,0.333,,,,12,15,0.8,,,10.0,3.0,,,,4.0,22,,
196810170SDR,SDR,game,,Jim Barnett,barneji02,31:00,3,8.0,0.375,,,,6,7,0.857,,,11.0,4.0,,,,5.0,12,,
196810170SDR,SDR,game,,Pat Riley,rileypa01,24:00,3,9.0,0.333,,,,1,1,1.0,,,1.0,5.0,,,,3.0,7,,
196810170SDR,SDR,game,,Art Williams,williar01,23:00,2,5.0,0.4,,,,3,3,1.0,,,6.0,8.0,,,,2.0,7,,
196810170SDR,SDR,game,,Toby Kimball,kimbato01,15:00,4,5.0,0.8,,,,2,2,1.0,,,6.0,1.0,,,,3.0,10,,
196810170SDR,SDR,game,,Stu Lantz,lantzst01,9:00,1,3.0,0.333,,,,1,1,1.0,,,4.0,0.0,,,,3.0,3,,
196810170SDR,SDR,game,,Rick Adelman,adelmri01,8:00,1,2.0,0.5,,,,2,2,1.0,,,1.0,1.0,,,,1.0,4,,
196810170SDR,SDR,game,,Hank Finkel,finkeha01,8:00,1,3.0,0.333,,,,2,2,1.0,,,5.0,1.0,,,,1.0,4,,
196810170SDR,SDR,game,,John Trapp,trappjo01,2:00,0,0.0,,,,,0,0,,,,1.0,1.0,,,,1.0,0,,
196810170SDR,SDR,game,,Harry Barnes,barneha01,1:00,0,1.0,0.0,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
196810180PHO,SEA,game,,Rod Thorn,thornro01,39:00,6,19.0,0.316,,,,7,10,0.7,,,5.0,7.0,,,,1.0,19,,
196810180PHO,SEA,game,,Tom Meschery,meschto01,38:00,4,10.0,0.4,,,,2,2,1.0,,,19.0,1.0,,,,2.0,10,,
196810180PHO,SEA,game,,Bob Rule,rulebo01,37:00,11,18.0,0.611,,,,12,14,0.857,,,11.0,1.0,,,,5.0,34,,
196810180PHO,SEA,game,,Lenny Wilkens,wilkele01,32:00,2,10.0,0.2,,,,2,4,0.5,,,7.0,4.0,,,,6.0,6,,
196810180PHO,SEA,game,,Bob Kauffman,kauffbo01,22:00,2,4.0,0.5,,,,2,3,0.667,,,4.0,0.0,,,,2.0,6,,
196810180PHO,SEA,game,,Al Tucker,tuckeal01,20:00,2,6.0,0.333,,,,1,1,1.0,,,3.0,1.0,,,,1.0,5,,
196810180PHO,SEA,game,,Tommy Kron,kronto01,15:00,5,7.0,0.714,,,,0,0,,,,3.0,1.0,,,,4.0,10,,
196810180PHO,SEA,game,,Dorie Murrey,murredo01,11:00,1,3.0,0.333,,,,3,4,0.75,,,2.0,0.0,,,,2.0,5,,
196810180PHO,SEA,game,,Plummer Lott,lottpl01,10:00,3,8.0,0.375,,,,0,0,,,,1.0,1.0,,,,0.0,6,,
196810180PHO,SEA,game,,Al Hairston,hairsal01,9:00,1,5.0,0.2,,,,0,1,0.0,,,1.0,2.0,,,,3.0,2,,
196810180PHO,SEA,game,,Joe Kennedy,kennejo01,6:00,1,1.0,1.0,,,,2,3,0.667,,,1.0,0.0,,,,1.0,4,,
196810180PHO,PHO,game,,Dick Van Arsdale,vanardi01,45:00,9,20.0,0.45,,,,3,5,0.6,,,7.0,2.0,,,,2.0,21,,
196810180PHO,PHO,game,,George Wilson,wilsoge01,42:00,6,13.0,0.462,,,,4,7,0.571,,,19.0,1.0,,,,4.0,16,,
196810180PHO,PHO,game,,Gail Goodrich,goodrga01,41:00,9,27.0,0.333,,,,9,10,0.9,,,9.0,10.0,,,,3.0,27,,
196810180PHO,PHO,game,,McCoy McLemore,mclemmc01,32:00,7,18.0,0.389,,,,3,3,1.0,,,5.0,3.0,,,,3.0,17,,
196810180PHO,PHO,game,,Dick Snyder,snydedi01,29:00,9,14.0,0.643,,,,2,2,1.0,,,7.0,2.0,,,,6.0,20,,
196810180PHO,PHO,game,,Neil Johnson,johnsne02,28:00,4,6.0,0.667,,,,1,1,1.0,,,7.0,3.0,,,,2.0,9,,
196810180PHO,PHO,game,,Stan McKenzie,mckenst01,13:00,1,3.0,0.333,,,,2,4,0.5,,,3.0,0.0,,,,0.0,4,,
196810180PHO,PHO,game,,Rod Knowles,knowlro01,5:00,1,5.0,0.2,,,,0,0,,,,0.0,0.0,,,,4.0,2,,
196810180PHO,PHO,game,,Gary Gregor,gregoga01,4:00,0,1.0,0.0,,,,0,0,,,,0.0,0.0,,,,3.0,0,,
196810180PHO,PHO,game,,Ed Biedenbach,biedeed01,1:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
196810180SFW,SDR,game,,Elvin Hayes,hayesel01,48:00,13,23.0,0.565,,,,6,15,0.4,,,24.0,3.0,,,,3.0,32,,
196810180SFW,SDR,game,,Don Kojis,kojisdo01,43:00,9,24.0,0.375,,,,3,3,1.0,,,14.0,3.0,,,,4.0,21,,
196810180SFW,SDR,game,,Pat Riley,rileypa01,40:00,9,20.0,0.45,,,,4,6,0.667,,,7.0,8.0,,,,4.0,22,,
196810180SFW,SDR,game,,John Block,blockjo01,36:00,10,19.0,0.526,,,,5,7,0.714,,,6.0,2.0,,,,4.0,25,,
196810180SFW,SDR,game,,Rick Adelman,adelmri01,33:00,4,11.0,0.364,,,,6,11,0.545,,,8.0,5.0,,,,2.0,14,,
196810180SFW,SDR,game,,Toby Kimball,kimbato01,17:00,1,5.0,0.2,,,,1,3,0.333,,,8.0,3.0,,,,3.0,3,,
196810180SFW,SDR,game,,Art Williams,williar01,15:00,0,2.0,0.0,,,,0,0,,,,1.0,4.0,,,,2.0,0,,
196810180SFW,SDR,game,,Stu Lantz,lantzst01,8:00,3,4.0,0.75,,,,0,0,,,,1.0,1.0,,,,3.0,6,,
196810180SFW,SFW,game,,Nate Thurmond,thurmna01,48:00,7,19.0,0.368,,,,4,7,0.571,,,15.0,3.0,,,,4.0,18,,
196810180SFW,SFW,game,,Rudy LaRusso,larusru01,39:00,7,17.0,0.412,,,,4,4,1.0,,,9.0,0.0,,,,6.0,18,,
196810180SFW,SFW,game,,Al Attles,attleal01,39:00,7,13.0,0.538,,,,1,1,1.0,,,6.0,6.0,,,,5.0,15,,
196810180SFW,SFW,game,,Bill Turner,turnebi01,35:00,7,17.0,0.412,,,,2,2,1.0,,,8.0,2.0,,,,3.0,16,,
196810180SFW,SFW,game,,Jeff Mullins,mullije01,32:00,6,20.0,0.3,,,,1,3,0.333,,,7.0,3.0,,,,3.0,13,,
196810180SFW,SFW,game,,Joe Ellis,ellisjo01,24:00,5,13.0,0.385,,,,5,6,0.833,,,9.0,2.0,,,,6.0,15,,
196810180SFW,SFW,game,,Ron Williams,williro01,23:00,4,11.0,0.364,,,,5,5,1.0,,,3.0,7.0,,,,5.0,13,,
196810180PHI,LAL,game,,Elgin Baylor,bayloel01,45:00,13,26.0,0.5,,,,10,14,0.714,,,15.0,1.0,,,,3.0,36,,
196810180PHI,LAL,game,,Jerry West,westje01,42:00,8,15.0,0.533,,,,4,6,0.667,,,6.0,6.0,,,,3.0,20,,
196810180PHI,LAL,game,,Wilt Chamberlain,chambwi01,34:00,5,7.0,0.714,,,,5,11,0.455,,,17.0,5.0,,,,1.0,15,,
196810180PHI,LAL,game,,Tom Hawkins,hawkito01,26:00,4,9.0,0.444,,,,0,2,0.0,,,1.0,1.0,,,,2.0,8,,
196810180PHI,LAL,game,,Mel Counts,countme01,20:00,1,7.0,0.143,,,,0,0,,,,7.0,2.0,,,,1.0,2,,
196810180PHI,LAL,game,,Bill Hewitt,hewitbi01,19:00,3,5.0,0.6,,,,2,4,0.5,,,6.0,1.0,,,,1.0,8,,
196810180PHI,LAL,game,,Freddie Crawford,crawffr01,16:00,0,2.0,0.0,,,,0,2,0.0,,,1.0,4.0,,,,6.0,0,,
196810180PHI,LAL,game,,Johnny Egan,eganjo01,15:00,1,1.0,1.0,,,,0,0,,,,1.0,1.0,,,,2.0,2,,
196810180PHI,LAL,game,,Cliff Anderson,andercl01,13:00,1,3.0,0.333,,,,3,4,0.75,,,0.0,2.0,,,,1.0,5,,
196810180PHI,LAL,game,,Keith Erickson,erickke01,10:00,0,4.0,0.0,,,,0,0,,,,1.0,2.0,,,,1.0,0,,
196810180PHI,PHI,game,,Hal Greer,greerha01,39:00,12,24.0,0.5,,,,11,13,0.846,,,8.0,6.0,,,,4.0,35,,
196810180PHI,PHI,game,,Luke Jackson,jackslu01,39:00,3,10.0,0.3,,,,5,5,1.0,,,18.0,2.0,,,,5.0,11,,
196810180PHI,PHI,game,,Billy Cunningham,cunnibi01,38:00,6,20.0,0.3,,,,1,2,0.5,,,16.0,3.0,,,,5.0,13,,
196810180PHI,PHI,game,,Chet Walker,walkech01,31:00,6,15.0,0.4,,,,2,2,1.0,,,9.0,3.0,,,,4.0,14,,
196810180PHI,PHI,game,,Archie Clark,clarkar01,28:00,10,18.0,0.556,,,,0,0,,,,5.0,5.0,,,,3.0,20,,
196810180PHI,PHI,game,,Wali Jones,joneswa02,28:00,5,16.0,0.313,,,,2,3,0.667,,,2.0,4.0,,,,2.0,12,,
196810180PHI,PHI,game,,Matt Guokas,guokama02,19:00,1,8.0,0.125,,,,0,0,,,,4.0,1.0,,,,4.0,2,,
196810180PHI,PHI,game,,Johnny Green,greenjo01,8:00,2,4.0,0.5,,,,0,1,0.0,,,6.0,1.0,,,,3.0,4,,
196810180PHI,PHI,game,,Darrall Imhoff,imhofda01,8:00,0,3.0,0.0,,,,1,1,1.0,,,3.0,0.0,,,,4.0,1,,
196810180PHI,PHI,game,,Craig Raymond,raymocr01,1:00,1,1.0,1.0,,,,0,0,,,,0.0,0.0,,,,0.0,2,,
196810180PHI,PHI,game,,Shaler Halimon,halimsh01,1:00,0,0.0,,,,,0,0,,,,1.0,0.0,,,,0.0,0,,
196810180DET,BOS,game,,Bill Russell,russebi01,47:00,4,,,,,,1,5,0.2,,,36.0,,,,,,9,,
196810180DET,BOS,game,,Larry Siegfried,siegfla01,,11,,,,,,4,6,0.667,,,,,,,,,26,,
196810180DET,BOS,game,,Sam Jones,jonessa01,,12,,,,,,0,0,,,,,,,,,,24,,
196810180DET,BOS,game,,Tom Sanders,sandeto01,,7,,,,,,3,5,0.6,,,,,,,,,17,,
196810180DET,BOS,game,,Bailey Howell,howelba01,,5,,,,,,3,3,1.0,,,,,,,,,13,,
196810180DET,BOS,game,,Don Nelson,nelsodo01,,2,,,,,,2,3,0.667,,,,,,,,,6,,
196810180DET,BOS,game,,John Havlicek,havlijo01,,2,,,,,,1,2,0.5,,,,,,,,,5,,
196810180DET,BOS,game,,Em Bryant,bryanem01,,1,,,,,,0,2,0.0,,,,,,,,,2,,
196810180DET,BOS,game,,Mal Graham,grahama01,,1,,,,,,0,0,,,,,,,,,,2,,
196810180DET,BOS,game,,Rich Johnson,johnsri01,,1,,,,,,0,0,,,,,,,,,,2,,
196810180DET,DET,game,,Dave Bing,bingda01,,8,,,,,,4,5,0.8,,,,,,,,,20,,
196810180DET,DET,game,,Dave DeBusschere,debusda01,,3,,,,,,4,5,0.8,,,,,,,,,10,,
196810180DET,DET,game,,Sonny Dove,doveso01,,4,,,,,,2,5,0.4,,,,,,,,,10,,
196810180DET,DET,game,,Eddie Miles,milesed01,,5,,,,,,0,1,0.0,,,,,,,,,10,,
196810180DET,DET,game,,Otto Moore,mooreot01,,4,,,,,,2,3,0.667,,,,,,,,,10,,
196810180DET,DET,game,,Terry Dischinger,dischte01,,4,,,,,,0,0,,,,,,,,,,8,,
196810180DET,DET,game,,Jim Fox,foxji01,,1,,,,,,6,7,0.857,,,,,,,,,8,,
196810180DET,DET,game,,Jimmy Walker,walkeji01,,2,,,,,,3,3,1.0,,,,,,,,,7,,
196810180DET,DET,game,,Happy Hairston,hairsha01,,2,,,,,,1,2,0.5,,,,,,,,,5,,
196810180DET,DET,game,,Cliff Williams,willicl01,,0,,,,,,0,0,,,,,,,,,,0,,
196810190CHI,BOS,game,,Bill Russell,russebi01,42:00,2,8.0,0.25,,,,1,3,0.333,,,17.0,4.0,,,,6.0,5,,
196810190CHI,BOS,game,,Larry Siegfried,siegfla01,39:00,8,17.0,0.471,,,,10,10,1.0,,,6.0,1.0,,,,3.0,26,,
196810190CHI,BOS,game,,Bailey Howell,howelba01,35:00,7,14.0,0.5,,,,10,13,0.769,,,12.0,1.0,,,,2.0,24,,
196810190CHI,BOS,game,,John Havlicek,havlijo01,32:00,7,16.0,0.438,,,,6,8,0.75,,,6.0,1.0,,,,3.0,20,,
196810190CHI,BOS,game,,Tom Sanders,sandeto01,30:00,4,10.0,0.4,,,,10,10,1.0,,,8.0,0.0,,,,4.0,18,,
196810190CHI,BOS,game,,Sam Jones,jonessa01,30:00,3,13.0,0.231,,,,3,3,1.0,,,2.0,1.0,,,,2.0,9,,
196810190CHI,BOS,game,,Don Nelson,nelsodo01,25:00,1,4.0,0.25,,,,1,1,1.0,,,4.0,1.0,,,,5.0,3,,
196810190CHI,BOS,game,,Mal Graham,grahama01,7:00,0,1.0,0.0,,,,1,1,1.0,,,2.0,0.0,,,,3.0,1,,
196810190CHI,CHI,game,,Flynn Robinson,robinfl01,48:00,8,21.0,0.381,,,,4,4,1.0,,,6.0,2.0,,,,4.0,20,,
196810190CHI,CHI,game,,Jerry Sloan,sloanje01,46:00,4,10.0,0.4,,,,8,10,0.8,,,9.0,5.0,,,,6.0,16,,
196810190CHI,CHI,game,,Jim Washington,washiji01,34:00,5,14.0,0.357,,,,9,11,0.818,,,18.0,1.0,,,,4.0,19,,
196810190CHI,CHI,game,,Tom Boerwinkle,boerwto01,26:00,4,11.0,0.364,,,,1,1,1.0,,,6.0,0.0,,,,5.0,9,,
196810190CHI,CHI,game,,Barry Clemens,clemeba01,26:00,2,7.0,0.286,,,,0,1,0.0,,,1.0,0.0,,,,2.0,4,,
196810190CHI,CHI,game,,Erwin Mueller,mueller01,22:00,4,8.0,0.5,,,,2,5,0.4,,,0.0,2.0,,,,4.0,10,,
196810190CHI,CHI,game,,Dave Newmark,newmada01,22:00,3,11.0,0.273,,,,1,2,0.5,,,10.0,0.0,,,,4.0,7,,
196810190CHI,CHI,game,,Jim Barnes,barneji01,14:00,4,8.0,0.5,,,,3,3,1.0,,,6.0,0.0,,,,1.0,11,,
