Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
197410170PHO,SEA,game,True,Archie Clark,clarkar01,42:00,12,18.0,0.667,,,,3,4,0.75,0.0,3.0,3.0,8.0,1.0,0.0,,3.0,27,,
197410170PHO,SEA,game,True,Spencer Haywood,haywosp01,33:00,4,13.0,0.308,,,,0,0,,1.0,6.0,7.0,2.0,1.0,1.0,,1.0,8,,
197410170PHO,SEA,game,True,Fred Brown,brownfr01,29:00,11,21.0,0.524,,,,2,2,1.0,1.0,3.0,4.0,6.0,6.0,0.0,,4.0,24,,
197410170PHO,SEA,game,True,Kenny McIntosh,mcintke01,25:00,2,8.0,0.25,,,,2,2,1.0,2.0,2.0,4.0,4.0,0.0,0.0,,4.0,6,,
197410170PHO,SEA,game,True,Jim Fox,foxji01,14:00,2,5.0,0.4,,,,2,2,1.0,1.0,2.0,3.0,1.0,2.0,0.0,,5.0,6,,
197410170PHO,SEA,game,False,Tom Burleson,burleto01,34:00,6,13.0,0.462,,,,2,2,1.0,1.0,4.0,5.0,1.0,0.0,4.0,,2.0,14,,
197410170PHO,SEA,game,False,Slick Watts,wattssl01,24:00,1,9.0,0.111,,,,1,3,0.333,2.0,0.0,2.0,6.0,0.0,0.0,,3.0,3,,
197410170PHO,SEA,game,False,Wardell Jackson,jackswa01,20:00,0,4.0,0.0,,,,0,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,4.0,0,,
197410170PHO,SEA,game,False,Leonard Gray,grayle01,10:00,3,5.0,0.6,,,,1,2,0.5,1.0,0.0,1.0,0.0,0.0,0.0,,4.0,7,,
197410170PHO,SEA,game,False,John Hummer,hummejo01,8:00,1,2.0,0.5,,,,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2,,
197410170PHO,SEA,game,False,Tal Skinner,skinnta01,1:00,0,1.0,0.0,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,
197410170PHO,PHO,game,True,Charlie Scott,scottch01,39:00,10,21.0,0.476,,,,12,14,0.857,0.0,8.0,8.0,6.0,0.0,1.0,,3.0,32,,
197410170PHO,PHO,game,True,Curtis Perry,perrycu01,37:00,3,8.0,0.375,,,,2,2,1.0,6.0,6.0,12.0,1.0,1.0,3.0,,2.0,8,,
197410170PHO,PHO,game,True,Dennis Awtrey,awtrede01,32:00,7,10.0,0.7,,,,4,4,1.0,4.0,5.0,9.0,6.0,0.0,1.0,,4.0,18,,
197410170PHO,PHO,game,True,Mike Bantom,bantomi01,32:00,3,7.0,0.429,,,,3,6,0.5,2.0,4.0,6.0,4.0,1.0,1.0,,4.0,9,,
