Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
199011020CHH,NYK,game,True,Gerald Wilkins,wilkige01,43:00,10,15,0.667,0,1,0.0,5,8,0.625,3,1,4,4,1,0,4,4,25,,
199011020CHH,NYK,game,True,Mark Jackson,jacksma01,43:00,7,14,0.5,0,0,,8,13,0.615,2,5,7,7,3,1,3,1,22,,
199011020CHH,NYK,game,True,Charles Oakley,oaklech01,43:00,2,6,0.333,0,0,,5,8,0.625,2,13,15,4,1,0,0,2,9,,
199011020CHH,NYK,game,True,Patrick Ewing,ewingpa01,41:00,14,23,0.609,0,0,,10,14,0.714,2,10,12,4,1,7,4,5,38,,
199011020CHH,NYK,game,True,Kiki Vandeweghe,vandeki01,38:00,5,12,0.417,1,1,1.0,2,2,1.0,0,0,0,3,1,0,1,1,13,,
199011020CHH,NYK,game,False,Maurice Cheeks,cheekma01,21:00,4,6,0.667,0,0,,6,6,1.0,0,1,1,2,2,0,0,4,14,,
199011020CHH,NYK,game,False,Brian Quinnett,quinnbr01,14:00,2,3,0.667,0,0,,0,0,,0,0,0,1,0,0,1,2,4,,
199011020CHH,NYK,game,False,Jerrod Mustaf,mustaje01,13:00,2,2,1.0,0,0,,0,0,,0,1,1,1,0,0,0,3,4,,
199011020CHH,NYK,game,False,Eddie Lee Wilkins,wilkied01,9:00,2,3,0.667,0,0,,1,1,1.0,1,1,2,2,0,0,1,2,5,,
199011020CHH,CHH,game,True,Armen Gilliam,gilliar01,37:00,10,20,0.5,0,0,,3,5,0.6,4,7,11,2,1,1,1,6,23,,
199011020CHH,CHH,game,True,J.R. Reid,reidjr01,36:00,7,14,0.5,0,0,,6,6,1.0,3,3,6,0,1,1,3,5,20,,
199011020CHH,CHH,game,True,Johnny Newman,newmajo01,31:00,4,10,0.4,0,1,0.0,3,4,0.75,1,3,4,2,1,0,4,5,11,,
199011020CHH,CHH,game,True,Muggsy Bogues,boguemu01,30:00,1,6,0.167,0,0,,0,0,,2,2,4,10,1,0,1,5,2,,
199011020CHH,CHH,game,True,Rex Chapman,chapmre01,29:00,4,15,0.267,1,2,0.5,3,4,0.75,2,1,3,1,1,0,1,4,12,,
199011020CHH,CHH,game,False,Dell Curry,curryde01,24:00,8,13,0.615,4,4,1.0,2,3,0.667,1,0,1,4,0,0,2,5,22,,
199011020CHH,CHH,game,False,Kendall Gill,gillke01,23:00,7,11,0.636,0,0,,2,2,1.0,0,3,3,8,0,0,2,3,16,,
199011020CHH,CHH,game,False,Kenny Gattison,gattike01,23:00,2,5,0.4,0,0,,2,2,1.0,2,6,8,0,1,0,0,3,6,,
199011020CHH,CHH,game,False,Kelly Tripucka,tripuke01,22:00,5,7,0.714,0,1,0.0,4,4,1.0,1,1,2,6,0,1,0,1,14,,
199011020CHH,CHH,game,False,Dave Hoppen,hoppeda01,10:00,1,1,1.0,0,0,,2,2,1.0,0,1,1,0,0,0,0,2,4,,
199011020CHI,PHI,game,True,Johnny Dawkins,dawkijo01,39:00,10,13,0.769,0,1,0.0,5,6,0.833,0,7,7,11,0,0,5,1,25,,
199011020CHI,PHI,game,True,Rick Mahorn,mahorri01,37:00,6,8,0.75,0,0,,7,8,0.875,3,6,9,1,1,3,2,2,19,,
199011020CHI,PHI,game,True,Charles Barkley,barklch01,36:00,15,21,0.714,0,1,0.0,7,9,0.778,5,5,10,5,0,0,2,2,37,,
199011020CHI,PHI,game,True,Hersey Hawkins,hawkihe01,33:00,5,13,0.385,0,2,0.0,9,9,1.0,0,4,4,4,2,0,4,5,19,,
199011020CHI,PHI,game,True,Mike Gminski,gminsmi01,27:00,2,6,0.333,0,0,,0,0,,1,3,4,1,1,1,1,1,4,,
199011020CHI,PHI,game,False,Ron Anderson,anderro01,20:00,7,10,0.7,0,0,,3,3,1.0,1,2,3,0,2,0,2,2,17,,
199011020CHI,PHI,game,False,Manute Bol,bolma01,20:00,0,2,0.0,0,0,,0,0,,0,4,4,0,0,4,1,2,0,,
199011020CHI,PHI,game,False,Brian Oliver,olivebr01,15:00,0,5,0.0,0,0,,0,0,,1,2,3,1,0,0,0,2,0,,
199011020CHI,PHI,game,False,Rickey Green,greenri01,9:00,0,2,0.0,0,0,,0,0,,1,1,2,1,0,0,0,0,0,,
