Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
198410260SEA,UTA,game,True,Darrell Griffith,griffda01,42:00,8,19,0.421,0,3,0.0,5,5,1.0,0,3,3,0,2,0,3,3,21,,
198410260SEA,UTA,game,True,Rickey Green,greenri01,34:00,5,8,0.625,0,0,,10,11,0.909,1,2,3,3,3,0,5,2,20,,
198410260SEA,UTA,game,True,Thurl Bailey,baileth01,33:00,3,12,0.25,0,0,,2,2,1.0,0,3,3,1,2,0,3,2,8,,
198410260SEA,UTA,game,True,Mark Eaton,eatonma01,30:00,0,2,0.0,0,0,,5,6,0.833,2,4,6,1,0,8,3,6,5,,
198410260SEA,UTA,game,True,John Drew,drewjo01,19:00,1,10,0.1,0,0,,3,4,0.75,1,6,7,0,0,1,5,4,5,,
198410260SEA,UTA,game,False,Jeff Wilkins,wilkije01,23:00,7,16,0.438,0,0,,3,6,0.5,3,0,3,1,1,0,0,2,17,,
198410260SEA,UTA,game,False,John Stockton,stockjo01,17:00,1,2,0.5,0,1,0.0,2,2,1.0,0,2,2,5,2,0,2,1,4,,
198410260SEA,UTA,game,False,Rich Kelley,kelleri01,15:00,1,1,1.0,0,0,,5,6,0.833,1,0,1,0,5,0,0,2,7,,
198410260SEA,UTA,game,False,J.J. Anderson,anderjj01,14:00,0,3,0.0,0,0,,1,4,0.25,1,2,3,0,0,0,3,5,1,,
198410260SEA,UTA,game,False,Bob Hansen,hansebo01,8:00,2,3,0.667,0,0,,1,1,1.0,0,0,0,1,0,0,0,0,5,,
198410260SEA,UTA,game,False,Billy Paultz,paultbi01,5:00,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,1,2,1,,
198410260SEA,SEA,game,True,Danny Vranes,vraneda01,39:00,9,13,0.692,0,0,,6,7,0.857,3,3,6,3,6,1,6,5,24,,
198410260SEA,SEA,game,True,Jack Sikma,sikmaja01,35:00,4,14,0.286,0,0,,8,9,0.889,4,13,17,5,0,1,2,4,16,,
198410260SEA,SEA,game,True,Gerald Henderson,hendege01,30:00,0,7,0.0,0,0,,0,0,,0,1,1,5,2,0,2,5,0,,
198410260SEA,SEA,game,True,Al Wood,woodal01,28:00,9,15,0.6,0,0,,3,4,0.75,4,3,7,3,2,0,4,4,21,,
198410260SEA,SEA,game,True,Tom Chambers,chambto01,26:00,5,14,0.357,0,1,0.0,1,1,1.0,3,4,7,6,1,0,4,5,11,,
198410260SEA,SEA,game,False,Scooter McCray,mccrasc01,23:00,1,2,0.5,0,0,,0,0,,0,4,4,0,0,2,2,3,2,,
198410260SEA,SEA,game,False,Jon Sundvold,sundvjo01,22:00,3,9,0.333,0,0,,6,6,1.0,1,1,2,2,0,0,1,5,12,,
198410260SEA,SEA,game,False,Frank Brickowski,brickfr01,14:00,5,6,0.833,0,0,,6,7,0.857,1,3,4,2,0,0,1,1,16,,
198410260SEA,SEA,game,False,Ricky Sobers,soberri01,14:00,0,5,0.0,0,0,,0,0,,0,1,1,2,1,0,0,2,0,,
198410260SEA,SEA,game,False,Cory Blackwell,blackco01,4:00,0,2,0.0,0,0,,0,0,,1,1,2,0,0,0,1,1,0,,
198410260SEA,SEA,game,False,Tim McCormick,mccorti01,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,3,0,,
198410260SEA,SEA,game,False,Danny Young,youngda01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,,
198410260PHI,CLE,game,True,Ron Anderson,anderro01,40:00,10,14,0.714,0,0,,7,9,0.778,2,3,5,5,1,0,4,3,27,,
198410260PHI,CLE,game,True,Melvin Turpin,turpime01,39:00,6,16,0.375,0,0,,1,1,1.0,5,5,10,2,0,1,1,3,13,,
198410260PHI,CLE,game,True,John Bagley,baglejo01,31:00,4,8,0.5,0,0,,3,5,0.6,0,2,2,8,1,0,3,3,11,,
198410260PHI,CLE,game,True,Jeff Cook,cookje01,30:00,5,11,0.455,0,0,,2,2,1.0,4,3,7,3,0,0,2,5,12,,
198410260PHI,CLE,game,True,World B. Free,freewo01,19:00,3,8,0.375,0,0,,0,0,,1,3,4,1,1,0,0,0,6,,
198410260PHI,CLE,game,False,Johnny Davis,davisjo01,31:00,4,14,0.286,0,1,0.0,7,8,0.875,2,1,3,3,1,0,2,1,15,,
198410260PHI,CLE,game,False,Phil Hubbard,hubbaph01,19:00,4,8,0.5,0,0,,3,4,0.75,3,5,8,2,0,1,2,4,11,,
198410260PHI,CLE,game,False,Ben Poquette,poquebe01,16:00,3,6,0.5,0,0,,0,0,,1,2,3,1,0,0,2,5,6,,
198410260PHI,CLE,game,False,Robert Smith,smithro01,10:00,0,3,0.0,0,1,0.0,0,0,,0,3,3,1,0,0,1,1,0,,
198410260PHI,CLE,game,False,Campy Russell,russeca02,5:00,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,,
198410260PHI,PHI,game,True,Moses Malone,malonmo01,35:00,8,18,0.444,0,0,,10,12,0.833,8,11,19,0,0,2,1,2,26,,
198410260PHI,PHI,game,True,Maurice Cheeks,cheekma01,35:00,9,13,0.692,0,0,,1,2,0.5,0,3,3,9,2,1,1,5,19,,
198410260PHI,PHI,game,True,Julius Erving,ervinju01,34:00,4,14,0.286,0,0,,4,5,0.8,1,3,4,3,2,0,3,5,12,,
198410260PHI,PHI,game,True,Andrew Toney,toneyan01,29:00,8,16,0.5,0,0,,3,4,0.75,0,2,2,4,1,2,1,2,19,,
198410260PHI,PHI,game,True,Marc Iavaroni,iavarma01,13:00,2,2,1.0,0,0,,0,0,,3,1,4,1,0,0,0,2,4,,
