Player Name,Player Reference,Game Reference,Team,Period,Starter,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chuck Williams,willich02,197511290DNA,DNA,game,True,,9,11,.818,0,0,,3,7,.429,,,0,,3,0,,5,21,
Ralph Simpson,simpsra01,197511290DNA,DNA,game,True,,7,14,.500,0,0,,4,4,1.000,,,9,,1,1,,3,18,
Dan Issel,isselda01,197511290DNA,DNA,game,True,,6,15,.400,0,0,,5,7,.714,,,6,,0,0,,2,17,
Bobby Jones,jonesbo01,197511290DNA,DNA,game,True,,5,6,.833,0,0,,0,0,,,,7,,3,3,,3,10,
Byron Beck,beckby01,197511290DNA,DNA,game,False,,4,7,.571,0,0,,2,2,1.000,,,4,,0,1,,3,10,
Jimmy Foster,fosteja01,197511290DNA,DNA,game,False,,3,8,.375,0,0,,0,0,,,,2,,2,0,,4,6,
Jim Bradley,bradlji01,197511290DNA,DNA,game,False,,2,3,.667,0,0,,0,0,,,,3,,0,0,,5,4,
Monte Towe,towemo01,197511290DNA,DNA,game,False,,0,1,.000,0,0,,0,0,,,,0,,0,0,,2,0,
Billy Knight,knighbi01,197511290VIR,INA,game,True,46:00,12,31,.387,0,0,,9,10,.900,,,10,7,,,,5,33,
Don Buse,busedo01,197511290VIR,INA,game,True,45:00,3,7,.429,1,3,.333,3,4,.750,,,4,3,,,,2,10,
Dave Robisch,robisda01,197511290VIR,INA,game,True,43:00,6,13,.462,0,0,,2,3,.667,,,8,0,,,,3,14,
Bill Keller,kellebi01,197511290VIR,INA,game,True,40:00,7,12,.583,0,2,.000,2,2,1.000,,,5,4,,,,5,16,
Darnell Hillman,hillmda01,197511290VIR,INA,game,True,27:00,4,11,.364,0,0,,4,4,1.000,,,9,7,,,,5,12,
Charles Jordan,jordach01,197511290VIR,INA,game,False,20:00,7,15,.467,0,0,,4,5,.800,,,6,2,,,,5,18,
Mike Flynn,flynnmi01,197511290VIR,INA,game,False,7:00,1,2,.500,0,0,,0,0,,,,1,1,,,,2,2,
Dan Roundfield,roundda01,197511290VIR,INA,game,False,7:00,0,1,.000,0,0,,0,0,,,,1,1,,,,2,0,
Nate Barnett,barnena01,197511290VIR,INA,game,False,5:00,2,2,1.000,0,0,,2,2,1.000,,,0,0,,,,3,6,
Jan van Breda Kolff,vanbrja01,197511290VIR,VIR,game,True,44:00,6,11,.545,0,0,,4,5,.800,,,9,0,,,,2,16,
Mike Jackson,jacksmi01,197511290VIR,VIR,game,True,43:00,9,20,.450,0,0,,4,4,1.000,,,16,1,,,,6,22,
Ticky Burden,burdeti01,197511290VIR,VIR,game,True,34:00,7,19,.368,0,0,,6,8,.750,,,1,0,,,,1,20,
Fatty Taylor,taylofa01,197511290VIR,VIR,game,True,32:00,0,4,.000,0,0,,6,6,1.000,,,2,2,,,,1,6,
Gerald Govan,govange01,197511290VIR,VIR,game,True,20:00,0,3,.000,0,0,,0,0,,,,7,2,,,,2,0,
Mel Bennett,benneme01,197511290VIR,VIR,game,False,35:00,7,14,.500,0,0,,2,7,.286,,,13,0,,,,5,16,
Dave Twardzik,twardda01,197511290VIR,VIR,game,False,17:00,3,6,.500,0,0,,6,9,.667,,,1,1,,,,5,12,
Johnny Neumann,neumajo01,197511290VIR,VIR,game,False,15:00,7,15,.467,0,3,.000,0,0,,,,4,1,,,,2,14,
Maurice Lucas,lucasma01,197511290UTS,SSL,game,True,38:00,12,25,.480,0,0,,4,5,.800,5,6,11,1,0,0,1,3,28,
Don Chaney,chanedo01,197511290UTS,SSL,game,True,35:00,6,15,.400,0,0,,3,5,.600,4,2,6,5,1,1,0,4,15,
Harry Rogers,rogerha01,197511290UTS,SSL,game,True,31:00,6,9,.667,0,0,,2,3,.667,1,4,5,1,2,0,0,3,14,
Freddie Lewis,lewisfr02,197511290UTS,SSL,game,True,30:00,4,15,.267,0,4,.000,0,0,,1,2,3,9,0,0,1,2,8,
Don Adams,adamsdo01,197511290UTS,SSL,game,True,25:00,5,11,.455,0,0,,0,0,,2,3,5,1,0,0,2,2,10,
M.L. Carr,carrml01,197511290UTS,SSL,game,False,29:00,4,15,.267,0,1,.000,2,2,1.000,5,0,5,4,0,0,5,4,10,
Rudy Hackett,hackeru01,197511290UTS,SSL,game,False,22:00,2,7,.286,0,0,,3,5,.600,0,5,5,1,1,0,0,3,7,
Barry Parkhill,parkhba01,197511290UTS,SSL,game,False,16:00,1,3,.333,0,0,,0,0,,1,0,1,5,0,0,1,6,2,
Gus Gerard,gerargu01,197511290UTS,SSL,game,False,14:00,3,9,.333,0,0,,0,0,,3,5,8,0,0,0,1,1,6,
Ron Boone,boonero01,197511290UTS,UTS,game,True,41:00,10,19,.526,0,0,,8,10,.800,0,8,8,3,0,1,3,0,28,
Steve Green,greenst01,197511290UTS,UTS,game,True,37:00,7,11,.636,0,0,,0,0,,2,5,7,2,1,1,2,2,14,
Randy Denton,dentora01,197511290UTS,UTS,game,True,33:00,7,17,.412,0,0,,7,8,.875,6,13,19,1,0,1,3,3,21,
Jim Eakins,eakinji01,197511290UTS,UTS,game,True,32:00,6,13,.462,0,0,,7,7,1.000,0,5,5,5,1,0,2,5,19,
John Roche,rochejo01,197511290UTS,UTS,game,True,32:00,7,11,.636,1,1,1.000,2,2,1.000,0,1,1,9,1,0,5,1,17,
Goo Kennedy,kennego01,197511290UTS,UTS,game,False,26:00,6,8,.750,0,0,,6,8,.750,3,7,10,2,0,1,0,2,18,
Al Smith,smithal01,197511290UTS,UTS,game,False,20:00,2,4,.500,0,0,,2,2,1.000,0,2,2,6,0,0,1,2,6,
Joe Hamilton,hamiljo01,197511290UTS,UTS,game,False,9:00,3,4,.750,1,2,.500,0,0,,0,2,2,1,1,0,1,0,7,
Don Washington,washido01,197511290UTS,UTS,game,False,5:00,3,3,1.000,0,0,,0,0,,1,3,4,0,0,1,0,4,6,
Ken Gardner,gardnke01,197511290UTS,UTS,game,False,5:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,
Artis Gilmore,gilmoar01,197511300NYA,KEN,game,True,41:00,7,18,.389,0,0,,9,15,.600,,,16,3,,,1,3,23,
Louie Dampier,dampilo01,197511300NYA,KEN,game,True,38:00,5,15,.333,1,3,.333,2,2,1.000,,,1,3,,,7,1,13,
Ted McClain,mcclate01,197511300NYA,KEN,game,True,33:00,3,7,.429,0,0,,0,0,,,,4,6,,,1,5,6,
Caldwell Jones,jonesca01,197511300NYA,KEN,game,True,26:00,5,13,.385,0,0,,3,5,.600,,,14,0,,,2,5,13,
Wil Jones,joneswi02,197511300NYA,KEN,game,True,26:00,2,7,.286,0,0,,2,3,.667,,,3,1,,,1,3,6,
Jimmy Conner,conneji01,197511300NYA,KEN,game,False,18:00,5,11,.455,0,2,.000,0,0,,,,1,3,,,1,4,10,
Marv Roberts,roberma01,197511300NYA,KEN,game,False,18:00,2,7,.286,0,0,,5,6,.833,,,4,0,,,0,1,9,
Tom Owens,owensto01,197511300NYA,KEN,game,False,15:00,2,6,.333,0,0,,0,2,.000,,,3,1,,,4,2,4,
Ron Thomas,thomaro01,197511300NYA,KEN,game,False,10:00,0,2,.000,0,0,,0,0,,,,3,1,,,0,3,0,
Travis Grant,granttr01,197511300NYA,KEN,game,False,8:00,0,3,.000,0,0,,0,0,,,,0,0,,,1,0,0,
Allen Murphy,murphal01,197511300NYA,KEN,game,False,7:00,0,2,.000,0,0,,0,0,,,,1,0,,,3,2,0,
Julius Erving,ervinju01,197511300NYA,NYA,game,True,32:00,8,15,.533,0,1,.000,12,14,.857,,,12,8,,,2,2,28,
John Williamson,willijo01,197511300NYA,NYA,game,True,32:00,8,19,.421,0,0,,2,2,1.000,,,5,3,,,2,1,18,
Brian Taylor,taylobr01,197511300NYA,NYA,game,True,29:00,8,15,.533,0,0,,3,5,.600,,,2,1,,,2,1,19,
Rich Jones,jonesri01,197511300NYA,NYA,game,True,26:00,1,7,.143,0,1,.000,4,7,.571,,,5,1,,,1,4,6,
Swen Nater,natersw01,197511300NYA,NYA,game,True,23:00,3,7,.429,0,0,,1,1,1.000,,,14,0,,,1,5,7,
Kim Hughes,hugheki01,197511300NYA,NYA,game,False,25:00,7,10,.700,0,0,,1,3,.333,,,12,0,,,1,4,15,
Al Skinner,skinnal01,197511300NYA,NYA,game,False,18:00,2,6,.333,0,0,,4,4,1.000,,,3,1,,,2,2,8,
Tim Bassett,basseti01,197511300NYA,NYA,game,False,17:00,0,3,.000,0,0,,0,0,,,,7,0,,,2,3,0,
Chuck Terry,terrych01,197511300NYA,NYA,game,False,14:00,0,1,.000,0,0,,2,2,1.000,,,2,0,,,0,2,2,
Bill Melchionni,melchbi01,197511300NYA,NYA,game,False,12:00,2,5,.400,0,0,,0,0,,,,0,2,,,0,0,4,
George Bucci,buccige01,197511300NYA,NYA,game,False,6:00,2,6,.333,0,0,,0,0,,,,0,0,,,0,0,4,
Billy Schaeffer,schaebi01,197511300NYA,NYA,game,False,6:00,1,3,.333,0,1,.000,0,0,,,,0,1,,,1,0,2,
Allan Bristow,bristal01,197511300SSL,SAA,game,True,44:00,7,14,.500,0,0,,6,6,1.000,5,5,10,6,3,0,3,3,20,
James Silas,silasja01,197511300SSL,SAA,game,True,41:00,11,16,.688,0,0,,8,11,.727,2,2,4,3,1,2,4,4,30,
Billy Paultz,paultbi01,197511300SSL,SAA,game,True,40:00,12,16,.750,0,0,,5,6,.833,0,9,9,3,0,1,0,3,29,
George Gervin,gervige01,197511300SSL,SAA,game,True,37:00,9,20,.450,0,1,.000,11,11,1.000,0,13,13,4,0,1,2,4,29,
Larry Kenon,kenonla01,197511300SSL,SAA,game,True,37:00,5,15,.333,0,0,,5,5,1.000,4,7,11,0,1,0,3,3,15,
Coby Dietrick,dietrco01,197511300SSL,SAA,game,False,19:00,1,2,.500,0,0,,0,0,,0,5,5,2,0,0,1,2,2,
George Karl,karlge01,197511300SSL,SAA,game,False,17:00,1,3,.333,0,0,,0,0,,0,1,1,3,1,0,4,1,2,
Ken Smith,smithke02,197511300SSL,SAA,game,False,4:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,
Henry Ward,wardhe01,197511300SSL,SAA,game,False,1:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,
Maurice Lucas,lucasma01,197511300SSL,SSL,game,True,41:00,18,34,.529,0,2,.000,3,5,.600,5,13,18,2,1,1,4,4,39,
Don Adams,adamsdo01,197511300SSL,SSL,game,True,39:00,6,20,.300,0,0,,1,2,.500,2,2,4,7,3,0,2,3,13,
Freddie Lewis,lewisfr02,197511300SSL,SSL,game,True,34:00,7,13,.538,1,5,.200,7,9,.778,1,0,1,1,0,0,4,4,22,
Don Chaney,chanedo01,197511300SSL,SSL,game,True,34:00,5,10,.500,0,0,,2,2,1.000,4,0,4,1,2,0,1,6,12,
Harry Rogers,rogerha01,197511300SSL,SSL,game,True,31:00,4,7,.571,0,0,,0,0,,1,11,12,2,0,0,1,3,8,
M.L. Carr,carrml01,197511300SSL,SSL,game,False,24:00,5,12,.417,0,1,.000,3,4,.750,2,3,5,1,1,0,1,3,13,
Mike Barr,barrmi01,197511300SSL,SSL,game,False,17:00,3,6,.500,0,1,.000,0,0,,0,2,2,2,1,0,2,3,6,
Rudy Hackett,hackeru01,197511300SSL,SSL,game,False,16:00,1,4,.250,0,0,,0,0,,1,0,1,4,0,0,0,3,2,
Barry Parkhill,parkhba01,197511300SSL,SSL,game,False,4:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,
M.L. Carr,carrml01,197512020KEN,SSL,game,True,46:00,7,12,.583,0,0,,2,2,1.000,,,5,3,,,4,3,16,
Marvin Barnes,barnema01,197512020KEN,SSL,game,True,44:00,10,21,.476,0,0,,9,11,.818,,,14,3,,,3,6,29,
Freddie Lewis,lewisfr02,197512020KEN,SSL,game,True,39:00,9,21,.429,0,0,,9,11,.818,,,6,1,,,3,5,27,
Maurice Lucas,lucasma01,197512020KEN,SSL,game,True,34:00,11,21,.524,0,0,,7,10,.700,,,14,1,,,3,5,29,
Don Chaney,chanedo01,197512020KEN,SSL,game,True,34:00,3,6,.500,0,0,,2,2,1.000,,,7,2,,,2,4,8,
Mike Barr,barrmi01,197512020KEN,SSL,game,False,23:00,0,6,.000,0,0,,2,2,1.000,,,1,5,,,0,1,2,
Rudy Hackett,hackeru01,197512020KEN,SSL,game,False,19:00,5,9,.556,0,0,,1,1,1.000,,,12,1,,,2,2,11,
Harry Rogers,rogerha01,197512020KEN,SSL,game,False,1:00,0,1,.000,0,0,,0,0,,,,0,0,,,0,0,0,
Artis Gilmore,gilmoar01,197512020KEN,KEN,game,True,42:00,12,26,.462,0,0,,1,2,.500,,,18,4,,,2,5,25,
Louie Dampier,dampilo01,197512020KEN,KEN,game,True,39:00,6,12,.500,0,1,.000,4,4,1.000,,,0,5,,,2,0,16,
Wil Jones,joneswi02,197512020KEN,KEN,game,True,38:00,5,12,.417,0,0,,1,2,.500,,,8,2,,,3,6,11,
Caldwell Jones,jonesca01,197512020KEN,KEN,game,True,35:00,6,9,.667,0,0,,0,0,,,,10,2,,,1,5,12,
Ted McClain,mcclate01,197512020KEN,KEN,game,True,25:00,3,11,.273,0,0,,2,2,1.000,,,3,6,,,2,6,8,
Bird Averitt,averibi01,197512020KEN,KEN,game,False,32:00,9,26,.346,0,2,.000,7,8,.875,,,2,11,,,1,3,25,
Marv Roberts,roberma01,197512020KEN,KEN,game,False,13:00,4,6,.667,0,0,,2,2,1.000,,,2,0,,,1,2,10,
Tom Owens,owensto01,197512020KEN,KEN,game,False,10:00,0,0,,0,0,,3,4,.750,,,2,1,,,1,2,3,
Ron Thomas,thomaro01,197512020KEN,KEN,game,False,6:00,0,1,.000,0,0,,2,2,1.000,,,0,0,,,0,1,2,
Fatty Taylor,taylofa01,197512020SAA,VIR,game,True,42:00,1,14,.071,0,2,.000,2,4,.500,,,7,9,,,,3,4,
Mike Jackson,jacksmi01,197512020SAA,VIR,game,True,41:00,13,20,.650,0,0,,5,8,.625,,,15,4,,,,6,31,
Jan van Breda Kolff,vanbrja01,197512020SAA,VIR,game,True,38:00,2,9,.222,0,0,,0,0,,,,7,3,,,,2,4,
Gerald Govan,govange01,197512020SAA,VIR,game,True,31:00,1,5,.200,0,0,,0,0,,,,8,4,,,,0,2,
Ticky Burden,burdeti01,197512020SAA,VIR,game,True,19:00,6,17,.353,0,0,,6,6,1.000,,,1,1,,,,1,18,
Johnny Neumann,neumajo01,197512020SAA,VIR,game,False,25:00,10,25,.400,0,2,.000,2,2,1.000,,,5,1,,,,5,22,
Willie Wise,wisewi01,197512020SAA,VIR,game,False,25:00,5,12,.417,0,0,,2,2,1.000,,,4,3,,,,6,12,
Mel Bennett,benneme01,197512020SAA,VIR,game,False,17:00,4,11,.364,0,0,,0,0,,,,3,1,,,,6,8,
Dave Twardzik,twardda01,197512020SAA,VIR,game,False,2:00,0,0,,0,0,,0,0,,,,0,0,,,,0,0,
Larry Kenon,kenonla01,197512020SAA,SAA,game,True,33:00,7,15,.467,0,0,,2,3,.667,,,17,4,,,,2,16,
James Silas,silasja01,197512020SAA,SAA,game,True,28:00,6,9,.667,0,0,,9,11,.818,,,3,4,,,,4,21,
George Gervin,gervige01,197512020SAA,SAA,game,True,28:00,6,11,.545,0,0,,4,4,1.000,,,9,2,,,,2,16,
Billy Paultz,paultbi01,197512020SAA,SAA,game,True,27:00,8,13,.615,0,0,,0,0,,,,7,4,,,,2,16,
Allan Bristow,bristal01,197512020SAA,SAA,game,True,25:00,3,7,.429,0,0,,5,6,.833,,,3,4,,,,2,11,
Mark Olberding,olberma01,197512020SAA,SAA,game,False,29:00,2,7,.286,0,0,,7,8,.875,,,8,4,,,,4,11,
Coby Dietrick,dietrco01,197512020SAA,SAA,game,False,24:00,2,6,.333,0,0,,2,4,.500,,,7,1,,,,0,6,
George Karl,karlge01,197512020SAA,SAA,game,False,23:00,3,6,.500,0,0,,5,7,.714,,,1,4,,,,0,11,
Henry Ward,wardhe01,197512020SAA,SAA,game,False,17:00,3,8,.375,0,0,,1,1,1.000,,,3,1,,,,2,7,
Ken Smith,smithke02,197512020SAA,SAA,game,False,6:00,2,4,.500,0,0,,0,0,,,,1,0,,,,0,4,
Artis Gilmore,gilmoar01,197512030INA,KEN,game,True,43:00,5,17,.294,0,0,,6,11,.545,,,14,3,,,,3,16,
Louie Dampier,dampilo01,197512030INA,KEN,game,True,40:00,6,14,.429,1,2,.500,2,2,1.000,,,1,8,,,,1,15,
Wil Jones,joneswi02,197512030INA,KEN,game,True,39:00,11,17,.647,0,0,,1,2,.500,,,14,1,,,,5,23,
Ted McClain,mcclate01,197512030INA,KEN,game,True,36:00,10,15,.667,0,0,,0,0,,,,5,6,,,,6,20,
Caldwell Jones,jonesca01,197512030INA,KEN,game,True,30:00,4,12,.333,0,0,,1,2,.500,,,12,0,,,,4,9,
Bird Averitt,averibi01,197512030INA,KEN,game,False,20:00,2,17,.118,0,1,.000,2,3,.667,,,5,5,,,,3,6,
Marv Roberts,roberma01,197512030INA,KEN,game,False,13:00,1,4,.250,0,0,,1,2,.500,,,1,1,,,,0,3,
Ron Thomas,thomaro01,197512030INA,KEN,game,False,10:00,0,4,.000,0,0,,0,0,,,,6,0,,,,2,0,
Tom Owens,owensto01,197512030INA,KEN,game,False,9:00,3,5,.600,0,0,,2,6,.333,,,6,0,,,,0,8,
Dave Robisch,robisda01,197512030INA,INA,game,True,48:00,11,20,.550,0,0,,5,6,.833,,,11,4,,,,4,27,
Billy Knight,knighbi01,197512030INA,INA,game,True,47:00,11,21,.524,0,0,,4,5,.800,,,7,7,,,,4,26,
Don Buse,busedo01,197512030INA,INA,game,True,41:00,2,6,.333,0,2,.000,3,3,1.000,,,6,8,,,,0,7,
Bill Keller,kellebi01,197512030INA,INA,game,True,38:00,10,18,.556,4,8,.500,6,6,1.000,,,4,6,,,,2,30,
Darnell Hillman,hillmda01,197512030INA,INA,game,True,20:00,0,0,,0,0,,1,2,.500,,,9,2,,,,5,1,
Charles Jordan,jordach01,197512030INA,INA,game,False,29:00,7,15,.467,0,0,,0,0,,,,10,2,,,,6,14,
Bo Lamar,lamarbo01,197512030INA,INA,game,False,17:00,3,8,.375,0,0,,2,2,1.000,,,0,4,,,,1,8,
Ticky Burden,burdeti01,197512030SSL,VIR,game,True,48:00,12,26,.462,0,0,,12,13,.923,1,3,4,3,3,0,1,4,36,
Mike Jackson,jacksmi01,197512030SSL,VIR,game,True,48:00,12,16,.750,0,0,,2,2,1.000,4,7,11,1,3,0,4,3,26,
Jan van Breda Kolff,vanbrja01,197512030SSL,VIR,game,True,32:00,2,6,.333,0,0,,3,4,.750,0,6,6,1,0,0,2,1,7,
Gerald Govan,govange01,197512030SSL,VIR,game,True,3:00,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,
Fatty Taylor,taylofa01,197512030SSL,VIR,game,True,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,
Johnny Neumann,neumajo01,197512030SSL,VIR,game,False,38:00,10,24,.417,0,1,.000,3,3,1.000,3,2,5,3,3,2,3,6,23,
Mel Bennett,benneme01,197512030SSL,VIR,game,False,35:00,4,12,.333,0,0,,6,10,.600,7,3,10,1,2,2,1,6,14,
Dave Twardzik,twardda01,197512030SSL,VIR,game,False,27:00,4,9,.444,0,0,,0,0,,2,3,5,2,2,0,1,5,8,
Willie Wise,wisewi01,197512030SSL,VIR,game,False,6:00,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,
Maurice Lucas,lucasma01,197512030SSL,SSL,game,True,44:00,11,25,.440,0,0,,0,0,,8,13,21,1,0,0,7,5,22,
Marvin Barnes,barnema01,197512030SSL,SSL,game,True,42:00,10,31,.323,0,0,,6,8,.750,12,11,23,6,3,2,3,5,26,
Freddie Lewis,lewisfr02,197512030SSL,SSL,game,True,40:00,10,20,.500,1,2,.500,10,12,.833,0,3,3,2,0,0,3,6,31,
Mike Barr,barrmi01,197512030SSL,SSL,game,True,38:00,3,6,.500,0,0,,3,5,.600,0,2,2,6,4,0,2,1,9,
M.L. Carr,carrml01,197512030SSL,SSL,game,True,35:00,8,16,.500,0,0,,2,3,.667,5,1,6,6,3,1,1,3,18,
Rudy Hackett,hackeru01,197512030SSL,SSL,game,False,24:00,1,5,.200,0,0,,0,0,,0,2,2,0,1,2,0,3,2,
Harry Rogers,rogerha01,197512030SSL,SSL,game,False,10:00,1,3,.333,0,0,,2,2,1.000,0,2,2,0,0,0,2,1,4,
Barry Parkhill,parkhba01,197512030SSL,SSL,game,False,7:00,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,
Wil Jones,joneswi02,197512050VIR,KEN,game,True,46:00,7,11,.636,0,0,,4,4,1.000,,,8,0,,,5,3,18,
Artis Gilmore,gilmoar01,197512050VIR,KEN,game,True,44:00,13,24,.542,0,0,,4,7,.571,,,9,2,,,3,3,30,
Ted McClain,mcclate01,197512050VIR,KEN,game,True,33:00,3,5,.600,0,0,,2,2,1.000,,,2,2,,,2,5,8,
Louie Dampier,dampilo01,197512050VIR,KEN,game,True,30:00,3,10,.300,1,2,.500,5,7,.714,,,1,5,,,4,1,12,
Caldwell Jones,jonesca01,197512050VIR,KEN,game,True,27:00,5,8,.625,0,0,,2,2,1.000,,,11,1,,,1,6,12,
Bird Averitt,averibi01,197512050VIR,KEN,game,False,33:00,14,24,.583,0,0,,8,9,.889,,,4,6,,,2,2,36,
Marv Roberts,roberma01,197512050VIR,KEN,game,False,15:00,1,5,.200,0,0,,0,0,,,,3,1,,,2,4,2,
Ron Thomas,thomaro01,197512050VIR,KEN,game,False,6:00,0,0,,0,0,,2,2,1.000,,,1,0,,,1,1,2,
Jimmie Baker,bakerji01,197512050VIR,KEN,game,False,6:00,0,2,.000,0,0,,0,0,,,,1,0,,,0,1,0,
Jim Eakins,eakinji01,197512050VIR,VIR,game,True,46:00,4,14,.286,0,0,,2,2,1.000,,,12,2,,,1,5,10,
Ticky Burden,burdeti01,197512050VIR,VIR,game,True,43:00,10,20,.500,0,0,,9,9,1.000,,,3,2,,,6,5,29,
Mike Jackson,jacksmi01,197512050VIR,VIR,game,True,37:00,3,9,.333,0,0,,1,2,.500,,,11,4,,,5,4,7,
Dave Twardzik,twardda01,197512050VIR,VIR,game,True,25:00,5,6,.833,0,0,,1,2,.500,,,0,5,,,1,4,11,
Jan van Breda Kolff,vanbrja01,197512050VIR,VIR,game,True,21:00,3,4,.750,0,0,,0,0,,,,3,3,,,0,2,6,
Mel Bennett,benneme01,197512050VIR,VIR,game,False,40:00,6,11,.545,0,0,,0,0,,,,3,2,,,2,2,12,
Johnny Neumann,neumajo01,197512050VIR,VIR,game,False,25:00,12,22,.545,3,6,.500,9,10,.900,,,4,1,,,3,6,36,
Fatty Taylor,taylofa01,197512050VIR,VIR,game,False,3:00,0,0,,0,0,,0,0,,,,1,0,,,2,1,0,
M.L. Carr,carrml01,197512050INA,SSL,game,True,32:00,7,13,.538,0,0,,2,2,1.000,,,12,1,,,,4,16,
Freddie Lewis,lewisfr02,197512050INA,SSL,game,True,31:00,5,16,.313,3,4,.750,4,6,.667,,,2,4,,,,3,17,
Maurice Lucas,lucasma01,197512050INA,SSL,game,True,30:00,8,19,.421,0,0,,2,2,1.000,,,8,3,,,,1,18,
Mike Barr,barrmi01,197512050INA,SSL,game,True,30:00,4,6,.667,1,1,1.000,0,0,,,,5,3,,,,1,9,
Marvin Barnes,barnema01,197512050INA,SSL,game,True,21:00,2,9,.222,0,0,,0,0,,,,3,1,,,,4,4,
Ron Boone,boonero01,197512050INA,SSL,game,False,36:00,11,19,.579,1,1,1.000,6,6,1.000,,,5,7,,,,1,29,
Steve Green,greenst01,197512050INA,SSL,game,False,21:00,3,8,.375,0,0,,0,0,,,,5,1,,,,4,6,
Barry Parkhill,parkhba01,197512050INA,SSL,game,False,20:00,1,6,.167,0,1,.000,0,0,,,,0,5,,,,1,2,
Randy Denton,dentora01,197512050INA,SSL,game,False,19:00,1,6,.167,0,0,,2,3,.667,,,9,0,,,,2,4,
Dave Robisch,robisda01,197512050INA,INA,game,True,39:00,8,17,.471,0,0,,6,6,1.000,,,12,7,,,,2,22,
Darnell Hillman,hillmda01,197512050INA,INA,game,True,35:00,8,18,.444,0,0,,7,9,.778,,,15,7,,,,2,23,
Billy Knight,knighbi01,197512050INA,INA,game,True,32:00,8,19,.421,0,0,,0,0,,,,12,5,,,,4,16,
Bill Keller,kellebi01,197512050INA,INA,game,True,31:00,4,10,.400,1,2,.500,2,4,.500,,,4,2,,,,2,11,
Don Buse,busedo01,197512050INA,INA,game,True,30:00,5,6,.833,2,3,.667,2,2,1.000,,,3,5,,,,2,14,
Bo Lamar,lamarbo01,197512050INA,INA,game,False,24:00,13,19,.684,1,3,.333,0,0,,,,7,2,,,,1,27,
Tom Owens,owensto01,197512050INA,INA,game,False,22:00,2,3,.667,0,0,,2,2,1.000,,,7,1,,,,3,6,
Charles Jordan,jordach01,197512050INA,INA,game,False,15:00,2,7,.286,0,0,,0,0,,,,2,3,,,,5,4,
Mike Flynn,flynnmi01,197512050INA,INA,game,False,12:00,0,6,.000,0,2,.000,0,0,,,,1,0,,,,3,0,
Marvin Barnes,barnema01,197512060SAA,SSL,game,True,,12,18,.667,0,0,,4,6,.667,,,11,2,2,3,1,3,28,
Freddie Lewis,lewisfr02,197512060SAA,SSL,game,True,,8,21,.381,1,5,.200,6,10,.600,,,2,7,2,0,0,2,23,
Maurice Lucas,lucasma01,197512060SAA,SSL,game,True,,8,17,.471,0,1,.000,1,1,1.000,,,7,3,1,0,5,6,17,
Ron Boone,boonero01,197512060SAA,SSL,game,True,,7,16,.438,0,0,,1,2,.500,,,1,4,0,0,5,6,15,
M.L. Carr,carrml01,197512060SAA,SSL,game,True,,2,13,.154,0,1,.000,1,2,.500,,,17,6,2,0,2,5,5,
Randy Denton,dentora01,197512060SAA,SSL,game,False,,6,12,.500,0,0,,0,0,,,,9,1,0,1,2,4,12,
Mike Barr,barrmi01,197512060SAA,SSL,game,False,,1,3,.333,0,0,,0,0,,,,0,3,0,0,1,1,2,
Steve Green,greenst01,197512060SAA,SSL,game,False,,1,3,.333,0,0,,0,0,,,,2,1,0,0,1,4,2,
George Gervin,gervige01,197512060SAA,SAA,game,True,,14,28,.500,0,0,,8,10,.800,,,10,4,2,0,5,2,36,
Larry Kenon,kenonla01,197512060SAA,SAA,game,True,,8,21,.381,0,0,,8,8,1.000,,,11,4,1,0,6,3,24,
Billy Paultz,paultbi01,197512060SAA,SAA,game,True,,10,17,.588,0,0,,0,1,.000,,,12,4,4,4,2,3,20,
James Silas,silasja01,197512060SAA,SAA,game,True,,5,11,.455,0,0,,4,5,.800,,,4,11,0,1,0,3,14,
Allan Bristow,bristal01,197512060SAA,SAA,game,True,,3,8,.375,0,0,,2,2,1.000,,,4,4,0,0,1,1,8,
Mark Olberding,olberma01,197512060SAA,SAA,game,False,,5,7,.714,0,0,,2,2,1.000,,,5,3,0,0,1,5,12,
Mike Gale,galemi01,197512060SAA,SAA,game,False,,2,7,.286,0,0,,0,0,,,,2,0,3,0,1,1,4,
Coby Dietrick,dietrco01,197512060SAA,SAA,game,False,,0,2,.000,0,0,,0,0,,,,0,2,0,0,0,1,0,
Billy Knight,knighbi01,197512060DNA,INA,game,True,48:00,12,27,.444,0,0,,5,5,1.000,,,14,6,,,,3,29,
Don Buse,busedo01,197512060DNA,INA,game,True,39:00,4,7,.571,1,4,.250,0,0,,,,2,2,,,,3,9,
Dave Robisch,robisda01,197512060DNA,INA,game,True,38:00,7,16,.438,0,0,,7,9,.778,,,7,2,,,,4,21,
