Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
197210100BUF,ATL,game,,Herm Gilliam,gillihe01,46:00,7,11.0,0.636,,,,2,5,0.4,,,11.0,9.0,,,,5.0,16,,
197210100BUF,ATL,game,,Pete Maravich,maravpe01,45:00,12,25.0,0.48,,,,10,13,0.769,,,6.0,7.0,,,,2.0,34,,
197210100BUF,ATL,game,,Lou Hudson,hudsolo01,44:00,13,24.0,0.542,,,,6,6,1.0,,,9.0,7.0,,,,1.0,32,,
197210100BUF,ATL,game,,Walt Bellamy,bellawa01,44:00,9,14.0,0.643,,,,2,5,0.4,,,12.0,4.0,,,,5.0,20,,
197210100BUF,ATL,game,,George Trapp,trappge01,20:00,3,5.0,0.6,,,,3,4,0.75,,,5.0,1.0,,,,3.0,9,,
197210100BUF,ATL,game,,Jim Washington,washiji01,19:00,1,2.0,0.5,,,,0,0,,,,4.0,2.0,,,,2.0,2,,
197210100BUF,ATL,game,,Don Adams,adamsdo01,14:00,1,7.0,0.143,,,,3,4,0.75,,,3.0,1.0,,,,2.0,5,,
197210100BUF,ATL,game,,Bob Christian,chrisbo01,4:00,1,2.0,0.5,,,,0,0,,,,3.0,0.0,,,,1.0,2,,
197210100BUF,ATL,game,,Steve Bracey,bracest01,4:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,1.0,0,,
197210100BUF,BUF,game,,Bob Kauffman,kauffbo01,45:00,7,14.0,0.5,,,,4,5,0.8,,,9.0,6.0,,,,5.0,18,,
197210100BUF,BUF,game,,Elmore Smith,smithel01,35:00,5,11.0,0.455,,,,2,3,0.667,,,8.0,5.0,,,,5.0,12,,
197210100BUF,BUF,game,,Dick Garrett,garredi01,33:00,12,17.0,0.706,,,,1,1,1.0,,,5.0,3.0,,,,5.0,25,,
197210100BUF,BUF,game,,Bob McAdoo,mcadobo01,32:00,9,18.0,0.5,,,,2,3,0.667,,,10.0,4.0,,,,1.0,20,,
197210100BUF,BUF,game,,Howard Komives,komivho01,31:00,6,15.0,0.4,,,,2,2,1.0,,,5.0,3.0,,,,4.0,14,,
197210100BUF,BUF,game,,Randy Smith,smithra01,24:00,4,11.0,0.364,,,,5,7,0.714,,,7.0,3.0,,,,4.0,13,,
197210100BUF,BUF,game,,Fred Hilton,hiltofr01,20:00,2,14.0,0.143,,,,1,2,0.5,,,1.0,2.0,,,,2.0,5,,
197210100BUF,BUF,game,,Cornell Warner,warneco01,13:00,1,5.0,0.2,,,,0,0,,,,2.0,2.0,,,,1.0,2,,
197210100BUF,BUF,game,,Walt Hazzard,abdulma01,7:00,0,3.0,0.0,,,,0,0,,,,0.0,0.0,,,,1.0,0,,
197210100NYK,SEA,game,,John Brisker,briskjo01,37:00,8,20.0,0.4,,,,0,2,0.0,,,4.0,3.0,,,,3.0,16,,
197210100NYK,SEA,game,,Dick Snyder,snydedi01,37:00,4,6.0,0.667,,,,3,4,0.75,,,3.0,2.0,,,,0.0,11,,
197210100NYK,SEA,game,,Spencer Haywood,haywosp01,35:00,5,20.0,0.25,,,,2,2,1.0,,,10.0,2.0,,,,1.0,12,,
197210100NYK,SEA,game,,Jim McDaniels,mcdanji01,34:00,7,13.0,0.538,,,,0,1,0.0,,,10.0,2.0,,,,4.0,14,,
197210100NYK,SEA,game,,Butch Beard,beardbu01,32:00,2,8.0,0.25,,,,2,2,1.0,,,3.0,6.0,,,,2.0,6,,
197210100NYK,SEA,game,,Fred Brown,brownfr01,15:00,3,4.0,0.75,,,,0,0,,,,0.0,0.0,,,,3.0,6,,
197210100NYK,SEA,game,,Jim Fox,foxji01,14:00,2,4.0,0.5,,,,1,2,0.5,,,7.0,3.0,,,,1.0,5,,
197210100NYK,SEA,game,,Bud Stallworth,stallbu01,13:00,4,7.0,0.571,,,,0,0,,,,2.0,0.0,,,,5.0,8,,
197210100NYK,SEA,game,,Lee Winfield,winfile01,12:00,1,3.0,0.333,,,,0,0,,,,0.0,1.0,,,,0.0,2,,
197210100NYK,SEA,game,,Gar Heard,heardga01,11:00,4,6.0,0.667,,,,1,1,1.0,,,2.0,0.0,,,,1.0,9,,
197210100NYK,NYK,game,,Bill Bradley,bradlbi01,35:00,12,20.0,0.6,,,,2,2,1.0,,,2.0,3.0,,,,3.0,26,,
197210100NYK,NYK,game,,Walt Frazier,fraziwa01,33:00,8,13.0,0.615,,,,0,0,,,,7.0,7.0,,,,3.0,16,,
197210100NYK,NYK,game,,Dave DeBusschere,debusda01,30:00,8,16.0,0.5,,,,2,2,1.0,,,9.0,2.0,,,,4.0,18,,
197210100NYK,NYK,game,,Earl Monroe,monroea01,28:00,7,17.0,0.412,,,,1,1,1.0,,,1.0,1.0,,,,1.0,15,,
197210100NYK,NYK,game,,John Gianelli,gianejo01,7:00,1,1.0,1.0,,,,0,0,,,,1.0,0.0,,,,1.0,2,,
197210100NYK,NYK,game,,Henry Bibby,bibbyhe01,7:00,0,2.0,0.0,,,,0,0,,,,0.0,1.0,,,,1.0,0,,
197210100NYK,NYK,game,,Tom Riker,rikerto01,5:00,0,2.0,0.0,,,,2,3,0.667,,,2.0,0.0,,,,0.0,2,,
197210100NYK,NYK,game,,Luther Rackley,rackllu01,2:00,0,0.0,,,,,0,0,,,,1.0,0.0,,,,2.0,0,,
197210100NYK,NYK,game,,Jerry Lucas,lucasje01,41:00,5,12.0,0.417,,,,0,0,,,,14.0,11.0,,,,0.0,10,,
197210100NYK,NYK,game,,Phil Jackson,jacksph01,24:00,2,7.0,0.286,,,,4,7,0.571,,,3.0,4.0,,,,3.0,8,,
197210100NYK,NYK,game,,Dean Meminger,meminde01,20:00,7,12.0,0.583,,,,2,4,0.5,,,7.0,2.0,,,,0.0,16,,
197210100NYK,NYK,game,,Dick Barnett,barnedi01,8:00,0,1.0,0.0,,,,0,0,,,,1.0,2.0,,,,0.0,0,,
197210100CHI,PHI,game,True,Bill Bridges,bridgbi01,48:00,5,16.0,0.313,,,,7,11,0.636,,,15.0,1.0,,,,4.0,17,,
197210100CHI,PHI,game,True,Hal Greer,greerha01,46:00,5,11.0,0.455,,,,2,2,1.0,,,10.0,4.0,,,,4.0,12,,
197210100CHI,PHI,game,True,Fred Carter,cartefr01,42:00,9,25.0,0.36,,,,4,5,0.8,,,5.0,4.0,,,,5.0,22,,
197210100CHI,PHI,game,True,John Block,blockjo01,42:00,6,11.0,0.545,,,,6,11,0.545,,,8.0,0.0,,,,4.0,18,,
197210100CHI,PHI,game,True,Dennis Awtrey,awtrede01,24:00,1,4.0,0.25,,,,1,4,0.25,,,11.0,2.0,,,,5.0,3,,
197210100CHI,PHI,game,False,Kevin Loughery,loughke01,19:00,2,10.0,0.2,,,,4,4,1.0,,,2.0,2.0,,,,3.0,8,,
197210100CHI,PHI,game,False,Dale Schlueter,schluda01,12:00,3,3.0,1.0,,,,1,3,0.333,,,3.0,0.0,,,,2.0,7,,
197210100CHI,PHI,game,False,Manny Leaks,leaksma01,6:00,1,1.0,1.0,,,,0,0,,,,0.0,0.0,,,,0.0,2,,
197210100CHI,PHI,game,False,Freddie Boyd,boydfr01,1:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
197210100CHI,CHI,game,True,Jerry Sloan,sloanje01,36:00,3,10.0,0.3,,,,0,0,,,,10.0,4.0,,,,5.0,6,,
197210100CHI,CHI,game,True,Norm Van Lier,vanlino01,34:00,1,9.0,0.111,,,,2,3,0.667,,,4.0,6.0,,,,6.0,4,,
197210100CHI,CHI,game,True,Bob Love,lovebo01,33:00,6,22.0,0.273,,,,4,4,1.0,,,7.0,1.0,,,,5.0,16,,
197210100CHI,CHI,game,True,Clifford Ray,raycl01,31:00,4,8.0,0.5,,,,0,0,,,,20.0,2.0,,,,6.0,8,,
197210100CHI,CHI,game,True,Chet Walker,walkech01,30:00,10,17.0,0.588,,,,4,4,1.0,,,9.0,1.0,,,,4.0,24,,
197210100CHI,CHI,game,False,Bob Weiss,weissbo01,30:00,6,14.0,0.429,,,,5,5,1.0,,,0.0,2.0,,,,2.0,17,,
197210100CHI,CHI,game,False,Tom Boerwinkle,boerwto01,17:00,3,5.0,0.6,,,,0,0,,,,7.0,3.0,,,,4.0,6,,
197210100CHI,CHI,game,False,Kenny McIntosh,mcintke01,15:00,4,7.0,0.571,,,,0,0,,,,7.0,1.0,,,,1.0,8,,
197210100CHI,CHI,game,False,Jim King,kingji01,14:00,3,7.0,0.429,,,,0,0,,,,0.0,1.0,,,,1.0,6,,
197210100CLE,BAL,game,True,Phil Chenier,cheniph01,48:00,8,21.0,0.381,,,,4,5,0.8,,,2.0,7.0,,,,4.0,20,,
197210100CLE,BAL,game,True,Wes Unseld,unselwe01,42:00,7,10.0,0.7,,,,1,1,1.0,,,15.0,7.0,,,,4.0,15,,
197210100CLE,BAL,game,True,Elvin Hayes,hayesel01,41:00,5,18.0,0.278,,,,8,10,0.8,,,23.0,1.0,,,,6.0,18,,
197210100CLE,BAL,game,True,Mike Riordan,riordmi01,40:00,2,15.0,0.133,,,,7,8,0.875,,,5.0,6.0,,,,3.0,11,,
197210100CLE,BAL,game,True,Rich Rinaldi,rinalri01,35:00,12,19.0,0.632,,,,2,3,0.667,,,2.0,3.0,,,,1.0,26,,
197210100CLE,BAL,game,False,Dave Stallworth,stallda01,20:00,3,6.0,0.5,,,,0,0,,,,1.0,3.0,,,,4.0,6,,
197210100CLE,BAL,game,False,Stan Love,lovest01,13:00,3,4.0,0.75,,,,0,0,,,,0.0,3.0,,,,1.0,6,,
197210100CLE,BAL,game,False,Kevin Porter,porteke01,1:00,0,0.0,,,,,0,0,,,,0.0,0.0,,,,0.0,0,,
197210100CLE,CLE,game,True,John Johnson,johnsjo01,46:00,11,27.0,0.407,,,,2,2,1.0,,,11.0,6.0,,,,3.0,24,,
197210100CLE,CLE,game,True,Austin Carr,carrau01,42:00,8,19.0,0.421,,,,6,8,0.75,,,3.0,5.0,,,,3.0,22,,
197210100CLE,CLE,game,True,Rick Roberson,roberri01,40:00,6,13.0,0.462,,,,4,6,0.667,,,15.0,2.0,,,,5.0,16,,
197210100CLE,CLE,game,True,Jim Cleamons,cleamji01,33:00,3,10.0,0.3,,,,0,0,,,,6.0,3.0,,,,1.0,6,,
197210100CLE,CLE,game,True,Dave Sorenson,sorenda01,32:00,2,10.0,0.2,,,,4,9,0.444,,,17.0,2.0,,,,3.0,8,,
197210100CLE,CLE,game,False,Bingo Smith,smithbi02,16:00,1,7.0,0.143,,,,0,0,,,,1.0,2.0,,,,2.0,2,,
197210100CLE,CLE,game,False,Steve Patterson,pattest01,10:00,2,6.0,0.333,,,,0,0,,,,5.0,3.0,,,,1.0,4,,
197210100CLE,CLE,game,False,Charlie Davis,davisch01,7:00,2,3.0,0.667,,,,0,2,0.0,,,0.0,2.0,,,,2.0,4,,
197210100CLE,CLE,game,False,Dwight Davis,davisdw01,7:00,2,2.0,1.0,,,,0,0,,,,1.0,1.0,,,,1.0,4,,
197210100CLE,CLE,game,False,Walt Wesley,weslewa01,7:00,0,3.0,0.0,,,,0,0,,,,0.0,0.0,,,,2.0,0,,
