Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,TS%,eFG%,3PAr%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Reason
198711060POR,PHO,game,False,James Bailey,baileja01,14:00,0.363,0.333,,0.333,9.0,19.6,14.1,0.0,0.0,0.0,30.4,27.9,56,114,-21.2,
198711060POR,PHO,game,False,Bernard Thompson,thompbe01,13:00,1.031,1.0,,0.667,0.0,0.0,0.0,11.9,0.0,0.0,0.0,11.8,214,117,7.7,
198711060POR,PHO,game,False,Mike Sanders,sandemi01,12:00,0.4,0.4,,0.0,21.1,0.0,11.0,0.0,0.0,0.0,16.7,19.7,82,117,-10.7,
198711060POR,POR,game,True,Kiki Vandeweghe,vandeki01,41:00,0.722,0.688,,0.875,0.0,6.2,3.2,7.3,1.1,0.0,4.3,23.7,141,101,6.5,
198711060POR,POR,game,True,Clyde Drexler,drexlcl01,39:00,0.709,0.667,,0.667,0.0,19.4,10.1,25.2,3.5,0.0,24.4,22.1,115,93,4.2,
198711060POR,POR,game,True,Terry Porter,portete01,37:00,0.41,0.375,,0.5,0.0,13.7,7.1,32.3,0.0,0.0,17.0,13.3,103,101,-4.8,
198711060POR,POR,game,True,Steve Johnson,johnsst03,33:00,0.674,0.733,,0.2,8.3,19.1,13.9,10.4,0.0,1.8,26.9,28.4,92,99,-3.2,
198711060POR,POR,game,True,Caldwell Jones,jonesca01,19:00,,,,,7.2,26.6,17.3,0.0,2.4,6.3,,0.0,200,89,5.3,
198711060POR,POR,game,False,Jerome Kersey,kerseje01,26:00,0.608,0.5,,1.0,15.8,4.9,10.1,15.1,3.5,4.6,14.8,21.8,122,93,8.0,
198711060POR,POR,game,False,Kevin Duckworth,duckwke01,23:00,0.605,0.571,,0.143,11.9,22.0,17.2,0.0,0.0,0.0,28.7,19.0,90,99,-6.3,
198711060POR,POR,game,False,Michael Holton,holtomi01,19:00,0.654,0.667,,0.333,0.0,6.6,3.5,37.3,0.0,0.0,36.8,24.0,93,103,-1.5,
198711060POR,POR,game,False,Kevin Gamble,gamblke01,1:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,104,-1.1,
198711060POR,POR,game,False,Charles Jones,jonesch02,1:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,41.9,0,104,-44.4,
198711060POR,POR,game,False,Nikita Wilson,wilsoni01,1:00,1.136,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,36.9,237,104,73.7,
198711060DAL,UTA,game,True,Karl Malone,malonka01,36:00,0.578,0.526,,0.316,5.9,7.0,6.5,16.2,0.0,3.0,18.8,29.6,99,98,4.1,
198711060DAL,UTA,game,True,Mark Eaton,eatonma01,35:00,0.298,0.2,,0.4,12.2,19.2,16.1,7.8,0.0,9.2,7.8,14.6,81,88,3.6,
198711060DAL,UTA,game,True,Darrell Griffith,griffda01,32:00,0.445,0.469,,0.438,0.0,10.5,5.9,16.4,2.9,0.0,9.5,26.4,87,91,1.2,
198711060DAL,UTA,game,True,Thurl Bailey,baileth01,30:00,0.47,0.429,,0.143,3.6,19.6,12.5,16.9,0.0,5.4,21.2,25.2,82,89,1.3,
198711060DAL,UTA,game,True,Rickey Green,greenri01,24:00,0.5,0.5,,0.0,0.0,14.0,7.8,41.2,0.0,0.0,50.0,13.3,74,95,-6.5,
198711060DAL,UTA,game,False,John Stockton,stockjo01,25:00,0.554,0.4,,0.6,4.3,10.1,7.5,45.0,0.0,0.0,13.7,11.7,129,98,3.8,
198711060DAL,UTA,game,False,Bob Hansen,hansebo01,16:00,0.291,0.333,,0.333,0.0,15.8,8.8,8.6,2.9,0.0,36.8,13.6,43,88,-7.7,
198711060DAL,UTA,game,False,Marc Iavaroni,iavarma01,16:00,0.174,0.0,,1.0,20.0,15.8,17.6,0.0,0.0,0.0,51.0,14.7,40,94,-14.0,
198711060DAL,UTA,game,False,Melvin Turpin,turpime01,14:00,0.75,0.75,,0.0,15.2,6.0,10.1,0.0,0.0,3.9,11.1,25.7,126,98,11.5,
198711060DAL,UTA,game,False,Carey Scurry,scurrca01,12:00,0.5,0.5,,0.0,0.0,7.0,3.9,0.0,3.9,0.0,20.0,16.7,76,91,-4.1,
198711060DAL,DAL,game,True,Mark Aguirre,aguirma01,38:00,0.522,0.458,,0.542,6.6,5.6,6.2,19.8,2.5,3.2,11.9,33.8,104,91,11.5,
198711060DAL,DAL,game,True,Rolando Blackman,blackro01,37:00,0.508,0.273,,1.182,2.3,5.8,3.8,22.3,2.5,0.0,5.6,18.2,120,93,6.1,
198711060DAL,DAL,game,True,Derek Harper,harpede01,35:00,0.354,0.306,,0.222,2.4,18.3,9.4,15.7,2.7,1.7,4.8,22.6,86,87,0.5,
198711060DAL,DAL,game,True,James Donaldson,donalja01,30:00,0.212,0.222,,0.111,25.3,14.2,20.4,0.0,0.0,2.0,0.0,12.0,85,93,-6.5,
198711060DAL,DAL,game,True,Sam Perkins,perkisa01,29:00,0.301,0.222,,0.667,2.9,22.1,11.4,11.1,1.6,0.0,7.9,16.6,73,89,-5.2,
198711060DAL,DAL,game,False,Roy Tarpley,tarplro01,26:00,0.364,0.364,,0.0,9.7,28.7,18.1,7.2,0.0,7.0,15.4,19.0,77,86,-1.9,
198711060DAL,DAL,game,False,Uwe Blab,blabuw01,16:00,0.333,0.333,,0.0,10.5,6.7,8.8,10.0,0.0,0.0,25.0,9.5,77,97,-6.9,
198711060DAL,DAL,game,False,Detlef Schrempf,schrede01,15:00,0.615,0.5,,0.5,0.0,7.1,3.1,0.0,3.1,0.0,29.1,17.5,88,90,-4.7,
198711060DAL,DAL,game,False,Steve Alford,alforst01,13:00,0.5,0.5,,0.0,0.0,24.6,10.9,84.2,3.6,0.0,14.3,20.5,109,84,8.7,
198711060DAL,DAL,game,False,Bill Wennington,wennibi01,1:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.0,0,99,-51.3,
198711060DEN,LAC,game,True,Larry Drew,drewla01,40:00,0.457,0.393,,0.214,0.0,19.5,7.7,20.0,0.0,0.0,16.4,16.7,86,122,-7.7,
198711060DEN,LAC,game,True,Mike Woodson,woodsmi01,27:00,0.414,0.4,,0.2,0.0,14.4,5.7,30.8,3.0,0.0,21.6,18.8,76,116,-5.8,
198711060DEN,LAC,game,True,Benoit Benjamin,benjabe01,21:00,0.307,0.25,,0.5,0.0,18.5,7.3,13.6,0.0,6.7,45.0,15.5,42,117,-9.7,
198711060DEN,LAC,game,True,Joe Wolf,wolfjo01,21:00,0.5,0.5,,0.0,12.0,6.2,9.7,8.5,1.9,2.2,33.3,20.9,72,118,-8.6,
198711060DEN,LAC,game,True,Quintin Dailey,dailequ01,17:00,0.478,0.417,,0.5,0.0,7.6,3.0,12.9,4.8,0.0,0.0,31.5,101,114,4.4,
198711060DEN,LAC,game,False,Reggie Williams,willire01,33:00,0.37,0.316,,0.316,7.7,3.9,6.2,10.1,0.0,2.9,4.4,25.1,83,123,-3.5,
198711060DEN,LAC,game,False,Tod Murphy,murphto01,19:00,0.906,1.0,,4.0,4.4,6.8,5.4,15.1,2.2,0.0,0.0,5.3,194,120,1.7,
198711060DEN,LAC,game,False,Norris Coleman,colemno01,18:00,0.317,0.286,,0.286,0.0,21.6,8.5,0.0,0.0,0.0,11.3,18.0,59,121,-13.6,
198711060DEN,LAC,game,False,Earl Cureton,curetea01,16:00,0.5,0.5,,0.0,5.3,24.3,12.8,0.0,0.0,0.0,33.3,27.4,62,121,-15.6,
198711060DEN,LAC,game,False,Ken Norman,normake01,12:00,0.483,0.5,,0.375,21.1,21.6,21.3,20.0,3.4,0.0,9.7,31.4,95,114,2.4,
198711060DEN,LAC,game,False,Martin Nessley,nesslma01,8:00,0.5,0.5,,0.0,10.5,16.2,12.8,20.0,0.0,5.9,50.0,18.3,62,118,-8.5,
198711060DEN,LAC,game,False,Darnell Valentine,valenda01,8:00,0.0,0.0,,0.0,0.0,0.0,0.0,33.3,0.0,0.0,66.7,13.7,25,125,-25.4,
198711060DEN,DEN,game,True,Fat Lever,leverfa01,25:00,0.409,0.385,,0.077,10.4,26.9,20.4,44.2,8.2,0.0,22.9,24.6,93,65,8.2,
198711060DEN,DEN,game,True,Otis Smith,smithot01,25:00,0.507,0.467,,0.267,10.4,10.1,10.2,9.7,0.0,2.2,10.7,26.4,104,84,-4.7,
198711060DEN,DEN,game,True,Alex English,englial01,23:00,0.6,0.588,,0.176,11.3,14.6,13.3,19.5,0.0,0.0,14.1,32.6,110,85,1.3,
198711060DEN,DEN,game,True,Calvin Natt,nattca01,21:00,0.74,0.6,,0.8,0.0,4.0,2.4,24.8,0.0,0.0,12.9,13.0,148,89,5.3,
198711060DEN,DEN,game,True,Wayne Cooper,coopewa01,19:00,0.924,0.857,,0.714,6.8,35.5,24.2,0.0,0.0,11.6,9.8,18.9,168,69,14.9,
198711060DEN,DEN,game,False,Jay Vincent,vinceja01,25:00,0.5,0.5,,0.0,0.0,6.7,4.1,0.0,1.6,0.0,11.1,25.4,90,84,-8.2,
198711060DEN,DEN,game,False,Michael Adams,adamsmi01,24:00,0.581,0.583,,0.333,0.0,7.0,4.3,46.8,3.4,0.0,0.0,10.1,153,81,11.1,
198711060DEN,DEN,game,False,Blair Rasmussen,rasmubl01,20:00,0.717,0.625,,0.5,0.0,33.7,20.4,5.9,0.0,5.5,9.3,18.9,137,75,6.2,
198711060DEN,DEN,game,False,T.R. Dunn,dunntr01,15:00,0.868,1.0,,1.0,0.0,5.6,3.4,0.0,2.7,0.0,41.0,11.5,82,81,-6.3,
198711060DEN,DEN,game,False,Bill Hanzlik,hanzlbi01,15:00,0.592,0.4,,0.8,8.6,0.0,3.4,6.9,5.5,0.0,0.0,15.9,144,79,7.0,
198711060DEN,DEN,game,False,Andre Moore,moorean01,14:00,0.387,0.167,,0.667,27.8,12.0,18.2,27.7,2.9,0.0,11.4,22.0,112,80,2.5,
198711060DEN,DEN,game,False,Danny Schayes,schayda01,14:00,0.525,0.333,,1.333,9.3,36.1,25.5,0.0,0.0,0.0,0.0,12.0,130,78,-5.1,
198711060DET,NYK,game,True,Gerald Wilkins,wilkige01,35:00,0.552,0.5,,0.3,6.1,3.5,4.9,31.3,1.2,2.0,20.9,31.4,95,104,2.4,
198711060DET,NYK,game,True,Kenny Walker,walkeke01,27:00,0.322,0.3,,0.2,15.8,13.7,14.8,5.1,1.6,2.7,15.5,18.3,72,100,-3.8,
198711060DET,NYK,game,True,Patrick Ewing,ewingpa01,23:00,0.505,0.545,,0.182,9.3,37.5,22.4,30.4,1.9,6.2,20.2,24.8,89,91,5.8,
198711060DET,NYK,game,True,Pat Cummings,cummipa01,19:00,0.644,0.545,,0.455,0.0,25.9,12.0,10.2,0.0,0.0,13.2,30.7,112,102,3.5,
198711060DET,NYK,game,True,Gerald Henderson,hendege01,15:00,0.625,0.625,,0.0,0.0,8.2,3.8,9.5,0.0,0.0,33.3,15.4,79,106,-7.8,
198711060DET,NYK,game,False,Bill Cartwright,cartwbi01,24:00,0.376,0.25,,0.75,0.0,25.6,11.9,5.3,0.0,0.0,53.0,18.1,39,102,-13.9,
198711060DET,NYK,game,False,Rory Sparrow,sparrro01,23:00,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,5.7,0.0,33.3,15.0,60,96,-2.4,
198711060DET,NYK,game,False,Chris McNealy,mcneach01,20:00,0.6,0.6,,0.0,0.0,6.2,2.9,22.0,2.2,0.0,37.5,15.4,79,102,-0.5,
198711060DET,NYK,game,False,Ray Tolbert,tolbera01,20:00,0.75,0.75,,0.0,5.3,12.3,8.6,7.3,0.0,0.0,0.0,7.7,154,105,1.7,
198711060DET,NYK,game,False,Mark Jackson,jacksma01,19:00,0.41,0.25,,0.5,0.0,6.5,3.0,47.2,4.6,0.0,17.0,11.9,105,97,5.7,
198711060DET,NYK,game,False,Sidney Green,greensi02,11:00,0.673,0.667,,1.667,0.0,22.4,10.4,14.0,4.0,0.0,27.8,25.1,97,94,4.4,
198711060DET,NYK,game,False,Trent Tucker,tucketr01,4:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0,107,-28.0,
198711060DET,DET,game,True,Bill Laimbeer,laimbbi01,38:00,0.584,0.375,,1.375,16.2,28.1,22.6,4.5,4.6,0.0,7.2,14.5,133,84,7.9,
198711060DET,DET,game,True,Isiah Thomas,thomais01,37:00,0.515,0.406,,0.625,0.0,8.6,4.6,10.7,2.4,0.0,30.6,31.6,77,91,-8.8,
198711060DET,DET,game,True,Joe Dumars,dumarjo01,36:00,0.653,0.5,,1.5,0.0,0.0,0.0,14.3,2.4,0.0,23.1,14.3,111,92,0.3,
198711060DET,DET,game,True,Rick Mahorn,mahorri01,22:00,0.868,1.0,,1.0,5.6,24.2,15.6,7.9,0.0,0.0,51.0,10.6,83,93,-2.4,
198711060DET,DET,game,True,Adrian Dantley,dantlad01,13:00,0.322,0.167,,0.667,9.5,16.4,13.2,0.0,0.0,0.0,20.5,29.9,64,94,-17.3,
198711060DET,DET,game,False,Dennis Rodman,rodmade01,35:00,0.632,0.5,,0.875,3.5,27.4,16.3,15.5,3.7,0.0,21.3,16.0,112,85,6.7,
198711060DET,DET,game,False,John Salley,sallejo01,32:00,0.759,0.778,,0.889,15.4,10.0,12.5,14.0,1.4,9.3,19.3,19.3,129,85,11.6,
198711060DET,DET,game,False,Vinnie Johnson,johnsvi01,22:00,0.527,0.429,,0.5,0.0,14.5,7.8,57.7,0.0,0.0,5.5,32.7,119,94,3.4,
198711060DET,DET,game,False,William Bedford,bedfowi01,4:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,96,-8.0,
198711060DET,DET,game,False,Ralph Lewis,lewisra01,1:00,,,,,0.0,100.0,57.1,0.0,0.0,0.0,100.0,39.8,0,79,-35.8,
198711060HOU,SAS,game,True,Dave Greenwood,greenda01,43:00,0.631,0.636,,0.182,2.8,15.2,9.3,6.0,1.0,0.0,29.6,15.4,91,104,-2.2,
198711060HOU,SAS,game,True,Johnny Dawkins,dawkijo01,40:00,0.503,0.5,,0.1,9.0,5.5,7.1,25.5,2.3,0.0,8.7,22.5,112,104,2.9,
198711060HOU,SAS,game,True,Frank Brickowski,brickfr01,39:00,0.504,0.462,,0.154,6.2,14.0,10.3,3.3,2.3,0.0,36.6,22.0,69,102,-9.3,
198711060HOU,SAS,game,True,Alvin Robertson,roberal01,37:00,0.533,0.471,,0.235,9.7,8.8,9.3,30.0,7.3,0.0,24.2,26.3,99,93,6.9,
198711060HOU,SAS,game,True,Walter Berry,berrywa01,28:00,0.636,0.636,,0.0,8.6,27.3,18.4,0.0,0.0,0.0,15.4,18.2,111,103,-1.8,
198711060HOU,SAS,game,False,Greg Anderson,andergr01,20:00,0.45,0.375,,0.25,0.0,10.9,5.7,6.3,0.0,5.5,0.0,17.4,109,103,-2.7,
198711060HOU,SAS,game,False,Pétur Guðmundsson,gudmupe01,14:00,0.85,0.8,,0.4,8.6,31.2,20.4,11.0,0.0,0.0,14.5,19.3,149,102,8.8,
198711060HOU,SAS,game,False,Johnny Moore,moorejo01,12:00,,,,,0.0,9.1,4.8,8.9,3.8,0.0,100.0,3.3,38,100,-1.7,
198711060HOU,SAS,game,False,Nate Blackwell,blackna01,7:00,0.0,0.0,,0.0,17.1,0.0,8.2,30.5,0.0,0.0,33.3,33.7,28,110,-28.6,
198711060HOU,HOU,game,True,Ralph Sampson,sampsra01,43:00,0.429,0.429,,0.0,7.6,8.4,8.0,11.7,4.2,2.6,12.5,14.4,96,92,3.1,
198711060HOU,HOU,game,True,Hakeem Olajuwon,olajuha01,37:00,0.666,0.692,,0.615,2.9,32.4,17.0,7.8,1.2,1.5,5.7,18.3,131,93,5.6,
198711060HOU,HOU,game,True,Allen Leavell,leaveal01,21:00,0.727,0.667,,0.333,5.2,11.4,8.2,39.6,4.3,0.0,46.6,11.9,105,93,5.0,
198711060HOU,HOU,game,True,Buck Johnson,johnsbu01,15:00,0.735,0.8,,0.2,14.5,8.0,11.4,0.0,3.0,0.0,15.5,16.6,121,97,4.7,
198711060HOU,HOU,game,True,Steve Harris,harrist01,14:00,0.444,0.444,,0.0,0.0,17.1,8.2,32.9,0.0,0.0,25.0,33.2,78,100,-12.1,
198711060HOU,HOU,game,False,Rodney McCray,mccraro01,32:00,0.607,0.533,,0.6,20.5,18.8,19.6,9.1,1.4,1.7,13.7,26.6,120,96,7.2,
198711060HOU,HOU,game,False,World B. Free,freewo01,26:00,0.5,0.5,,0.0,0.0,4.6,2.2,6.1,0.0,0.0,5.9,25.3,101,103,-3.9,
198711060HOU,HOU,game,False,Lester Conner,connele01,21:00,0.45,0.375,,0.25,0.0,11.4,5.4,6.0,4.3,0.0,18.4,20.1,83,93,-3.6,
198711060HOU,HOU,game,False,Cedric Maxwell,maxwece01,16:00,0.41,0.25,,0.5,0.0,7.5,3.6,0.0,0.0,0.0,17.0,14.2,78,103,-11.7,
198711060HOU,HOU,game,False,Andre Turner,turnean01,8:00,0.17,0.0,,0.4,13.6,0.0,7.1,40.0,0.0,0.0,25.4,38.1,55,105,-18.7,
198711060HOU,HOU,game,False,Purvis Short,shortpu01,7:00,0.0,0.0,,0.0,0.0,0.0,0.0,30.5,6.4,0.0,50.0,11.1,43,91,-3.2,
198711060LAL,SEA,game,True,Tom Chambers,chambto01,32:00,0.446,0.455,,0.045,6.0,18.3,11.5,4.8,4.3,0.0,8.2,28.9,93,103,-1.0,
198711060LAL,SEA,game,True,Dale Ellis,ellisda01,31:00,0.463,0.474,,0.053,12.4,7.6,10.2,0.0,1.5,0.0,9.3,26.2,96,112,-3.6,
198711060LAL,SEA,game,True,Xavier McDaniel,mcdanxa01,27:00,0.535,0.469,,0.25,3.6,34.7,17.6,10.6,3.4,0.0,22.0,31.9,92,101,0.7,
198711060LAL,SEA,game,True,Alton Lister,listeal01,20:00,0.363,0.333,,0.333,14.4,11.7,13.2,5.8,0.0,3.4,0.0,13.0,105,112,-2.4,
198711060LAL,SEA,game,True,Nate McMillan,mcmilna01,19:00,,,,,0.0,6.2,2.8,65.9,9.5,0.0,100.0,4.0,115,95,13.5,
198711060LAL,SEA,game,False,Sam Vincent,vincesa01,26:00,0.5,0.5,,0.0,0.0,4.5,2.0,17.5,0.0,0.0,42.9,10.2,74,116,-8.2,
198711060LAL,SEA,game,False,Derrick McKey,mckeyde01,24:00,0.66,0.636,,0.545,12.0,4.9,8.8,0.0,0.0,0.0,6.8,23.1,132,116,2.5,
198711060LAL,SEA,game,False,Kevin Williams,willike01,17:00,0.45,0.375,,0.25,0.0,6.9,3.1,7.5,8.0,0.0,25.3,26.5,75,98,-5.0,
198711060LAL,SEA,game,False,Russ Schoene,schoeru01,15:00,0.571,0.571,,0.286,12.8,23.4,17.6,0.0,3.0,4.5,0.0,19.9,128,102,5.8,
198711060LAL,SEA,game,False,Clemon Johnson,johnscl01,12:00,1.0,1.0,,0.0,16.0,9.8,13.2,9.5,0.0,11.3,50.0,6.3,118,107,4.9,
198711060LAL,SEA,game,False,Olden Polynice,polynol01,10:00,0.532,0.0,,2.0,0.0,35.1,15.8,0.0,0.0,0.0,0.0,14.2,134,108,-2.9,
198711060LAL,SEA,game,False,Danny Young,youngda01,7:00,0.5,0.5,,0.0,0.0,16.7,7.5,35.0,6.5,0.0,0.0,10.8,134,99,9.2,
198711060LAL,LAL,game,True,A.C. Green,greenac01,41:00,0.693,0.556,,1.556,11.4,18.7,15.4,3.8,2.2,0.0,20.9,18.9,121,100,2.7,
198711060LAL,LAL,game,True,Kareem Abdul-Jabbar,abdulka01,38:00,0.743,0.667,,0.444,0.0,17.7,9.7,4.3,0.0,1.4,27.1,15.7,107,104,0.1,
198711060LAL,LAL,game,True,Magic Johnson,johnsma02,38:00,0.569,0.444,,0.611,6.2,10.1,8.3,37.6,6.0,1.4,18.0,29.6,111,95,9.0,
198711060LAL,LAL,game,True,James Worthy,worthja01,34:00,0.457,0.429,,0.214,6.9,11.3,9.3,14.8,0.0,3.1,16.4,21.8,91,105,-4.0,
198711060LAL,LAL,game,True,Byron Scott,scottby01,27:00,0.159,0.111,,0.111,0.0,14.2,7.8,25.2,1.7,0.0,17.5,17.1,54,103,-8.5,
198711060LAL,LAL,game,False,Michael Cooper,coopemi01,28:00,1.031,1.0,,0.667,4.2,3.4,3.8,12.1,1.6,0.0,20.5,14.1,160,107,8.4,
198711060LAL,LAL,game,False,Mychal Thompson,thompmy01,27:00,0.738,0.75,,1.0,8.7,17.8,13.7,6.8,0.0,0.0,20.7,21.7,119,105,2.2,
198711060LAL,LAL,game,False,Kurt Rambis,rambiku01,4:00,0.0,0.0,,0.0,29.3,0.0,13.2,0.0,0.0,0.0,0.0,30.3,28,111,-34.4,
198711060LAL,LAL,game,False,Jeff Lamp,lampje01,3:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-3.3,
198711060NJN,CLE,game,True,Ron Harper,harpero01,41:00,0.538,0.583,,0.778,3.0,8.1,6.0,23.2,4.3,2.5,22.5,29.6,92,97,1.3,
198711060NJN,CLE,game,True,Brad Daugherty,daughbr01,40:00,0.723,0.7,,0.4,0.0,18.6,11.1,15.5,2.2,5.2,37.3,18.3,94,94,1.5,
198711060NJN,CLE,game,True,Mark Price,pricema01,35:00,0.75,0.75,,0.0,0.0,7.1,4.2,25.7,2.5,0.0,23.1,14.5,124,102,1.9,
198711060NJN,CLE,game,True,Phil Hubbard,hubbaph01,30:00,0.557,0.556,,0.222,12.3,22.1,18.1,4.1,1.5,1.7,9.2,14.1,115,96,0.0,
198711060NJN,CLE,game,True,Mark West,westma01,22:00,0.394,0.375,,0.25,5.6,37.6,24.7,5.4,2.0,0.0,10.1,17.5,85,87,-5.7,
198711060NJN,CLE,game,False,Dell Curry,curryde01,25:00,0.577,0.563,,0.188,0.0,3.3,2.0,6.5,3.5,0.0,10.4,30.1,106,102,-1.4,
198711060NJN,CLE,game,False,Tyrone Corbin,corbity01,15:00,0.615,0.5,,0.5,16.4,0.0,6.6,7.9,5.8,0.0,29.1,17.9,104,99,0.8,
198711060NJN,CLE,game,False,Kevin Johnson,johnske02,13:00,0.694,1.0,,1.0,0.0,0.0,0.0,25.6,0.0,0.0,41.0,7.3,106,111,-6.0,
198711060NJN,CLE,game,False,Chris Dudley,dudlech02,12:00,0.615,0.5,,0.5,30.8,0.0,12.4,0.0,0.0,8.6,38.1,25.6,90,105,-13.4,
