Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
199311050UTA,DAL,game,True,Jim Jackson,jacksji01,41:00,6,17,0.353,0,2,0.0,5,6,0.833,2,3,5,3,0,0,4,1,17,,
199311050UTA,DAL,game,True,Jamal Mashburn,mashbja01,33:00,8,15,0.533,1,6,0.167,5,9,0.556,1,2,3,5,0,0,1,2,22,,
199311050UTA,DAL,game,True,Derek Harper,harpede01,30:00,6,9,0.667,2,3,0.667,2,2,1.0,0,0,0,4,0,0,2,2,16,,
199311050UTA,DAL,game,True,Darren Morningstar,mornida01,17:00,2,2,1.0,0,0,,2,4,0.5,0,3,3,1,3,0,1,6,6,,
199311050UTA,DAL,game,True,Popeye Jones,jonespo01,15:00,2,4,0.5,0,1,0.0,0,0,,3,5,8,1,0,0,1,3,4,,
199311050UTA,DAL,game,False,Donald Hodge,hodgedo01,30:00,3,5,0.6,0,0,,0,0,,3,7,10,3,0,2,2,4,6,,
199311050UTA,DAL,game,False,Fat Lever,leverfa01,22:00,2,7,0.286,1,2,0.5,0,2,0.0,1,1,2,1,2,0,2,0,5,,
199311050UTA,DAL,game,False,Lucious Harris,harrilu01,18:00,2,6,0.333,0,1,0.0,0,0,,1,1,2,3,0,1,1,0,4,,
199311050UTA,DAL,game,False,Tim Legler,legleti01,17:00,2,5,0.4,0,0,,1,2,0.5,0,0,0,1,0,0,1,1,5,,
199311050UTA,DAL,game,False,Greg Dreiling,dreilgr01,17:00,0,1,0.0,0,0,,1,2,0.5,1,2,3,1,0,1,2,4,1,,
199311050UTA,UTA,game,True,Karl Malone,malonka01,39:00,11,21,0.524,0,1,0.0,7,10,0.7,4,7,11,4,1,1,2,1,29,,
199311050UTA,UTA,game,True,David Benoit,benoida01,34:00,2,6,0.333,1,2,0.5,0,0,,3,5,8,0,0,0,2,2,5,,
199311050UTA,UTA,game,True,Jeff Malone,malonje01,32:00,5,12,0.417,0,0,,0,2,0.0,3,1,4,0,0,0,0,1,10,,
199311050UTA,UTA,game,True,John Stockton,stockjo01,30:00,5,7,0.714,1,1,1.0,2,2,1.0,2,3,5,9,2,0,5,3,13,,
