Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
197710180DET,NJN,game,True,Al Skinner,skinnal01,39:00,6,14.0,0.429,,,,2,2,1.0,,,6.0,0.0,,,,4.0,14,,
197710180DET,NJN,game,True,Bernard King,kingbe01,39:00,4,15.0,0.267,,,,0,0,,,,14.0,5.0,,,,3.0,8,,
197710180DET,NJN,game,True,George Johnson,johnsge02,36:00,3,9.0,0.333,,,,7,8,0.875,,,10.0,1.0,,,,4.0,13,,
197710180DET,NJN,game,True,Bird Averitt,averibi01,27:00,10,19.0,0.526,,,,3,5,0.6,0.0,0.0,0.0,4.0,,,,3.0,23,,
197710180DET,NJN,game,True,Darnell Hillman,hillmda01,26:00,5,7.0,0.714,,,,4,4,1.0,,,6.0,1.0,,,,2.0,14,,
197710180DET,NJN,game,False,Jan van Breda Kolff,vanbrja01,23:00,3,8.0,0.375,,,,0,0,,,,7.0,0.0,,,,3.0,6,,
197710180DET,NJN,game,False,Bubbles Hawkins,hawkiro01,22:00,3,7.0,0.429,,,,1,2,0.5,,,2.0,1.0,,,,4.0,7,,
197710180DET,NJN,game,False,Tim Bassett,basseti01,12:00,2,6.0,0.333,,,,1,2,0.5,,,2.0,0.0,,,,3.0,5,,
197710180DET,NJN,game,False,Dave Wohl,wohlda01,8:00,0,1.0,0.0,,,,0,0,,0.0,0.0,0.0,1.0,,0.0,,1.0,0,,
197710180DET,NJN,game,False,Bob Carrington,carribo01,7:00,1,2.0,0.5,,,,1,4,0.25,0.0,0.0,0.0,0.0,,,,1.0,3,,
197710180DET,NJN,game,False,Mark Crow,crowma01,1:00,0,2.0,0.0,,,,0,0,,,,1.0,0.0,,,,1.0,0,,
197710180DET,DET,game,True,M.L. Carr,carrml01,38:00,5,10.0,0.5,,,,4,6,0.667,,,10.0,7.0,,,,1.0,14,,
197710180DET,DET,game,True,Ralph Simpson,simpsra01,36:00,11,21.0,0.524,,,,1,1,1.0,,,7.0,4.0,,0.0,,1.0,23,,
197710180DET,DET,game,True,Bob Lanier,laniebo01,28:00,9,16.0,0.563,,,,4,6,0.667,,,8.0,3.0,,,,3.0,22,,
197710180DET,DET,game,True,Chris Ford,fordch01,27:00,1,9.0,0.111,,,,3,5,0.6,,,4.0,6.0,,,,2.0,5,,
197710180DET,DET,game,True,Howard Porter,porteho01,15:00,2,3.0,0.667,,,,2,2,1.0,0.0,0.0,0.0,0.0,,,,5.0,6,,
197710180DET,DET,game,False,Eric Money,moneyer01,26:00,5,10.0,0.5,,,,2,2,1.0,,,2.0,3.0,,,,2.0,12,,
197710180DET,DET,game,False,Willie Norwood,norwowi01,24:00,3,4.0,0.75,,,,2,6,0.333,,,3.0,2.0,,,,4.0,8,,
197710180DET,DET,game,False,Leon Douglas,douglle01,21:00,1,3.0,0.333,,,,3,4,0.75,,,7.0,2.0,,,,4.0,5,,
197710180DET,DET,game,False,Marvin Barnes,barnema01,18:00,5,10.0,0.5,,,,1,2,0.5,,,4.0,2.0,,,,3.0,11,,
197710180DET,DET,game,False,Kevin Porter,porteke01,5:00,0,0.0,,,,,2,2,1.0,,,1.0,1.0,,0.0,,1.0,2,,
197710180DET,DET,game,False,Wayman Britt,brittwa01,2:00,1,2.0,0.5,,,,0,0,,0.0,0.0,0.0,0.0,,0.0,,1.0,2,,
197710180PHO,GSW,game,True,Phil Smith,smithph01,37:00,8,18.0,0.444,,,,2,2,1.0,1.0,6.0,7.0,5.0,1.0,0.0,7.0,2.0,18,,
197710180PHO,GSW,game,True,Rick Barry,barryri01,31:00,3,13.0,0.231,,,,0,0,,0.0,7.0,7.0,2.0,1.0,1.0,3.0,1.0,6,,
197710180PHO,GSW,game,True,E.C. Coleman,colemec01,26:00,1,4.0,0.25,,,,0,0,,0.0,6.0,6.0,1.0,0.0,0.0,0.0,4.0,2,,
197710180PHO,GSW,game,True,Rickey Green,greenri01,22:00,2,9.0,0.222,,,,0,0,,1.0,3.0,4.0,3.0,2.0,0.0,6.0,1.0,4,,
197710180PHO,GSW,game,True,Clifford Ray,raycl01,18:00,1,3.0,0.333,,,,1,2,0.5,5.0,4.0,9.0,0.0,2.0,1.0,4.0,3.0,3,,
197710180PHO,GSW,game,False,Robert Parish,parisro01,30:00,7,11.0,0.636,,,,3,4,0.75,2.0,6.0,8.0,3.0,2.0,1.0,5.0,4.0,17,,
197710180PHO,GSW,game,False,Sonny Parker,parkeso01,21:00,7,12.0,0.583,,,,4,7,0.571,0.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,18,,
197710180PHO,GSW,game,False,Charles Johnson,johnsch01,21:00,1,10.0,0.1,,,,0,0,,1.0,2.0,3.0,3.0,3.0,1.0,0.0,4.0,2,,
197710180PHO,GSW,game,False,Ricky Marsh,marshri01,16:00,1,4.0,0.25,,,,3,5,0.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,5,,
197710180PHO,GSW,game,False,Wesley Cox,coxwe01,13:00,1,4.0,0.25,,,,0,0,,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2,,
197710180PHO,GSW,game,False,Larry McNeill,mcneila01,5:00,0,2.0,0.0,,,,6,7,0.857,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,6,,
197710180PHO,PHO,game,True,Paul Westphal,westppa01,40:00,8,22.0,0.364,,,,2,2,1.0,2.0,4.0,6.0,8.0,1.0,1.0,3.0,3.0,18,,
197710180PHO,PHO,game,True,Don Buse,busedo01,33:00,2,9.0,0.222,,,,0,2,0.0,1.0,1.0,2.0,6.0,3.0,0.0,2.0,3.0,4,,
197710180PHO,PHO,game,True,Alvan Adams,adamsal01,31:00,10,17.0,0.588,,,,7,10,0.7,4.0,8.0,12.0,1.0,3.0,1.0,3.0,4.0,27,,
197710180PHO,PHO,game,True,Walter Davis,daviswa03,31:00,10,19.0,0.526,,,,0,0,,1.0,5.0,6.0,2.0,5.0,0.0,2.0,1.0,20,,
197710180PHO,PHO,game,True,Gar Heard,heardga01,23:00,4,8.0,0.5,,,,0,0,,1.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,8,,
