Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
195310300MLH,MNL,game,,George Mikan,mikange01,,5,,,,,,2,4.0,0.5,,,13.0,,,,,2.0,12,,
195310300MLH,MNL,game,,Pep Saul,saulpe01,,4,,,,,,3,4.0,0.75,,,,,,,,2.0,11,,
195310300MLH,MNL,game,,Vern Mikkelsen,mikkeve01,,2,,,,,,5,6.0,0.833,,,,,,,,4.0,9,,
195310300MLH,MNL,game,,Jim Holstein,holstji01,,3,,,,,,2,4.0,0.5,,,,,,,,2.0,8,,
195310300MLH,MNL,game,,Jim Pollard,pollaji01,,3,,,,,,2,3.0,0.667,,,,,,,,2.0,8,,
195310300MLH,MNL,game,,Whitey Skoog,skoogwh01,,1,,,,,,2,2.0,1.0,,,,,,,,5.0,4,,
195310300MLH,MNL,game,,Clyde Lovellette,lovelcl01,,0,0.0,,,,,3,6.0,0.5,,,,,,,,4.0,3,,
195310300MLH,MNL,game,,Slater Martin,martisl01,,0,0.0,,,,,3,5.0,0.6,,,,,,,,5.0,3,,
195310300MLH,MNL,game,,Bob Harrison,harribo02,,0,0.0,,,,,1,1.0,1.0,,,,,,,,3.0,1,,
195310300MLH,MNL,game,,Jim Fritsche,fritsji01,,0,,,,,,0,0.0,,,,,,,,,0.0,0,,
195310300MLH,MNL,game,,Dick Schnittker,schnidi01,,0,0.0,,,,,0,0.0,,,,,,,,,2.0,0,,
195310300MLH,MLH,game,,Irv Bemoras,bemorir01,,6,,,,,,2,5.0,0.4,,,,,,,,3.0,14,,
195310300MLH,MLH,game,,Lew Hitch,hitchle01,,4,,,,,,5,6.0,0.833,,,17.0,,,,,4.0,13,,
195310300MLH,MLH,game,,George Ratkovicz,ratkoge01,,3,,,,,,2,3.0,0.667,,,,,,,,5.0,8,,
195310300MLH,MLH,game,,Red Holzman,holzmre01,,1,,,,,,5,9.0,0.556,,,,,,,,3.0,7,,
195310300MLH,MLH,game,,Bill Tosheff,toshebi01,,3,,,,,,1,1.0,1.0,,,,,,,,2.0,7,,
195310300MLH,MLH,game,,Bill Calhoun,calhobi01,,2,,,,,,2,4.0,0.5,,,,,,,,1.0,6,,
195310300MLH,MLH,game,,Jack Nichols,nichoja01,,1,,,,,,3,4.0,0.75,,,,,,,,2.0,5,,
195310300MLH,MLH,game,,Don Sunderlage,sundedo01,,0,0.0,,,,,5,5.0,1.0,,,,,,,,6.0,5,,
195310300MLH,MLH,game,,Bob Houbregs,houbrbo01,,1,,,,,,2,3.0,0.667,,,,,,,,1.0,4,,
195310300MLH,MLH,game,,Isaac Walthour,walthis01,,0,0.0,,,,,0,0.0,,,,,,,,,1.0,0,,
195310310PHW,SYR,game,,Paul Seymour,seymopa01,37:00,8,15.0,0.533,,,,5,5.0,1.0,,,9.0,4.0,,,,1.0,21,,
195310310PHW,SYR,game,,George King,kingge01,37:00,4,16.0,0.25,,,,2,4.0,0.5,,,5.0,6.0,,,,2.0,10,,
195310310PHW,SYR,game,,Earl Lloyd,lloydea01,36:00,2,10.0,0.2,,,,0,1.0,0.0,,,10.0,2.0,,,,4.0,4,,
195310310PHW,SYR,game,,Wally Osterkorn,osterwa01,35:00,1,11.0,0.091,,,,2,4.0,0.5,,,9.0,1.0,,,,5.0,4,,
195310310PHW,SYR,game,,Jim Neal,nealji01,28:00,4,13.0,0.308,,,,0,0.0,,,,7.0,0.0,,,,4.0,8,,
195310310PHW,SYR,game,,Dolph Schayes,schaydo01,25:00,2,18.0,0.111,,,,3,3.0,1.0,,,14.0,1.0,,,,1.0,7,,
195310310PHW,SYR,game,,Dick Knostman,knostdi01,15:00,2,4.0,0.5,,,,4,6.0,0.667,,,4.0,1.0,,,,4.0,8,,
195310310PHW,SYR,game,,Bill Gabor,gaborbi01,11:00,3,6.0,0.5,,,,2,3.0,0.667,,,1.0,2.0,,,,2.0,8,,
195310310PHW,SYR,game,,Bato Govedarica,govedba01,9:00,1,2.0,0.5,,,,1,2.0,0.5,,,0.0,0.0,,,,1.0,3,,
195310310PHW,SYR,game,,Ed Earle,earleed01,4:00,0,0.0,,,,,0,0.0,,,,1.0,0.0,,,,0.0,0,,
195310310PHW,SYR,game,,Billy Kenville,kenvibi01,3:00,0,0.0,,,,,0,0.0,,,,1.0,0.0,,,,0.0,0,,
195310310PHW,PHW,game,,Neil Johnston,johnsne01,42:00,7,15.0,0.467,,,,6,9.0,0.667,,,9.0,2.0,,,,4.0,20,,
195310310PHW,PHW,game,,Ernie Beck,becker01,41:00,3,14.0,0.214,,,,5,7.0,0.714,,,5.0,4.0,,,,2.0,11,,
195310310PHW,PHW,game,,Joe Graboski,grabojo01,39:00,5,14.0,0.357,,,,1,1.0,1.0,,,17.0,0.0,,,,3.0,11,,
195310310PHW,PHW,game,,Jack George,georgja01,36:00,7,17.0,0.412,,,,1,1.0,1.0,,,12.0,8.0,,,,2.0,15,,
195310310PHW,PHW,game,,Paul Walther,walthpa01,34:00,1,4.0,0.25,,,,5,5.0,1.0,,,6.0,4.0,,,,4.0,7,,
195310310PHW,PHW,game,,George Senesky,senesge01,14:00,3,3.0,1.0,,,,0,1.0,0.0,,,1.0,1.0,,,,2.0,6,,
195310310PHW,PHW,game,,Danny Finn,finnda01,12:00,0,3.0,0.0,,,,1,2.0,0.5,,,0.0,2.0,,,,0.0,1,,
195310310PHW,PHW,game,,Joe Fulks,fulksjo01,9:00,2,4.0,0.5,,,,3,3.0,1.0,,,3.0,2.0,,,,2.0,7,,
195310310PHW,PHW,game,,Zeke Zawoluk,zawolze01,6:00,0,1.0,0.0,,,,1,2.0,0.5,,,3.0,0.0,,,,1.0,1,,
195310310PHW,PHW,game,,Walt Davis,daviswa01,6:00,0,0.0,,,,,0,0.0,,,,1.0,1.0,,,,1.0,0,,
