Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
196210160NYK,CHZ,game,,Walt Bellamy,bellawa01,,16,,,,,,11,15,0.733,,,21.0,,,,,3,43,,
196210160NYK,CHZ,game,,Johnny Cox,coxjo01,,7,,,,,,4,5,0.8,,,,,,,,3,18,,
196210160NYK,CHZ,game,,Si Green,greensi01,,5,,,,,,7,8,0.875,,,,,,,,3,17,,
196210160NYK,CHZ,game,,Woody Sauldsberry,sauldwo01,,7,,,,,,0,0,,,,,,,,,4,14,,
196210160NYK,CHZ,game,,Charlie Hardnett,hardnch01,,5,,,,,,2,3,0.667,,,,,,,,4,12,,
196210160NYK,CHZ,game,,Mel Nowell,nowelme01,,3,,,,,,1,3,0.333,,,,,,,,2,7,,
196210160NYK,CHZ,game,,Don Nelson,nelsodo01,,3,,,,,,0,0,,,,,,,,,3,6,,
196210160NYK,CHZ,game,,Slick Leonard,leonasl01,,1,,,,,,0,3,0.0,,,,,,,,5,2,,
196210160NYK,NYK,game,,Richie Guerin,gueriri01,,10,,,,,,10,11,0.909,,,,,,,,4,30,,
196210160NYK,NYK,game,,Johnny Green,greenjo01,,8,,,,,,7,10,0.7,,,,,,,,2,23,,
196210160NYK,NYK,game,,Willie Naulls,naullwi01,,10,,,,,,2,2,1.0,,,,,,,,4,22,,
196210160NYK,NYK,game,,Gene Shue,shuege01,,7,,,,,,5,6,0.833,,,,,,,,1,19,,
196210160NYK,NYK,game,,Gene Conley,conlege01,,6,,,,,,0,2,0.0,,,,,,,,5,12,,
196210160NYK,NYK,game,,Paul Hogue,hoguedu01,,3,,,,,,0,1,0.0,,,,,,,,6,6,,
196210160NYK,NYK,game,,Kenny Sears,searske01,,2,,,,,,1,2,0.5,,,,,,,,2,5,,
196210160NYK,NYK,game,,Al Butler,butleal01,,2,,,,,,0,0,,,,,,,,,1,4,,
196210160NYK,NYK,game,,Cleveland Buckner,buckncl01,,0,,,,,,0,0,,,,,,,,,2,0,,
196210160DET,LAL,game,,Elgin Baylor,bayloel01,,15,37.0,0.405,,,,5,6,0.833,,,17.0,,,,,3,35,,
196210160DET,LAL,game,,Jerry West,westje01,,11,29.0,0.379,,,,8,10,0.8,,,,,,,,2,30,,
196210160DET,LAL,game,,Rudy LaRusso,larusru01,,9,,,,,,2,5,0.4,,,,,,,,2,20,,
196210160DET,LAL,game,,Dick Barnett,barnedi01,,7,,,,,,2,2,1.0,,,,,,,,0,16,,
196210160DET,LAL,game,,Frank Selvy,selvyfr01,,3,,,,,,7,7,1.0,,,,,,,,5,13,,
196210160DET,LAL,game,,Leroy Ellis,ellisle01,,2,,,,,,0,2,0.0,,,,,,,,2,4,,
196210160DET,LAL,game,,Jim Krebs,krebsji01,,1,,,,,,1,2,0.5,,,,,,,,3,3,,
196210160DET,LAL,game,,Hot Rod Hundley,hundlho01,,0,,,,,,1,2,0.5,,,,,,,,0,1,,
196210160DET,LAL,game,,Howie Jolliff,jolifho01,,0,,,,,,0,0,,,,,,,,,3,0,,
196210160DET,LAL,game,,Gene Wiley,wileyge01,,0,,,,,,0,1,0.0,,,,,,,,2,0,,
196210160DET,DET,game,,Ray Scott,scottra01,,13,22.0,0.591,,,,11,12,0.917,,,,,,,,3,37,,
196210160DET,DET,game,,Dave DeBusschere,debusda01,,6,,,,,,4,5,0.8,,,,,,,,4,16,,
196210160DET,DET,game,,Don Ohl,ohldo01,,7,,,,,,1,1,1.0,,,,,,,,1,15,,
196210160DET,DET,game,,Kevin Loughery,loughke01,,6,,,,,,1,1,1.0,,,,,,,,3,13,,
196210160DET,DET,game,,Johnny Egan,eganjo01,,3,,,,,,0,0,,,,,,,,,3,6,,
196210160DET,DET,game,,Jackie Moreland,morelja01,,3,,,,,,0,0,,,,,,,,,3,6,,
196210160DET,DET,game,,Walter Dukes,dukeswa01,,2,,,,,,1,1,1.0,,,,,,,,6,5,,
196210160DET,DET,game,,Bob Ferry,ferrybo01,,1,,,,,,2,3,0.667,,,,,,,,2,4,,
196210160DET,DET,game,,Darrall Imhoff,imhofda01,,2,,,,,,0,0,,,,,,,,,1,4,,
196210160DET,DET,game,,Willie Jones,joneswi01,,0,,,,,,0,0,,,,,,,,,3,0,,
196210190NYK,LAL,game,,Elgin Baylor,bayloel01,,12,,,,,,12,15,0.8,,,15.0,,,,,2,36,,
196210190NYK,LAL,game,,Dick Barnett,barnedi01,,10,,,,,,1,2,0.5,,,,,,,,2,21,,
196210190NYK,LAL,game,,Rudy LaRusso,larusru01,,6,,,,,,5,6,0.833,,,,,,,,2,17,,
196210190NYK,LAL,game,,Jerry West,westje01,,6,,,,,,3,3,1.0,,,,,,,,2,15,,
196210190NYK,LAL,game,,Frank Selvy,selvyfr01,,3,,,,,,3,6,0.5,,,,,,,,2,9,,
196210190NYK,LAL,game,,Jim Krebs,krebsji01,,3,,,,,,1,3,0.333,,,,,,,,3,7,,
196210190NYK,LAL,game,,Leroy Ellis,ellisle01,,0,,,,,,0,1,0.0,,,,,,,,3,0,,
196210190NYK,LAL,game,,Howie Jolliff,jolifho01,,0,,,,,,0,0,,,,,,,,,0,0,,
196210190NYK,LAL,game,,Gene Wiley,wileyge01,,0,,,,,,0,0,,,,,,,,,0,0,,
196210190NYK,NYK,game,,Richie Guerin,gueriri01,,11,,,,,,5,5,1.0,,,,,,,,3,27,,
196210190NYK,NYK,game,,Johnny Green,greenjo01,,9,,,,,,4,4,1.0,,,,,,,,5,22,,
196210190NYK,NYK,game,,Gene Shue,shuege01,,6,,,,,,4,6,0.667,,,,,,,,2,16,,
196210190NYK,NYK,game,,Gene Conley,conlege01,,5,,,,,,2,2,1.0,,,,,,,,3,12,,
196210190NYK,NYK,game,,Paul Hogue,hoguedu01,,6,,,,,,0,0,,,,,,,,,5,12,,
196210190NYK,NYK,game,,Willie Naulls,naullwi01,,4,,,,,,1,1,1.0,,,,,,,,4,9,,
196210190NYK,NYK,game,,Kenny Sears,searske01,,3,,,,,,2,2,1.0,,,,,,,,2,8,,
196210190NYK,NYK,game,,Al Butler,butleal01,,3,,,,,,0,0,,,,,,,,,3,6,,
196210190NYK,NYK,game,,John Rudometkin,rudomjo01,,1,,,,,,2,2,1.0,,,,,,,,1,4,,
196210190NYK,NYK,game,,Dave Budd,buddda01,,0,,,,,,0,0,,,,,,,,,0,0,,
196210200BOS,NYK,game,,Willie Naulls,naullwi01,34:00,8,23.0,0.348,,,,3,4,0.75,,,,1.0,,,,2,19,,
196210200BOS,NYK,game,,Johnny Green,greenjo01,34:00,7,12.0,0.583,,,,4,6,0.667,,,12.0,2.0,,,,1,18,,
196210200BOS,NYK,game,,Richie Guerin,gueriri01,33:00,7,18.0,0.389,,,,6,7,0.857,,,,3.0,,,,2,20,,
196210200BOS,NYK,game,,Gene Shue,shuege01,31:00,8,16.0,0.5,,,,4,5,0.8,,,,0.0,,,,0,20,,
196210200BOS,NYK,game,,Gene Conley,conlege01,26:00,5,10.0,0.5,,,,1,1,1.0,,,11.0,1.0,,,,6,11,,
196210200BOS,NYK,game,,Al Butler,butleal01,20:00,0,9.0,0.0,,,,2,2,1.0,,,,1.0,,,,0,2,,
196210200BOS,NYK,game,,Paul Hogue,hoguedu01,19:00,4,12.0,0.333,,,,2,3,0.667,,,11.0,0.0,,,,6,10,,
196210200BOS,NYK,game,,Kenny Sears,searske01,14:00,1,3.0,0.333,,,,1,2,0.5,,,,5.0,,,,0,3,,
196210200BOS,NYK,game,,John Rudometkin,rudomjo01,11:00,1,6.0,0.167,,,,3,3,1.0,,,,0.0,,,,2,5,,
196210200BOS,NYK,game,,Donnie Butcher,butchdo01,8:00,2,3.0,0.667,,,,0,0,,,,,1.0,,,,0,4,,
196210200BOS,NYK,game,,Cleveland Buckner,buckncl01,6:00,2,3.0,0.667,,,,0,0,,,,,1.0,,,,0,4,,
196210200BOS,NYK,game,,Dave Budd,buddda01,4:00,0,2.0,0.0,,,,0,3,0.0,,,,0.0,,,,0,0,,
196210200BOS,BOS,game,,Bill Russell,russebi01,28:00,9,12.0,0.75,,,,2,5,0.4,,,17.0,5.0,,,,1,20,,
196210200BOS,BOS,game,,John Havlicek,havlijo01,25:00,2,6.0,0.333,,,,2,2,1.0,,,,4.0,,,,3,6,,
196210200BOS,BOS,game,,Sam Jones,jonessa01,24:00,12,13.0,0.923,,,,1,2,0.5,,,,4.0,,,,1,25,,
196210200BOS,BOS,game,,Tom Heinsohn,heinsto01,24:00,9,18.0,0.5,,,,2,2,1.0,,,,4.0,,,,3,20,,
196210200BOS,BOS,game,,Bob Cousy,cousybo01,24:00,3,7.0,0.429,,,,1,1,1.0,,,,11.0,,,,2,7,,
196210200BOS,BOS,game,,K.C. Jones,joneskc01,23:00,5,13.0,0.385,,,,1,1,1.0,,,,4.0,,,,2,11,,
196210200BOS,BOS,game,,Clyde Lovellette,lovelcl01,20:00,5,12.0,0.417,,,,3,3,1.0,,,12.0,2.0,,,,4,13,,
196210200BOS,BOS,game,,Tom Sanders,sandeto01,19:00,6,10.0,0.6,,,,1,3,0.333,,,,1.0,,,,2,13,,
196210200BOS,BOS,game,,Frank Ramsey,ramsefr01,16:00,7,14.0,0.5,,,,2,2,1.0,,,,0.0,,,,4,16,,
196210200BOS,BOS,game,,Jim Loscutoff,loscuji01,15:00,2,10.0,0.2,,,,2,4,0.5,,,,3.0,,,,2,6,,
196210200BOS,BOS,game,,Gene Guarilia,guarige01,12:00,2,6.0,0.333,,,,1,2,0.5,,,,0.0,,,,0,5,,
196210200BOS,BOS,game,,Dan Swartz,swartda01,10:00,1,5.0,0.2,,,,5,5,1.0,,,,2.0,,,,1,7,,
196210200CHZ,CIN,game,,Oscar Robertson,roberos01,42:00,10,16.0,0.625,,,,9,12,0.75,,,7.0,13.0,,,,5,29,,
196210200CHZ,CIN,game,,Wayne Embry,embrywa01,,8,19.0,0.421,,,,5,5,1.0,,,12.0,,,,,5,21,,
196210200CHZ,CIN,game,,Jack Twyman,twymaja01,,7,12.0,0.583,,,,5,5,1.0,,,4.0,,,,,4,19,,
196210200CHZ,CIN,game,,Bob Boozer,boozebo01,,5,13.0,0.385,,,,2,3,0.667,,,16.0,,,,,4,12,,
196210200CHZ,CIN,game,,Dave Piontek,piontda01,,3,3.0,1.0,,,,2,3,0.667,,,4.0,,,,,2,8,,
196210200CHZ,CIN,game,,Bucky Bockhorn,bockhbu01,,2,11.0,0.182,,,,2,3,0.667,,,4.0,,,,,3,6,,
196210200CHZ,CIN,game,,Adrian Smith,smithad01,,1,3.0,0.333,,,,4,5,0.8,,,0.0,,,,,4,6,,
196210200CHZ,CIN,game,,Tom Hawkins,hawkito01,,2,9.0,0.222,,,,0,0,,,,2.0,,,,,1,4,,
196210200CHZ,CIN,game,,Hub Reed,reedhu01,,2,4.0,0.5,,,,0,0,,,,4.0,,,,,4,4,,
196210200CHZ,CHZ,game,,Walt Bellamy,bellawa01,,9,14.0,0.643,,,,5,11,0.455,,,10.0,,,,,3,23,,
196210200CHZ,CHZ,game,,Si Green,greensi01,,9,15.0,0.6,,,,3,7,0.429,,,4.0,,,,,5,21,,
196210200CHZ,CHZ,game,,Terry Dischinger,dischte01,,6,13.0,0.462,,,,5,6,0.833,,,11.0,,,,,3,17,,
196210200CHZ,CHZ,game,,Woody Sauldsberry,sauldwo01,,7,17.0,0.412,,,,0,0,,,,9.0,,,,,4,14,,
196210200CHZ,CHZ,game,,Slick Leonard,leonasl01,,3,9.0,0.333,,,,4,4,1.0,,,2.0,,,,,2,10,,
196210200CHZ,CHZ,game,,Johnny Cox,coxjo01,,3,7.0,0.429,,,,2,3,0.667,,,5.0,,,,,2,8,,
196210200CHZ,CHZ,game,,Mel Nowell,nowelme01,,3,6.0,0.5,,,,2,4,0.5,,,1.0,,,,,3,8,,
196210200CHZ,CHZ,game,,Al Ferrari,ferraal01,,2,3.0,0.667,,,,0,0,,,,0.0,,,,,2,4,,
196210200CHZ,CHZ,game,,Charlie Hardnett,hardnch01,,1,2.0,0.5,,,,2,2,1.0,,,1.0,,,,,2,4,,
196210200CHZ,CHZ,game,,Don Nelson,nelsodo01,,2,4.0,0.5,,,,0,0,,,,2.0,,,,,1,4,,
196210200STL,DET,game,,Ray Scott,scottra01,41:00,8,17.0,0.471,,,,10,12,0.833,,,9.0,,,,,2,26,,
196210200STL,DET,game,,Don Ohl,ohldo01,36:00,5,17.0,0.294,,,,0,0,,,,2.0,,,,,4,10,,
196210200STL,DET,game,,Bailey Howell,howelba01,31:00,7,13.0,0.538,,,,9,10,0.9,,,14.0,,,,,5,23,,
196210200STL,DET,game,,Willie Jones,joneswi01,28:00,5,14.0,0.357,,,,6,7,0.857,,,6.0,,,,,5,16,,
196210200STL,DET,game,,Bob Ferry,ferrybo01,27:00,7,14.0,0.5,,,,3,3,1.0,,,12.0,,,,,2,17,,
196210200STL,DET,game,,Dave DeBusschere,debusda01,26:00,3,9.0,0.333,,,,1,1,1.0,,,8.0,,,,,4,7,,
196210200STL,DET,game,,Johnny Egan,eganjo01,20:00,1,8.0,0.125,,,,0,0,,,,2.0,,,,,4,2,,
196210200STL,DET,game,,Kevin Loughery,loughke01,12:00,1,4.0,0.25,,,,2,4,0.5,,,3.0,,,,,3,4,,
196210200STL,DET,game,,Darrall Imhoff,imhofda01,10:00,1,2.0,0.5,,,,0,0,,,,0.0,,,,,1,2,,
196210200STL,DET,game,,Jackie Moreland,morelja01,9:00,1,4.0,0.25,,,,2,3,0.667,,,4.0,,,,,1,4,,
196210200STL,STL,game,,Bob Pettit,pettibo01,36:00,8,26.0,0.308,,,,11,12,0.917,,,24.0,,,,,5,27,,
196210200STL,STL,game,,John Barnhill,barnhjo01,32:00,5,8.0,0.625,,,,3,6,0.5,,,4.0,,,,,1,13,,
196210200STL,STL,game,,Lenny Wilkens,wilkele01,26:00,2,8.0,0.25,,,,6,6,1.0,,,5.0,,,,,2,10,,
196210200STL,STL,game,,Chico Vaughn,vaughch01,25:00,8,20.0,0.4,,,,3,4,0.75,,,5.0,,,,,2,19,,
196210200STL,STL,game,,Mike Farmer,farmemi01,25:00,1,6.0,0.167,,,,1,1,1.0,,,10.0,,,,,4,3,,
196210200STL,STL,game,,Phil Jordon,jordoph01,23:00,4,11.0,0.364,,,,1,2,0.5,,,1.0,,,,,1,9,,
196210200STL,STL,game,,Cliff Hagan,hagancl01,18:00,6,9.0,0.667,,,,8,9,0.889,,,6.0,6.0,,,,2,20,,
196210200STL,STL,game,,Barney Cable,cableba01,17:00,2,5.0,0.4,,,,0,0,,,,5.0,,,,,4,4,,
196210200STL,STL,game,,Zelmo Beaty,beatyze01,17:00,1,3.0,0.333,,,,0,0,,,,4.0,,,,,3,2,,
196210200STL,STL,game,,Nick Mantis,mantini01,13:00,4,8.0,0.5,,,,1,2,0.5,,,1.0,,,,,3,9,,
196210200STL,STL,game,,Bevo Nordmann,nordmbe01,8:00,2,2.0,1.0,,,,0,0,,,,1.0,,,,,0,4,,
196210200SYR,LAL,game,,Elgin Baylor,bayloel01,,15,,,,,,12,13,0.923,,,12.0,,,,,2,42,,
196210200SYR,LAL,game,,Jerry West,westje01,,6,,,,,,9,10,0.9,,,,,,,,3,21,,
196210200SYR,LAL,game,,Jim Krebs,krebsji01,,6,,,,,,2,5,0.4,,,,,,,,4,14,,
196210200SYR,LAL,game,,Dick Barnett,barnedi01,,3,,,,,,1,2,0.5,,,,,,,,5,7,,
196210200SYR,LAL,game,,Rudy LaRusso,larusru01,,2,,,,,,2,4,0.5,,,,,,,,5,6,,
196210200SYR,LAL,game,,Frank Selvy,selvyfr01,,2,,,,,,1,1,1.0,,,,,,,,0,5,,
196210200SYR,LAL,game,,Howie Jolliff,jolifho01,,2,,,,,,0,2,0.0,,,,,,,,4,4,,
196210200SYR,LAL,game,,Leroy Ellis,ellisle01,,1,,,,,,1,3,0.333,,,,,,,,2,3,,
196210200SYR,LAL,game,,Hot Rod Hundley,hundlho01,,0,,,,,,0,0,,,,,,,,,2,0,,
196210200SYR,SYR,game,,Lee Shaffer,shaffle01,,8,,,,,,6,7,0.857,,,,,,,,2,22,,
